"method","loc","cyclo","calls","nbd","param"
"structures.metrics.MetricDefinition.getMax()",2,1,0,0,0
"structures.metrics.MetricDefinition.getMin()",2,1,0,0,0
"structures.metrics.MetricDefinition.getName()",2,1,0,0,0
"structures.metrics.MetricThreshold.getThresholds()",2,1,0,0,0
"structures.metrics.NamespaceMetric.addNumOfAbstractTypes()",2,1,0,0,0
"structures.metrics.NamespaceMetric.addNumOfTypes()",2,1,0,0,0
"structures.metrics.NamespaceMetric.getName()",2,1,0,0,0
"structures.metrics.NamespaceMetric.getNumOfAbstractTypes()",2,1,0,0,0
"structures.metrics.NamespaceMetric.getNumOfTypes()",2,1,0,0,0
"utils.JSONBuilder.JSONBuilder()",2,1,0,0,0
"utils.JSONBuilder.create()",2,1,0,0,0
"output.InfoConsole.InfoConsole()",1,1,0,0,0
"output.MetricOutput.setResults(NamespaceMetricResult nmr, TypeMetricResult tmr, MethodMetricResult mmr)",0,1,0,0,3
"general.options.OptionDefinition.execute(MetricOutput output)",0,1,0,0,1
"structures.MetricActivator.update(T result)",0,1,0,0,1
"structures.MetricResultNotifier.add(T metric)",0,1,0,0,1
"structures.MetricResultNotifier.setTop(int number)",0,1,0,0,1
"output.MetricFile.generateCyclicDependencies()",0,1,0,0,0
"output.MetricFile.generateMethods()",0,1,0,0,0
"output.MetricFile.generateNamespaceCoupling()",0,1,0,0,0
"output.MetricFile.generateNamespaces()",0,1,0,0,0
"output.MetricFile.generateSummary()",0,1,0,0,0
"output.MetricFile.generateThresholds()",0,1,0,0,0
"output.MetricFile.generateTypeCoupling()",0,1,0,0,0
"output.MetricFile.generateTypes()",0,1,0,0,0
"output.MetricOutput.getTypeMetricResult()",0,1,0,0,0
"output.MetricOutput.show()",0,1,0,0,0
"output.MetricOutput.showAllCoupling()",0,1,0,0,0
"output.MetricOutput.showCyclicDependencies()",0,1,0,0,0
"output.MetricOutput.showDependencies()",0,1,0,0,0
"output.MetricOutput.showInternalDependencies()",0,1,0,0,0
"output.MetricOutput.showMethods()",0,1,0,0,0
"output.MetricOutput.showNamespaceCoupling()",0,1,0,0,0
"output.MetricOutput.showNamespaces()",0,1,0,0,0
"output.MetricOutput.showSummary()",0,1,0,0,0
"output.MetricOutput.showThresholds()",0,1,0,0,0
"output.MetricOutput.showTypeCoupling()",0,1,0,0,0
"output.MetricOutput.showTypes()",0,1,0,0,0
"parser.TypeParser.parsing()",0,1,0,0,0
"structures.MetricResultNotifier.getNamesResult()",0,1,0,0,0
