"method","loc","cyclo","calls","nbd","param"
"org.jfree.chart.plot.MeterPlot.clone()",20,2,3,4,0
"org.jfree.data.general.TestIntervalCategoryDataset.getValue(R rowKey, C columnKey)",20,2,2,4,2
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getToolTipGenerator(int row, int column)",20,2,1,4,2
"org.jfree.chart.renderer.xy.AbstractXYItemRenderer.getToolTipGenerator(int series, int item)",20,2,1,4,2
"org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getItemShapeFilled(int series, int item)",20,2,1,4,2
"org.jfree.chart.renderer.category.BarRenderer.setMinimumBarLength(double min)",20,2,1,4,1
"org.jfree.chart.ChartPanel.zoomInBoth(double x, double y)",19,2,6,4,2
"org.jfree.chart.ChartPanel.zoomOutBoth(double x, double y)",19,2,6,4,2
"org.jfree.data.xy.DefaultTableXYDataset.addSeries(XYSeries<S> series)",19,2,6,4,1
"org.jfree.chart.plot.CombinedDomainCategoryPlot.clone()",19,2,6,4,0
"org.jfree.data.ComparableObjectSeries.update(Comparable<?> x, Object y)",19,2,4,4,2
"org.jfree.chart.axis.DateAxis.getMaximumDate()",19,2,3,4,0
"org.jfree.chart.axis.DateAxis.getMinimumDate()",19,2,3,4,0
"org.jfree.data.general.TestIntervalCategoryDataset.getValue(int row, int column)",19,2,2,4,2
"org.jfree.data.category.DefaultIntervalCategoryDataset.getColumnKeys()",19,2,2,4,0
"org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getItemShapeVisible(int series, int item)",19,2,1,4,2
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getSeriesItemLabelGenerator(int series)",19,2,1,4,1
"org.jfree.chart.renderer.category.BarRenderer.calculateSeriesWidth(double space, CategoryAxis axis, int categories, int series)",18,2,4,4,4
"org.jfree.chart.plot.CombinedDomainCategoryPlot.findSubplot(PlotRenderingInfo info, Point2D source)",18,2,4,4,2
"org.jfree.chart.axis.CyclicNumberAxis.setRange(Range range, boolean turnOffAutoRange, boolean notify)",18,2,3,4,3
"org.jfree.chart.renderer.xy.XYDifferenceRenderer.isEitherSeriesDegenerate(XYDataset x_dataset, boolean x_impliedZeroSubtrahend)",18,2,3,4,2
"org.jfree.data.DefaultKeyedValues2D.getRowIndex(R key)",18,2,3,4,1
"org.jfree.chart.axis.DateAxis.clone()",18,2,2,4,0
"org.jfree.data.category.DefaultIntervalCategoryDataset.getRowKeys()",18,2,2,4,0
"org.jfree.chart.renderer.xy.CandlestickRenderer.setAutoWidthGap(double autoWidthGap)",18,2,1,4,1
"org.jfree.chart.renderer.xy.CandlestickRenderer.setCandleWidth(double width)",18,2,1,4,1
"org.jfree.chart.ChartPanel.mouseExited(MouseEvent e)",17,2,4,4,1
"org.jfree.data.category.DefaultCategoryDataset.incrementValue(double value, R rowKey, C columnKey)",17,2,3,4,3
"org.jfree.chart.axis.ValueAxis.setLowerMargin(double margin)",17,2,3,4,1
"org.jfree.chart.axis.ValueAxis.setUpperMargin(double margin)",17,2,3,4,1
"org.jfree.chart.plot.MeterPlot.setRange(Range range)",17,2,3,4,1
"org.jfree.data.category.DefaultIntervalCategoryDataset.setSeriesKeys(Comparable[] seriesKeys)",17,2,3,4,1
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setSeriesItemLabelGenerator(int series, CategoryItemLabelGenerator generator, boolean notify)",17,2,2,4,3
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setSeriesItemURLGenerator(int series, CategoryURLGenerator generator, boolean notify)",17,2,2,4,3
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setSeriesToolTipGenerator(int series, CategoryToolTipGenerator generator, boolean notify)",17,2,2,4,3
"org.jfree.chart.ChartPanel.getListeners(Class listenerType)",17,2,2,4,1
"org.jfree.chart.urls.CustomPieURLGenerator.getURLCount(int plotIndex)",17,2,2,4,1
"org.jfree.data.category.DefaultIntervalCategoryDataset.clone(Number[][] array)",17,2,2,4,1
"org.jfree.chart.axis.CyclicNumberAxis.setAutoRangeMinimumSize(double size, boolean notify)",17,2,1,4,2
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getSeriesItemURLGenerator(int series)",17,2,1,4,1
"org.jfree.chart.renderer.category.BarRenderer.setIncludeBaseInRange(boolean include)",17,2,1,4,1
"org.jfree.chart.renderer.category.GroupedStackedBarRenderer.findRangeBounds(CategoryDataset dataset)",17,2,1,4,1
"org.jfree.chart.renderer.xy.CandlestickRenderer.setAutoWidthFactor(double autoWidthFactor)",17,2,1,4,1
"org.jfree.chart.renderer.xy.HighLowRenderer.findRangeBounds(XYDataset dataset)",17,2,1,4,1
"org.jfree.data.category.DefaultIntervalCategoryDataset.generateKeys(int count, String prefix)",17,2,0,4,2
"org.jfree.chart.plot.CombinedDomainCategoryPlot.setShadowGenerator(ShadowGenerator generator)",16,2,7,4,1
"org.jfree.data.xy.XYSeries.updateBoundsForAddedItem(XYDataItem item)",16,2,7,4,1
"org.jfree.data.xy.DefaultTableXYDataset.removeAllValuesForX(Number x)",16,2,6,4,1
"org.jfree.chart.ChartPanel.restoreAutoBounds()",16,2,6,4,0
"org.jfree.data.xy.XYSeriesCollection.removeAllSeries()",16,2,6,4,0
"org.jfree.chart.ChartPanel.doEditChartProperties()",16,2,4,4,0
"org.jfree.data.xy.DefaultTableXYDataset.removeAllSeries()",16,2,4,4,0
"org.jfree.chart.plot.MultiplePiePlot.setPieChart(JFreeChart pieChart)",16,2,3,4,1
"org.jfree.chart.renderer.xy.XYBarRenderer.clone()",16,2,3,4,0
"org.jfree.data.KeyedObjects2D.removeRow(R rowKey)",16,2,2,4,1
"org.jfree.data.time.TimePeriodValuesCollection.getDomainLowerBound(boolean includeInterval)",16,2,2,4,1
"org.jfree.data.time.TimePeriodValuesCollection.getDomainUpperBound(boolean includeInterval)",16,2,2,4,1
"org.jfree.data.xy.DefaultTableXYDataset.getDomainBounds(boolean includeInterval)",16,2,2,4,1
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setDefaultItemLabelGenerator(CategoryItemLabelGenerator generator, boolean notify)",16,2,1,4,2
"org.jfree.chart.renderer.xy.CandlestickRenderer.setUseOutlinePaint(boolean use)",16,2,1,4,1
"org.jfree.chart.ChartPanel.setDisplayToolTips(boolean flag)",15,2,4,4,1
"org.jfree.chart.axis.ValueAxis.setLowerBound(double min)",15,2,4,4,1
"org.jfree.chart.axis.ValueAxis.setUpperBound(double max)",15,2,4,4,1
"org.jfree.data.xy.XYSeries.update(Number x, Number y)",15,2,2,4,2
"org.jfree.chart.labels.CustomXYToolTipGenerator.getToolTipCount(int list)",15,2,2,4,1
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setDefaultItemURLGenerator(CategoryURLGenerator generator, boolean notify)",15,2,1,4,2
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setDefaultToolTipGenerator(CategoryToolTipGenerator generator, boolean notify)",15,2,1,4,2
"org.jfree.chart.renderer.category.LineAndShapeRenderer.getItemLineVisible(int series, int item)",15,2,1,4,2
"org.jfree.chart.renderer.category.LineAndShapeRenderer.getItemShapeVisible(int series, int item)",15,2,1,4,2
"org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getItemLineVisible(int series, int item)",15,2,1,4,2
"org.jfree.chart.axis.ValueAxis.setVerticalTickLabels(boolean flag)",15,2,1,4,1
"org.jfree.chart.plot.dial.StandardDialScale.setMajorTickIncrement(double increment)",15,2,1,4,1
"org.jfree.chart.plot.dial.StandardDialScale.setMinorTickCount(int count)",15,2,1,4,1
"org.jfree.chart.plot.dial.StandardDialScale.setTickRadius(double radius)",15,2,1,4,1
"org.jfree.chart.labels.CustomXYToolTipGenerator.clone()",15,2,1,4,0
"org.jfree.data.category.DefaultIntervalCategoryDataset.getSeriesCount()",15,2,0,4,0
"org.jfree.data.xy.XYSeriesCollection.removeSeries(XYSeries<S> series)",14,2,6,4,1
"org.jfree.chart.plot.CombinedDomainCategoryPlot.setOrientation(PlotOrientation orientation)",14,2,5,4,1
"org.jfree.chart.ChartPanel.removeOverlay(Overlay overlay)",14,2,4,4,1
"org.jfree.data.xy.XYSeriesCollection.XYSeriesCollection(XYSeries<S> series)",14,2,4,4,1
"org.jfree.chart.ChartPanel.chartChanged(ChartChangeEvent event)",14,2,3,4,1
"org.jfree.chart.plot.MeterPlot.setTickLabelFont(Font font)",14,2,3,4,1
"org.jfree.chart.plot.MeterPlot.setTickLabelPaint(Paint paint)",14,2,3,4,1
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getDomainAxis(CategoryPlot plot, int index)",14,2,2,4,2
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getRangeAxis(CategoryPlot plot, int index)",14,2,2,4,2
"org.jfree.chart.urls.CustomCategoryURLGenerator.getURLCount(int list)",14,2,2,4,1
"org.jfree.chart.urls.CustomXYURLGenerator.getURLCount(int list)",14,2,2,4,1
"org.jfree.chart.renderer.xy.SamplingXYLineRenderer.clone()",14,2,2,4,0
"org.jfree.chart.plot.MeterPlot.setTickSize(double size)",14,2,1,4,1
"org.jfree.chart.plot.dial.StandardDialScale.setMajorTickLength(double length)",14,2,1,4,1
"org.jfree.chart.plot.dial.StandardDialScale.setMinorTickLength(double length)",14,2,1,4,1
"org.jfree.chart.renderer.category.LineAndShapeRenderer.getSeriesShapesFilled(int series)",14,2,1,4,1
"org.jfree.chart.renderer.xy.CandlestickRenderer.setDrawVolume(boolean flag)",14,2,1,4,1
"org.jfree.chart.renderer.xy.XYBarRenderer.setUseYInterval(boolean use)",14,2,1,4,1
"org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setDrawSeriesLineAsPath(boolean flag)",14,2,1,4,1
"org.jfree.chart.renderer.xy.XYShapeRenderer.findZBounds(XYZDataset dataset)",14,2,1,4,1
"org.jfree.data.xy.XYSeries.findBoundsByIteration()",14,2,1,4,0
"org.jfree.chart.axis.ValueAxis.setFixedAutoRange(double length)",13,2,3,4,1
"org.jfree.data.xy.XYSeries.clear()",13,2,3,4,0
"org.jfree.data.time.TimePeriodValuesCollection.TimePeriodValuesCollection(TimePeriodValues series)",13,2,2,4,1
"org.jfree.data.xy.DefaultTableXYDataset.seriesChanged(SeriesChangeEvent event)",13,2,2,4,1
"org.jfree.chart.renderer.WaferMapRenderer.getDrawingSupplier()",13,2,2,4,0
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getDrawingSupplier()",13,2,2,4,0
"org.jfree.chart.renderer.xy.AbstractXYItemRenderer.getDrawingSupplier()",13,2,2,4,0
"org.jfree.chart.plot.MeterPlot.drawTicks(Graphics2D g2, Rectangle2D meterArea, double minValue, double maxValue)",13,2,1,4,4
"org.jfree.chart.axis.DateAxis.setRange(double lower, double upper)",13,2,1,4,2
"org.jfree.chart.axis.ValueAxis.setInverted(boolean flag)",13,2,1,4,1
"org.jfree.chart.plot.MeterPlot.setTickLabelsVisible(boolean visible)",13,2,1,4,1
"org.jfree.chart.plot.CombinedDomainCategoryPlot.getSubplots()",13,2,1,4,0
"org.jfree.data.xy.DefaultTableXYDataset.getItemCount()",13,2,1,4,0
"org.jfree.chart.plot.CombinedDomainCategoryPlot.setFixedRangeAxisSpaceForSubplots(AxisSpace space)",12,2,4,4,1
"org.jfree.data.xy.XYSeriesCollection.removeSeries(int series)",12,2,4,4,1
"org.jfree.chart.axis.DateAxis.setRange(Date lower, Date upper)",12,2,3,4,2
"org.jfree.data.ComparableObjectSeries.delete(int start, int end)",12,2,2,4,2
"org.jfree.data.xy.XYSeriesCollection.setIntervalWidth(double width)",12,2,2,4,1
"org.jfree.chart.urls.CustomXYURLGenerator.addURLSeries(List urls)",12,2,1,4,1
"org.jfree.chart.ChartPanel.updateUI()",11,2,2,4,0
"org.jfree.chart.axis.DateAxis.setTimeline(Timeline timeline)",11,2,1,4,1
"org.jfree.chart.urls.CustomCategoryURLGenerator.addURLSeries(List<String> urls)",11,2,1,4,1
"org.jfree.data.ComparableObjectSeries.clear()",10,2,3,4,0
"org.jfree.data.time.TimePeriodValuesCollection.removeSeries(int index)",10,2,2,4,1
"org.jfree.chart.axis.DateAxis.configure()",9,2,2,4,0
"org.jfree.chart.axis.PeriodAxis.configure()",9,2,2,4,0
"org.jfree.data.general.TestIntervalCategoryDataset.getEndValue(R series, C category)",8,2,2,4,2
"org.jfree.data.general.TestIntervalCategoryDataset.getEndValue(int series, int category)",8,2,2,4,2
"org.jfree.data.general.TestIntervalCategoryDataset.getStartValue(R series, C category)",8,2,2,4,2
"org.jfree.data.general.TestIntervalCategoryDataset.getStartValue(int series, int category)",8,2,2,4,2
"org.jfree.chart.plot.PolarPlot.translateToJava2D(double angleDegrees, double radius, ValueAxis axis, Rectangle2D dataArea)",49,2,13,3,4
"org.jfree.chart.plot.WaferMapPlot.drawWaferEdge(Graphics2D g2, Rectangle2D plotArea)",42,2,17,3,2
"org.jfree.chart.StandardChartTheme.StandardChartTheme(String name, boolean shadow)",41,2,1,3,2
"org.jfree.chart.axis.LogAxis.estimateMaximumTickLabelWidth(Graphics2D g2, TickUnit unit)",40,2,18,3,2
"org.jfree.chart.axis.LogAxis.resizeRange2(double percent, double anchorValue)",35,2,10,3,2
"org.jfree.chart.axis.CategoryAxis.getCategorySeriesMiddle(Comparable category, Comparable seriesKey, CategoryDataset dataset, double itemMargin, Rectangle2D area, RectangleEdge edge)",35,2,6,3,6
"org.jfree.chart.StandardChartTheme.hashCode()",33,2,28,3,0
"org.jfree.chart.axis.CategoryAxis.getCategorySeriesMiddle(int categoryIndex, int categoryCount, int seriesIndex, int seriesCount, double itemMargin, Rectangle2D area, RectangleEdge edge)",32,2,2,3,7
"org.jfree.chart.renderer.category.GanttRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",30,2,2,3,10
"org.jfree.chart.plot.Plot.drawBackgroundImage(Graphics2D g2, Rectangle2D area)",29,2,15,3,2
"org.jfree.chart.axis.LogAxis.zoomRange(double lowerPercent, double upperPercent)",28,2,11,3,2
"org.jfree.chart.plot.CombinedRangeXYPlot.add(XYPlot subplot, int weight)",28,2,9,3,2
"org.jfree.chart.plot.FastScatterPlot.zoomDomainAxes(double factor, PlotRenderingInfo info, Point2D source, boolean useAnchor)",28,2,5,3,4
"org.jfree.chart.plot.FastScatterPlot.zoomRangeAxes(double factor, PlotRenderingInfo info, Point2D source, boolean useAnchor)",28,2,5,3,4
"org.jfree.data.time.TimeSeriesCollection.getRangeBounds(List visibleSeriesKeys, Range xRange, boolean includeInterval)",24,2,7,3,3
"org.jfree.data.xml.ValueHandler.startElement(String namespaceURI, String localName, String qName, Attributes atts)",24,2,2,3,4
"org.jfree.chart.block.GridArrangement.arrangeFR(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",23,2,10,3,3
"org.jfree.chart.block.GridArrangement.arrangeNR(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",23,2,10,3,3
"org.jfree.chart.block.GridArrangement.arrangeRF(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",23,2,10,3,3
"org.jfree.chart.block.GridArrangement.arrangeRN(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",23,2,10,3,3
"org.jfree.chart.plot.ThermometerPlot.ThermometerPlot(ValueDataset dataset)",22,2,7,3,1
"org.jfree.chart.renderer.RendererUtils.findLiveItems(XYDataset dataset, int series, double xLow, double xHigh)",22,2,2,3,4
"org.jfree.data.general.WaferMapDataset.WaferMapDataset(int maxChipX, int maxChipY, Number chipSpace)",22,2,1,3,3
"org.jfree.chart.plot.Plot.drawNoDataMessage(Graphics2D g2, Rectangle2D area)",21,2,10,3,2
"org.jfree.chart.plot.PolarPlot.getAxisForDataset(int index)",21,2,4,3,1
"org.jfree.chart.plot.Plot.clone()",21,2,3,3,0
"org.jfree.data.category.CategoryToPieDataset.CategoryToPieDataset(CategoryDataset source, TableOrder extract, int index)",21,2,2,3,3
"org.jfree.chart.JFreeChart.setTextAntiAlias(boolean flag)",21,2,2,3,1
"org.jfree.chart.plot.dial.DialPlot.DialPlot(ValueDataset dataset)",21,2,1,3,1
"org.jfree.data.KeyedObjects.setObject(K key, Object object)",20,2,4,3,2
"org.jfree.chart.plot.CombinedRangeCategoryPlot.readObject(ObjectInputStream stream)",20,2,3,3,1
"org.jfree.chart.plot.Plot.setDrawingSupplier(DrawingSupplier supplier, boolean notify)",20,2,1,3,2
"org.jfree.chart.plot.PolarPlot.mapDatasetToAxes(int index, List<Integer> axisIndices)",19,2,4,3,2
"org.jfree.chart.plot.PolarPlot.refreshAngleTicks()",19,2,4,3,0
"org.jfree.chart.util.CloneUtils.cloneList(List<T> source)",19,2,3,3,1
"org.jfree.data.time.TimeSeries.getRawDataItem(RegularTimePeriod period)",19,2,2,3,1
"org.jfree.data.DefaultKeyedValues.setValue(K key, Number value)",18,2,8,3,2
"org.jfree.chart.plot.ThermometerPlot.writeObject(ObjectOutputStream stream)",18,2,8,3,1
"org.jfree.data.gantt.TaskSeriesCollection.getPercentComplete(R rowKey, C columnKey)",18,2,5,3,2
"org.jfree.data.gantt.TaskSeriesCollection.getSubIntervalCount(R rowKey, C columnKey)",18,2,5,3,2
"org.jfree.chart.axis.CategoryAxis.setTickLabelFont(Comparable category, Font font)",18,2,4,3,2
"org.jfree.chart.axis.CategoryAxis.setTickLabelPaint(Comparable category, Paint paint)",18,2,4,3,2
"org.jfree.chart.plot.CombinedDomainXYPlot.findSubplot(PlotRenderingInfo info, Point2D source)",18,2,4,3,2
"org.jfree.chart.plot.CombinedRangeXYPlot.findSubplot(PlotRenderingInfo info, Point2D source)",18,2,4,3,2
"org.jfree.chart.plot.CombinedRangeXYPlot.setRenderer(XYItemRenderer renderer)",18,2,2,3,1
"org.jfree.data.DefaultKeyedValues.getIndex(K key)",18,2,2,3,1
"org.jfree.data.DefaultKeyedValues.getValue(K key)",18,2,2,3,1
"org.jfree.data.KeyedObjects.getKey(int index)",18,2,2,3,1
"org.jfree.data.time.TimeSeries.getDataItem(RegularTimePeriod period)",18,2,2,3,1
"org.jfree.data.time.TimeSeries.setMaximumItemAge(long periods)",18,2,1,3,1
"org.jfree.chart.plot.dial.DialPlot.addScale(int index, DialScale scale)",17,2,7,3,2
"org.jfree.chart.axis.LogAxis.hashCode()",17,2,4,3,0
"org.jfree.chart.plot.PolarPlot.setAxisLocation(int index, PolarAxisLocation location, boolean notify)",17,2,3,3,3
"org.jfree.chart.axis.CategoryAxis.getTickLabelFont(Comparable category)",17,2,3,3,1
"org.jfree.chart.axis.CategoryAxis.getTickLabelPaint(Comparable category)",17,2,3,3,1
"org.jfree.chart.axis.CategoryAxis.removeCategoryLabelURL(Comparable category)",17,2,3,3,1
"org.jfree.data.KeyedObjects.removeValue(K key)",17,2,3,3,1
"org.jfree.data.gantt.TaskSeriesCollection.getSeries(R key)",17,2,3,3,1
"org.jfree.data.KeyedObjects.clone()",17,2,3,3,0
"org.jfree.chart.renderer.xy.CyclicXYItemRenderer$OverwriteDataSet.getXValue(int series, int item)",17,2,2,3,2
"org.jfree.chart.renderer.xy.CyclicXYItemRenderer$OverwriteDataSet.getYValue(int series, int item)",17,2,2,3,2
"org.jfree.chart.plot.CombinedDomainXYPlot.setRenderer(XYItemRenderer renderer)",17,2,2,3,1
"org.jfree.chart.plot.PolarPlot.getAxis(int index)",17,2,2,3,1
"org.jfree.chart.plot.PolarPlot.getAxisLocation(int index)",17,2,2,3,1
"org.jfree.chart.plot.PolarPlot.getDataset(int index)",17,2,2,3,1
"org.jfree.chart.plot.PolarPlot.getRenderer(int index)",17,2,2,3,1
"org.jfree.data.KeyedObjects.getObject(K key)",17,2,2,3,1
"org.jfree.chart.plot.Plot.getDrawingSupplier()",17,2,2,3,0
"org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.setMeanVisible(boolean visible)",17,2,1,3,1
"org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.setMedianVisible(boolean visible)",17,2,1,3,1
"org.jfree.data.time.FixedMillisecond.equals(Object object)",17,2,1,3,1
"org.jfree.chart.StandardChartTheme.getDrawingSupplier()",17,2,1,3,0
"org.jfree.chart.util.PaintAlpha.darkerRadialGradientPaint(RadialGradientPaint paint)",16,2,9,3,1
"org.jfree.chart.StandardChartTheme.applyToPeriodAxis(PeriodAxis axis)",16,2,8,3,1
"org.jfree.chart.util.PaintAlpha.darkerLinearGradientPaint(LinearGradientPaint paint)",16,2,8,3,1
"org.jfree.data.time.DynamicTimeSeriesCollection.findDomainLimits()",16,2,6,3,0
"org.jfree.data.statistics.HistogramDataset.clone()",16,2,4,3,0
"org.jfree.data.time.TimeSeriesCollection.removeAllSeries()",16,2,4,3,0
"org.jfree.data.time.TimeSeriesCollection.getRangeBounds(boolean includeInterval)",16,2,3,3,1
"org.jfree.data.xml.RootHandler.characters(char[] ch, int start, int length)",16,2,2,3,3
"org.jfree.data.DataUtils.createNumberArray2D(double[][] data)",16,2,2,3,1
"org.jfree.data.DefaultKeyedValues.removeValue(K key)",16,2,2,3,1
"org.jfree.data.KeyToGroupMap.getGroup(K key)",16,2,2,3,1
"org.jfree.data.KeyedObjects.getObject(int item)",16,2,2,3,1
"org.jfree.data.time.TimeSeriesCollection.getDomainLowerBound(boolean includeInterval)",16,2,2,3,1
"org.jfree.data.time.TimeSeriesCollection.getDomainUpperBound(boolean includeInterval)",16,2,2,3,1
"org.jfree.chart.plot.Plot.setNotify(boolean notify)",16,2,1,3,1
"org.jfree.chart.plot.PolarPlot.setAngleGridlinesVisible(boolean visible)",16,2,1,3,1
"org.jfree.chart.plot.PolarPlot.setRadiusGridlinesVisible(boolean visible)",16,2,1,3,1
"org.jfree.chart.renderer.category.ScatterRenderer.getSeriesShapesFilled(int series)",16,2,1,3,1
"org.jfree.data.time.TimeSeries.findValueRange()",16,2,1,3,0
"org.jfree.chart.StandardChartTheme.applyToCategoryAxis(CategoryAxis axis)",15,2,6,3,1
"org.jfree.chart.StandardChartTheme.applyToPolarPlot(PolarPlot plot)",15,2,6,3,1
"org.jfree.chart.axis.CategoryAxis.removeCategoryLabelToolTip(Comparable category)",15,2,3,3,1
"org.jfree.data.gantt.TaskSeriesCollection.removeAll()",15,2,3,3,0
"org.jfree.data.time.TimeSeries.update(RegularTimePeriod period, Number value)",15,2,2,3,2
"org.jfree.chart.JFreeChart.setAntiAlias(boolean flag)",15,2,2,3,1
"org.jfree.chart.axis.LogAxis.setBase(double base)",15,2,2,3,1
"org.jfree.chart.date.SerialDate.getMonths(boolean shortened)",15,2,2,3,1
"org.jfree.chart.renderer.category.LayeredBarRenderer.getSeriesBarWidth(int series)",15,2,2,3,1
"org.jfree.data.json.impl.JSONValue.escape(String s)",15,2,2,3,1
"org.jfree.chart.plot.Plot.getRootPlot()",15,2,2,3,0
"org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.setUseOutlinePaintForWhiskers(boolean flag)",15,2,1,3,1
"org.jfree.data.DataUtils.createNumberArray(double[] data)",15,2,1,3,1
"org.jfree.data.time.DynamicTimeSeriesCollection.getRangeBounds(boolean includeInterval)",15,2,1,3,1
"org.jfree.data.time.DynamicTimeSeriesCollection.getRangeLowerBound(boolean includeInterval)",15,2,1,3,1
"org.jfree.data.time.DynamicTimeSeriesCollection.getRangeUpperBound(boolean includeInterval)",15,2,1,3,1
"org.jfree.data.gantt.TaskSeriesCollection.remove(TaskSeries<R> series)",14,2,5,3,1
"org.jfree.data.time.TimeSeries.updateBoundsForAddedItem(TimeSeriesDataItem item)",14,2,5,3,1
"org.jfree.chart.panel.CrosshairOverlay.removeDomainCrosshair(Crosshair crosshair)",14,2,4,3,1
"org.jfree.chart.panel.CrosshairOverlay.removeRangeCrosshair(Crosshair crosshair)",14,2,4,3,1
"org.jfree.chart.plot.CombinedDomainXYPlot.setShadowGenerator(ShadowGenerator generator)",14,2,4,3,1
"org.jfree.chart.plot.CombinedRangeCategoryPlot.setShadowGenerator(ShadowGenerator generator)",14,2,4,3,1
"org.jfree.chart.plot.CombinedRangeXYPlot.setShadowGenerator(ShadowGenerator generator)",14,2,4,3,1
"org.jfree.data.time.TimePeriodValues.recalculateBounds()",14,2,4,3,0
"org.jfree.data.time.TimeSeries.updateMinMaxYByIteration()",14,2,4,3,0
"org.jfree.chart.plot.ThermometerPlot.setValuePaint(Paint paint)",14,2,3,3,1
"org.jfree.chart.plot.dial.DialPlot.getScaleForDataset(int datasetIndex)",14,2,3,3,1
"org.jfree.data.general.DefaultPieDataset.getValue(int item)",14,2,2,3,1
"org.jfree.data.time.TimeSeries.getValue(RegularTimePeriod period)",14,2,2,3,1
"org.jfree.chart.HashUtils.hashCode(int pre, Comparable c)",14,2,1,3,2
"org.jfree.chart.HashUtils.hashCode(int pre, Object obj)",14,2,1,3,2
"org.jfree.chart.JFreeChart.setNotify(boolean notify)",14,2,1,3,1
"org.jfree.chart.axis.LogAxis.setSmallestValue(double value)",14,2,1,3,1
"org.jfree.chart.plot.FastScatterPlot.setDomainGridlinesVisible(boolean visible)",14,2,1,3,1
"org.jfree.chart.plot.FastScatterPlot.setRangeGridlinesVisible(boolean visible)",14,2,1,3,1
"org.jfree.chart.plot.Plot.setBackgroundImageAlignment(int alignment)",14,2,1,3,1
"org.jfree.chart.renderer.xy.XYErrorRenderer.setDrawXError(boolean draw)",14,2,1,3,1
"org.jfree.chart.renderer.xy.XYErrorRenderer.setDrawYError(boolean draw)",14,2,1,3,1
"org.jfree.chart.title.PaintScaleLegend.setSubdivisionCount(int count)",14,2,1,3,1
"org.jfree.data.time.DynamicTimeSeriesCollection.getDomainBounds(boolean includeInterval)",14,2,1,3,1
"org.jfree.chart.editor.DefaultPlotEditor.attemptOrientationSelection()",14,2,1,3,0
"org.jfree.chart.renderer.xy.CyclicXYItemRenderer$OverwriteDataSet.OverwriteDataSet(double[] x, double[] y, XYDataset delegateSet)",14,2,0,3,3
"org.jfree.chart.plot.PieLabelDistributor.toString()",13,2,6,3,0
"org.jfree.chart.StandardChartTheme.applyToThermometerPlot(ThermometerPlot plot)",13,2,4,3,1
"org.jfree.chart.plot.dial.DialPlot.removeLayer(int index)",13,2,4,3,1
"org.jfree.chart.plot.dial.DialPlot.removePointer(int index)",13,2,4,3,1
"org.jfree.chart.editor.DefaultPlotEditor.attemptOutlineStrokeSelection()",13,2,4,3,0
"org.jfree.data.time.TimePeriodValues.delete(int start, int end)",13,2,3,3,2
"org.jfree.chart.plot.ThermometerPlot.setValueFont(Font f)",13,2,3,3,1
"org.jfree.chart.plot.PolarPlot.removeCornerTextItem(String text)",13,2,2,3,1
"org.jfree.chart.plot.dial.DialPlot.getDataset(int index)",13,2,2,3,1
"org.jfree.chart.plot.dial.DialPlot.getScale(int index)",13,2,2,3,1
"org.jfree.chart.title.PaintScaleLegend.axisChanged(AxisChangeEvent event)",13,2,2,3,1
"org.jfree.chart.title.Title.setHorizontalAlignment(HorizontalAlignment alignment)",13,2,2,3,1
"org.jfree.chart.title.Title.setVerticalAlignment(VerticalAlignment alignment)",13,2,2,3,1
"org.jfree.chart.HashUtils.hashCode(int pre, String s)",13,2,1,3,2
"org.jfree.chart.HashUtils.hashCode(int pre, Stroke s)",13,2,1,3,2
"org.jfree.chart.JFreeChart.setBackgroundImageAlignment(int alignment)",13,2,1,3,1
"org.jfree.chart.JFreeChart.setBackgroundImageAlpha(float alpha)",13,2,1,3,1
"org.jfree.chart.plot.Plot.setBackgroundAlpha(float alpha)",13,2,1,3,1
"org.jfree.chart.plot.Plot.setForegroundAlpha(float alpha)",13,2,1,3,1
"org.jfree.chart.plot.PolarPlot.setAngleLabelsVisible(boolean visible)",13,2,1,3,1
