"method","loc","cyclo","calls","nbd","param"
"me.umov.business.domain.task.TaskActivityModel.TaskActivityModel(Long clientId, Long id, TaskModel task, ActivityModel activity)",6,1,0,0,4
"me.umov.business.team.domain.TeamAgentModel.TeamAgentModel(Long clientId, Long id, TeamModel team, AgentModel agent)",6,1,0,0,4
"me.umov.business.configuration.SwaggerConfig.contact()",6,1,0,0,0
"me.umov.business.shared.specification.rule.ValidationRules.processValidationRules()",5,1,10,0,0
"me.umov.business.infrastructure.cron.JobSchedule.JobSchedule(CrontabExpression cronExpression)",5,1,7,0,1
"me.umov.business.application.service.idiom.IdiomEntryService.getIdiomEntry(Client client, String key)",5,1,5,0,2
"me.umov.business.application.controller.ServiceLocalController.updateAddress(@RequestBody ServiceLocalRequest request)",5,1,4,0,1
"me.umov.business.application.service.toggle.FeatureToggleService.isAbleToNotify(TaskModel task)",5,1,3,0,1
"me.umov.business.shared.exception.DeleteException.DeleteException(RuleMessage validationMessages)",5,1,3,0,1
"me.umov.business.application.interceptor.InterceptorConfig.configureMessageConverters(List<HttpMessageConverter<?>> converters)",5,1,2,0,1
"me.umov.business.shared.exception.BusinessValidationException.BusinessValidationException(RuleMessage validationMessages)",5,1,2,0,1
"me.umov.business.taskschedule.anticorruption.relationship.ActivityRelationshipConverter.newEntityModelWithAlternativeIdentifier(RelationshipDTO dto)",5,1,2,0,1
"me.umov.business.taskschedule.anticorruption.relationship.ServiceLocalRelationshipConverter.newEntityModelWithAlternativeIdentifier(RelationshipDTO dto)",5,1,2,0,1
"me.umov.business.taskschedule.anticorruption.relationship.TeamRelationshipConverter.newEntityModelWithAlternativeIdentifier(RelationshipDTO dto)",5,1,2,0,1
"me.umov.business.shared.application.ProcessApiReturn.ProcessApiReturn(String id, Boolean success, HttpStatus code, String... messages)",5,1,1,0,4
"me.umov.business.shared.application.ApiReturn.ApiReturn(int code, String message, String id)",5,1,1,0,3
"me.umov.business.application.repository.AgentRepository.computeJourneySchedules(@Param("clientId") Long clientId, @Param("agentId") Long agentId, @Param("date") LocalDate date, @Param("sequence") Long sequence, @Param("initialHour") String initialHour, @Param("finalHour") String finalHour, @Param("type") String type, @Param("description") String description, @Param("traveledDistance") Double traveledDistance, @Param("timeWithoutExecution") String timeWithoutExecution)",5,1,0,0,10
"me.umov.business.application.controller.workcycle.CreatedWorkCycle.CreatedWorkCycle(Long serviceLocalId, Long activityId, Long workCycleId, UseFrequencyControlType useFrequencyControlType)",5,1,0,0,4
"me.umov.business.domain.servicelocal.ServiceLocal.ServiceLocal(Long id, Long clientId, String alternativeIdentifier, String description)",5,1,0,0,4
"me.umov.business.domain.workcycle.WorkCycleRootJpaRepository.findByClientIdAndActivityIdAndInitialDateAndFinalDate(Long clientId, Long activityId, LocalDate initialDate, LocalDate finalDate)",5,1,0,0,4
"me.umov.business.domain.workcycle.WorkCycleRootJpaRepository.findByClientIdAndActivityIdAndInitialDateIsLessThanEqualAndFinalDateIsGreaterThanEqual(Long clientId, Long activityId, LocalDate initialDate, LocalDate finalDate)",5,1,0,0,4
"me.umov.business.application.controller.agent.AgentRelationship.AgentRelationship(Long id, Long agentId, String alternativeIdentifier)",5,1,0,0,3
"me.umov.business.application.model.dto.AgentTaskDTO.AgentTaskDTO(@NotNull Long taskId, @NotNull Long agentId, Long priority)",5,1,0,0,3
"me.umov.business.application.model.dto.TaskItemDTO.TaskItemDTO(Long clientId, Long id, ItemModel item)",5,1,0,0,3
"me.umov.business.domain.rule.task.ShouldHaveNoTaskInDate.ShouldHaveNoTaskInDate(SystemParameters systemParameters, TaskModel taskModel, TaskService taskService)",5,1,0,0,3
"me.umov.business.domain.rule.task.ShouldHaveOneAgentWhenOnlyOneAgentTeam.ShouldHaveOneAgentWhenOnlyOneAgentTeam(SystemParameters systemParameters, TeamModel team, TaskModel taskModel)",5,1,0,0,3
"me.umov.business.infrastructure.cron.Job.Job(String cronName, CrontabExpression cronExpression, String command)",5,1,0,0,3
"me.umov.business.shared.application.ApiReturn.ApiReturn(int code, List<String> message, List<ProcessApiReturn> processResult)",5,1,0,0,3
"me.umov.business.taskschedule.application.dto.RelationshipDTO.RelationshipDTO(Long rootId, Long nodeId, RelationshipType type)",5,1,0,0,3
"me.umov.business.taskschedule.domain.ItineraryServiceLocal.ItineraryServiceLocal(Long clientId, Itinerary itinerary, Long serviceLocalId)",5,1,0,0,3
"me.umov.business.application.service.AgentService.computeJourneySchedules(AgentJourneyHoursDTO ajh)",4,1,12,0,1
"me.umov.business.infrastructure.cron.RundeckRestService.post(RundeckEndpoints endPoint, TPayload payload, Class<TResponse> returnClass, Object... urlParameters)",4,1,4,0,4
"me.umov.business.infrastructure.cron.RundeckRestService.get(RundeckEndpoints endPoint, Class<TResponse> returnClass, Object... urlParameters)",4,1,4,0,3
"me.umov.business.application.observer.BeforeTaskSaveObserver.process(BeforeTaskSaveEvent event)",4,1,4,0,1
"me.umov.business.domain.activityHistory.ActivityHistoryServiceImpl.markAsExported(ActivityHistory history)",4,1,4,0,1
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityDAOImpl.existsWithItinerarySchedule(Long itineraryScheduleId)",4,1,3,0,1
"me.umov.business.infrastructure.serialization.SpringfoxJsonToGsonAdapter.serialize(Json src, Type typeOfSrc, JsonSerializationContext context)",4,1,2,0,3
"me.umov.business.taskschedule.anticorruption.relationship.AgentRelationshipConverter.addNewRelationship(Itinerary itinerary, Long agentId)",4,1,2,0,2
"me.umov.business.application.interceptor.InterceptorConfig.addInterceptors(InterceptorRegistry registry)",4,1,2,0,1
"me.umov.business.taskschedule.specification.WorkCycleScheduleValidator.validateCreation(ItinerarySchedule workCycleSchedule)",4,1,2,0,1
"me.umov.business.shared.application.ApiReturn.ApiReturn(int code, List<String> message)",4,1,1,0,2
"me.umov.business.shared.application.ApiReturn.ApiReturn(int code, String message)",4,1,1,0,2
"me.umov.business.anticorruption.activityHistory.ActivityHistoryConverterImpl.convertFrom(Long activityHistoryId)",4,1,1,0,1
"me.umov.business.infrastructure.queue.MessageDTO.MessageDTO(Long id)",4,1,1,0,1
"me.umov.business.domain.task.TaskConfigModel.taskField()",4,1,1,0,0
"me.umov.business.domain.workcycle.WorkCycleJpaRepository.findByClientIdAndServiceLocalIdAndActivityIdAndInitialDateIsLessThanEqualAndFinalDateIsGreaterThanEqual(Long clientId, Long serviceLocalId, Long activityId, LocalDate initialDate, LocalDate finalDate)",4,1,0,0,5
"me.umov.business.taskschedule.application.dto.ItineraryServiceLocalRelationship.ItineraryServiceLocalRelationship(Long id, Long serviceLocalId, LocalTime initialHour, LocalTime finalHour)",4,1,0,0,4
"me.umov.business.application.controller.workcycle.ReplaceWorkCycleServiceLocalRequest.ReplaceWorkCycleServiceLocalRequest(Long previousWorkcycleId, Long newWorkcycleId, Long serviceLocalId)",4,1,0,0,3
"me.umov.business.infrastructure.cron.JobScheduleTime.JobScheduleTime(String seconds, String minute, String hour)",4,1,0,0,3
"me.umov.business.shared.application.RequestUserData.setRequestData(Long clientId, Long agentId, String accessToken)",4,1,0,0,3
"me.umov.business.taskschedule.application.dto.RelationshipDTO.RelationshipDTO(String alternativeIdentifier, String nodeAlternativeId, RelationshipType type)",4,1,0,0,3
"me.umov.business.taskschedule.domain.ItineraryActivity.ItineraryActivity(Long clientId, Itinerary itinerary, Long activityId)",4,1,0,0,3
"me.umov.business.taskschedule.domain.ItineraryAgent.ItineraryAgent(Long clientId, Itinerary itinerary, Long agentId)",4,1,0,0,3
"me.umov.business.application.controller.workcycle.WorkCycleRelationRequest.WorkCycleRelationRequest(Long workcycleId, Long entityId)",4,1,0,0,2
"me.umov.business.application.model.dto.TaskItemDTO.TaskItemDTO(Long id, ItemModel item)",4,1,0,0,2
"me.umov.business.application.model.dto.TaskSituationDTO.TaskSituationDTO(Long id, String description)",4,1,0,0,2
"me.umov.business.shared.specification.rule.RuleMessage.RuleMessage(String message, RuleMessageSeverity severity)",4,1,0,0,2
"me.umov.business.domain.task.TaskConfigModel.setId(Long id)",3,1,19,0,1
"me.umov.business.shared.exception.BusinessValidationException.BusinessValidationException(SpecificationResult result)",3,1,7,0,1
"me.umov.business.shared.specification.domain.SpecificationResult.notSatisfied(String message)",3,1,5,0,1
"me.umov.business.infrastructure.cron.RundeckRestService.delete(RundeckEndpoints endPoint, Object... urlParameters)",3,1,3,0,2
"me.umov.business.recurrence.domain.CrontabExpression.weeklyCronTab(LocalDate date)",3,1,3,0,1
"me.umov.business.domain.client.ClientConfigurations.useActivityWorkCycle()",3,1,3,0,0
"me.umov.business.infrastructure.serialization.ActivityOriginSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.AgentPortfolioValidationSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.BooleanStatusSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.ItineraryAgentRelationSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.JourneyHourTypeSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.RecurrenceEndTypeSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.RecurrenceRepeatModeSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.RecurrenceRepeatTypeSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.RecurrenceTimeUnitSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.TaskScheduleActivityOriginSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.TaskSituationSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.TeamExecutionSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.infrastructure.serialization.WorkdayTaskCreationValidationSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.business.taskschedule.anticorruption.relationship.ServiceLocalRelationshipConverter.addNewRelationship(Itinerary itinerary, Long agentId)",3,1,2,0,2
"me.umov.business.application.service.BaseService.byIdDetached(Long id)",3,1,2,0,1
"me.umov.business.application.service.ServiceLocalApplicationService.searchByDescription(String description)",3,1,2,0,1
"me.umov.business.domain.servicelocal.ServiceLocalService.updateAddress(ServiceLocal serviceLocal)",3,1,2,0,1
"me.umov.business.infrastructure.jpa.LongArrayType.setParameterValues(Properties parameters)",3,1,2,0,1
"me.umov.business.recurrence.domain.CrontabExpression.monthlyCronTab(LocalDate date)",3,1,2,0,1
"me.umov.business.shared.exception.DeleteException.DeleteException(List<RuleMessage> validationMessages)",3,1,2,0,1
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskScheduleUpdateConverter.buildTaskSchedule(SaveTaskScheduleGroupRequest request)",3,1,2,0,1
"me.umov.business.taskschedule.domain.TaskScheduleDomainService.saveTaskSchedule(ItinerarySchedule itinerarySchedule)",3,1,2,0,1
"me.umov.business.domain.rule.task.ShouldHaveNoTaskInDate.shouldProcessRule()",3,1,2,0,0
"me.umov.business.domain.rule.task.ShouldHaveOneAgentWhenOnlyOneAgentTeam.shouldProcessRule()",3,1,2,0,0
"me.umov.business.shared.exception.BusinessValidationException.getMessage()",3,1,2,0,0
"me.umov.business.shared.exception.DeleteException.getMessage()",3,1,2,0,0
"me.umov.business.infrastructure.serialization.ActivityOriginSerializationAdapter.serialize(ActivityOrigin src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.AgentPortfolioValidationSerializationAdapter.serialize(AgentPortfolioValidation src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.BooleanStatusSerializationAdapter.serialize(BooleanStatus src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.JourneyHourTypeSerializationAdapter.serialize(JourneyHourType src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.RecurrenceEndTypeSerializationAdapter.serialize(RecurrenceEndType src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.RecurrenceRepeatModeSerializationAdapter.serialize(RecurrenceRepeatMode src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.RecurrenceRepeatTypeSerializationAdapter.serialize(RecurrenceRepeatType src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.RecurrenceTimeUnitSerializationAdapter.serialize(RecurrenceTimeUnit src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.TaskScheduleActivityOriginSerializationAdapter.serialize(ItineraryActivityOrigin src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.infrastructure.serialization.WorkdayTaskCreationValidationSerializationAdapter.serialize(WorkdayTaskCreationValidation src, Type typeOfSrc, JsonSerializationContext context)",3,1,1,0,3
"me.umov.business.application.service.TaskConfigService.findByClientIdAndFieldConfigOrigin(Long clientId, FieldConfigOrigin fieldConfigOrigin)",3,1,1,0,2
"me.umov.business.application.model.CommonCustomFieldConfig.fromCustomFieldConfiguration(BaseModel<Long> configModel)",3,1,1,0,1
"me.umov.business.application.service.BaseService.findAllById(Iterable id)",3,1,1,0,1
"me.umov.business.domain.rule.builders.EmptyValidationBuilder.getRules(BaseModel<?> entity)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.AbsenceActionConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.ActivityCycleConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.ActivityExecutionModeConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.ActivityOriginConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.AgentPorfolioValidationConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.BooleanStatusConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.CustomFieldSubTypeConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.CustomFieldTypeConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.ExportSituationConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.FieldConfigOriginConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.FrequencyControlTypeConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.ItineraryAgentRelationConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.RecurrenceEndTypeConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.RecurrenceRepeatModeConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.ScheduleTypeConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.TaskScheduleActivityOriginConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.TeamExecutionConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.jpa.WorkdayTaskCreationValidationConverter.convertToEntityAttribute(String dbData)",3,1,1,0,1
"me.umov.business.infrastructure.serialization.AnnotationExcludeSerializationStrategy.shouldSkipField(FieldAttributes field)",3,1,1,0,1
"me.umov.business.shared.exception.BusinessValidationException.BusinessValidationException(List<RuleMessage> validationMessages)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.ActivityRelationshipConverter.getEntityModel(ItineraryActivity entityRelationship)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.ActivityRelationshipConverter.getEntityRelationship(Itinerary itinerary)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.AgentRelationshipConverter.getEntityModel(ItineraryAgent entityRelationship)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.AgentRelationshipConverter.getEntityRelationship(Itinerary itinerary)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.AgentRelationshipConverter.newEntityModelWithAlternativeIdentifier(RelationshipDTO dto)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.ServiceLocalRelationshipConverter.getEntityModel(ItineraryServiceLocal entityRelationship)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.ServiceLocalRelationshipConverter.getEntityRelationship(Itinerary itinerary)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.TeamRelationshipConverter.getEntityModel(ItineraryTeam entityRelationship)",3,1,1,0,1
"me.umov.business.taskschedule.anticorruption.relationship.TeamRelationshipConverter.getEntityRelationship(Itinerary itinerary)",3,1,1,0,1
"me.umov.business.application.controller.TaskTypeController.list()",3,1,1,0,0
"me.umov.business.application.controller.VersionController.index()",3,1,1,0,0
"me.umov.business.infrastructure.queue.AmazonSQSConfiguration.createSQSConnectionFactory()",3,1,1,0,0
"me.umov.business.infrastructure.queue.AmazonSQSConfiguration.init()",3,1,1,0,0
"me.umov.business.shared.exception.BusinessValidationException.getErrorReturn()",3,1,1,0,0
"me.umov.business.application.controller.activity.ActivityRelationship.ActivityRelationship(Long id, Long activityId)",3,1,0,0,2
"me.umov.business.application.controller.agent.AgentRelationship.AgentRelationship(Long id, Long agentId)",3,1,0,0,2
"me.umov.business.application.controller.team.TeamRelationship.TeamRelationship(Long id, Long teamId)",3,1,0,0,2
"me.umov.business.application.controller.workcycle.WorkCycleServiceLocalRequest.WorkCycleServiceLocalRequest(Long workcycleId, Long serviceLocalId)",3,1,0,0,2
"me.umov.business.domain.task.TaskSavedEvent.TaskSavedEvent(TaskModel task, Boolean isInsert)",3,1,0,0,2
"me.umov.business.infrastructure.cron.JobScheduleMonth.JobScheduleMonth(String month, String day)",3,1,0,0,2
"me.umov.business.infrastructure.cron.RundeckProjectResponse.RundeckProjectResponse(String name, String description)",3,1,0,0,2
"me.umov.business.recurrence.domain.DateInterval.DateInterval(LocalDateTime initialDatetime, LocalDateTime finalDatetime)",3,1,0,0,2
"me.umov.business.servicelocal.application.dto.ServiceLocalRelationship.ServiceLocalRelationship(Long id, Long serviceLocalId)",3,1,0,0,2
"me.umov.business.shared.exception.BaseApiException.BaseApiException(int statusCode, String message)",3,1,0,0,2
"me.umov.business.shared.specification.domain.SpecificationResult.SpecificationResult(Boolean satisfied, List<String> messages)",3,1,0,0,2
"me.umov.business.taskschedule.domain.ItineraryActivity.ItineraryActivity(Long id, Long activityId)",3,1,0,0,2
"me.umov.business.taskschedule.domain.ItineraryAgent.ItineraryAgent(Long id, Long agentId)",3,1,0,0,2
"me.umov.business.taskschedule.domain.ItinerarySaved.ItinerarySaved(Itinerary itinerary, Boolean newEntity)",3,1,0,0,2
"me.umov.business.taskschedule.domain.ItineraryScheduleSaved.ItineraryScheduleSaved(ItinerarySchedule itinerarySchedule, Boolean newEntity)",3,1,0,0,2
"me.umov.business.taskschedule.domain.ItineraryServiceLocal.ItineraryServiceLocal(Long id, Long serviceLocalId)",3,1,0,0,2
"me.umov.business.taskschedule.domain.ItineraryTeam.ItineraryTeam(Long id, Long teamId)",3,1,0,0,2
"me.umov.business.taskschedule.domain.ScheduleQueuePayload.ScheduleQueuePayload(Long id, String type)",3,1,0,0,2
"me.umov.business.agent.domain.AgentAbsenceModel.setId(Long id)",3,1,0,0,1
"me.umov.business.agent.domain.AgentModel.setId(Long id)",3,1,0,0,1
"me.umov.business.application.controller.activity.ActivityRelationship.ActivityRelationship(Long activityId)",3,1,0,0,1
"me.umov.business.application.controller.team.TeamRelationship.TeamRelationship(Long teamId)",3,1,0,0,1
"me.umov.business.application.model.CustomFieldModel.setId(Long id)",3,1,0,0,1
"me.umov.business.application.model.CustomFieldValueModel.setId(Long id)",3,1,0,0,1
"me.umov.business.application.model.dto.CancelTaskDTO.toModel(TaskModel model)",3,1,0,0,1
"me.umov.business.application.model.idiom.Idiom.setId(Long id)",3,1,0,0,1
"me.umov.business.application.model.toggle.FeatureToggle.setClientId(Long clientId)",3,1,0,0,1
"me.umov.business.application.spring.AutoWiredUtils.setApplicationContext(ApplicationContext applicationContext)",3,1,0,0,1
"me.umov.business.domain.rule.task.ShouldBeActive.ShouldBeActive(TaskModel taskModel)",3,1,0,0,1
"me.umov.business.domain.rule.task.ShouldBeInPreparation.ShouldBeInPreparation(TaskModel taskModel)",3,1,0,0,1
"me.umov.business.domain.rule.task.ShouldHaveTeam.ShouldHaveTeam(TaskModel taskModel)",3,1,0,0,1
"me.umov.business.domain.rule.task.ShouldInitiateToday.ShouldInitiateToday(TaskModel taskModel)",3,1,0,0,1
"me.umov.business.domain.rule.task.ShouldNotHaveAgent.ShouldNotHaveAgent(TaskModel taskModel)",3,1,0,0,1
"me.umov.business.domain.task.TaskActivityModel.setId(Long id)",3,1,0,0,1
"me.umov.business.domain.task.TaskTypeModel.setId(Long id)",3,1,0,0,1
"me.umov.business.infrastructure.cron.JobCommand.JobCommand(String exec)",3,1,0,0,1
"me.umov.business.infrastructure.serialization.AnnotationExcludeSerializationStrategy.shouldSkipClass(Class<?> clazz)",3,1,0,0,1
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityEntity.setClientId(Long clientId)",3,1,0,0,1
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityEntity.setId(Long id)",3,1,0,0,1
"me.umov.business.item.domain.ItemModel.ItemModel(Long id)",3,1,0,0,1
"me.umov.business.servicelocal.application.dto.ServiceLocalRelationship.ServiceLocalRelationship(Long serviceLocalId)",3,1,0,0,1
"me.umov.business.shared.specification.domain.SpecificationException.SpecificationException(List<RuleMessage> validationMessages)",3,1,0,0,1
"me.umov.business.taskschedule.anticorruption.taskSchedule.TaskScheduleCreateConverter.buildTaskSchedule(SaveTaskScheduleGroupRequest request)",3,1,0,0,1
"me.umov.business.taskschedule.application.dto.RelationshipDTO.setAlternativeIdentifier(String alternativeIdentifier)",3,1,0,0,1
"me.umov.business.taskschedule.application.dto.RelationshipDTO.setId(Long id)",3,1,0,0,1
"me.umov.business.team.domain.TeamAgentModel.setId(Long id)",3,1,0,0,1
"me.umov.business.team.domain.TeamModel.setId(Long id)",3,1,0,0,1
"me.umov.business.agent.domain.AgentAbsenceModel.getId()",3,1,0,0,0
"me.umov.business.agent.domain.AgentModel.getId()",3,1,0,0,0
"me.umov.business.agent.domain.AgentModel.hasAlternativeIdentifier()",3,1,0,0,0
"me.umov.business.agent.domain.AgentModel.hasId()",3,1,0,0,0
"me.umov.business.agent.domain.AgentModel.hasWorkJourney()",3,1,0,0,0
"me.umov.business.application.model.CustomFieldModel.getId()",3,1,0,0,0
"me.umov.business.application.model.CustomFieldValueModel.getId()",3,1,0,0,0
"me.umov.business.application.model.dto.CancelTaskDTO.getId()",3,1,0,0,0
"me.umov.business.application.model.dto.CancelTaskDTO.getOperation()",3,1,0,0,0
"me.umov.business.application.model.idiom.Idiom.getId()",3,1,0,0,0
"me.umov.business.application.model.toggle.FeatureToggle.getClientId()",3,1,0,0,0
"me.umov.business.application.service.DistributionIdleAgent.getBuilderValidator()",3,1,0,0,0
"me.umov.business.domain.rule.task.ShouldBeActive.shouldProcessRule()",3,1,0,0,0
"me.umov.business.domain.rule.task.ShouldBeInPreparation.shouldProcessRule()",3,1,0,0,0
"me.umov.business.domain.rule.task.ShouldHaveTeam.shouldProcessRule()",3,1,0,0,0
"me.umov.business.domain.rule.task.ShouldInitiateToday.shouldProcessRule()",3,1,0,0,0
"me.umov.business.domain.rule.task.ShouldNotHaveAgent.shouldProcessRule()",3,1,0,0,0
"me.umov.business.domain.task.TaskActivityModel.getId()",3,1,0,0,0
"me.umov.business.domain.task.TaskConfigModel.getId()",3,1,0,0,0
"me.umov.business.domain.task.TaskTypeModel.getId()",3,1,0,0,0
"me.umov.business.infrastructure.jpa.LongArrayType.registerUnderJavaType()",3,1,0,0,0
"me.umov.business.infrastructure.jpa.LongArrayTypeDescriptor.getSqlArrayType()",3,1,0,0,0
"me.umov.business.infrastructure.queue.AmazonSQSConfiguration.defaultJmsTemplate()",3,1,0,0,0
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityEntity.getClientId()",3,1,0,0,0
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityEntity.getId()",3,1,0,0,0
"me.umov.business.recurrence.domain.CrontabExpression.toString()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.ActivityRelationshipConverter.getEntityModelRepository()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.ActivityRelationshipConverter.getIntegrationRepository()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.AgentRelationshipConverter.getEntityModelRepository()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.AgentRelationshipConverter.getIntegrationRepository()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.ServiceLocalRelationshipConverter.getEntityModelRepository()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.ServiceLocalRelationshipConverter.getIntegrationRepository()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.TeamRelationshipConverter.getEntityModelRepository()",3,1,0,0,0
"me.umov.business.taskschedule.anticorruption.relationship.TeamRelationshipConverter.getIntegrationRepository()",3,1,0,0,0
"me.umov.business.taskschedule.application.dto.RelationshipDTO.getAlternativeIdentifier()",3,1,0,0,0
"me.umov.business.taskschedule.application.dto.RelationshipDTO.getId()",3,1,0,0,0
"me.umov.business.taskschedule.application.dto.RelationshipDTO.hasAlternativeIdentifier()",3,1,0,0,0
"me.umov.business.taskschedule.application.dto.RelationshipDTO.hasId()",3,1,0,0,0
"me.umov.business.team.domain.TeamAgentModel.getId()",3,1,0,0,0
"me.umov.business.team.domain.TeamModel.getId()",3,1,0,0,0
"me.umov.business.team.domain.TeamModel.hasAlternativeIdentifier()",3,1,0,0,0
"me.umov.business.team.domain.TeamModel.hasId()",3,1,0,0,0
"me.umov.business.shared.specification.domain.SpecificationException.SpecificationException(SpecificationResult specificationResult)",2,1,6,0,1
"me.umov.business.application.controller.BaseController.getControllerResourceName()",2,1,4,0,0
"me.umov.business.domain.client.ClientService.currentClient()",2,1,3,0,0
"me.umov.business.taskschedule.application.dto.SaveTaskScheduleGroupRequest.hasActivities()",2,1,3,0,0
"me.umov.business.taskschedule.application.dto.SaveTaskScheduleGroupRequest.hasScheduleTypeAltId()",2,1,3,0,0
"me.umov.business.shared.application.ProcessApiReturn.errorApiReturn(String id, HttpStatus code, List<String> messages)",2,1,2,0,3
"me.umov.business.infrastructure.cron.RundeckRestService.getRundeckEndpointUrl(RundeckEndpoints endPoint, Object... urlParameters)",2,1,2,0,2
