"method","loc","cyclo","calls","nbd","param"
"net.sourceforge.pmd.renderers.IDEAJRenderer$SourcePath.clipPath(String fullFilename)",7,3,3,2,1
"net.sourceforge.pmd.dcd.graph.ClassNode.getType()",7,3,3,2,0
"net.sourceforge.pmd.lang.plsql.ast.ASTFormalParameter.getTypeNode()",7,3,3,2,0
"net.sourceforge.pmd.dcd.graph.MemberNode.addUse(MemberNode use)",7,3,2,2,1
"net.sourceforge.pmd.dcd.graph.MemberNode.addUser(MemberNode user)",7,3,2,2,1
"net.sourceforge.pmd.lang.rule.RuleReference.setName(String name)",7,3,2,2,1
"net.sourceforge.pmd.cpd.CPDTask.createRenderer()",7,3,2,2,0
"net.sourceforge.pmd.dcd.graph.MemberNode.hashCode()",7,3,2,2,0
"net.sourceforge.pmd.lang.java.multifile.signature.JavaOperationSignature.containsIgnoreCase(Set<String> set, String str)",7,3,1,2,2
"net.sourceforge.pmd.lang.rule.RuleReference.contains(Collection<String> collection, String s1)",7,3,1,2,2
"net.sourceforge.pmd.lang.java.rule.codestyle.CommentDefaultAccessModifierRule.visit(final ASTAnnotationTypeDeclaration decl, final Object data)",6,3,6,2,2
"net.sourceforge.pmd.lang.java.rule.codestyle.CommentDefaultAccessModifierRule.visit(final ASTEnumDeclaration decl, final Object data)",6,3,6,2,2
"net.sourceforge.pmd.lang.java.rule.documentation.CommentRequiredRule.checkMethodOrConstructorComment(AbstractJavaAccessNode decl, Object data)",6,3,4,2,2
"net.sourceforge.pmd.lang.plsql.symboltable.Search.Search(PLSQLNameOccurrence occ)",6,3,3,2,1
"net.sourceforge.pmd.lang.java.symboltable.Search.Search(JavaNameOccurrence occ)",6,3,2,2,1
"net.sourceforge.pmd.lang.java.typeresolution.visitors.PMDASMVisitor.parseClassName(String[] names)",6,3,1,2,1
"JumbledIncrementer.foo()",6,3,1,2,0
"net.sourceforge.pmd.lang.java.ast.AbstractJavaNode.jjtOpen()",6,3,0,2,0
"net.sourceforge.pmd.lang.jsp.ast.AbstractJspNode.jjtOpen()",6,3,0,2,0
"net.sourceforge.pmd.lang.vf.ast.AbstractVFNode.jjtOpen()",6,3,0,2,0
"net.sourceforge.pmd.lang.rule.AbstractRule.hashCode()",5,3,10,2,0
"net.sourceforge.pmd.lang.java.rule.errorprone.BeanMembersShouldSerializeRule.trimIfPrefix(String img)",5,3,3,2,1
"net.sourceforge.pmd.dcd.graph.UsageGraph.checkClassName(String className)",5,3,2,2,1
"net.sourceforge.pmd.lang.dfa.report.AbstractReportNode.getChildAt(int arg0)",5,3,2,2,1
"net.sourceforge.pmd.lang.java.rule.documentation.CommentRequiredRule.dysfunctionReason()",3,3,5,2,0
"net.sourceforge.pmd.lang.java.metrics.SignatureTest.visibilityTest()",39,3,23,1,0
"net.sourceforge.pmd.util.designer.CreateXMLRulePanel.actionPerformed(ActionEvent exception)",38,3,32,1,1
"net.sourceforge.pmd.lang.java.metrics.SignatureTest.fieldPoolTest()",31,3,16,1,0
"net.sourceforge.pmd.RuleContext.setAttribute(String name, Object value)",30,3,1,1,2
"net.sourceforge.pmd.lang.java.metrics.SignatureTest.operationPoolTest()",29,3,16,1,0
"net.sourceforge.pmd.properties.modules.MethodPropertyModule.asStringOn(Method method, StringBuilder sb)",28,3,13,1,2
"net.sourceforge.pmd.lang.metrics.AbstractMetricsFacade.computeForOperation(MetricKey<O> key, O node, MetricOptions options)",26,3,9,1,3
"net.sourceforge.pmd.ReportTest.testTreeIterator()",25,3,14,1,0
"net.sourceforge.pmd.lang.metrics.AbstractMetricsFacade.computeForType(MetricKey<T> key, T node, MetricOptions options)",25,3,9,1,3
"net.sourceforge.pmd.PMDConfiguration.prependClasspath(String classpath)",24,3,1,1,1
"net.sourceforge.pmd.lang.java.metrics.JavaMetricsProviderTest.testComputeAllMetrics()",23,3,13,1,0
"net.sourceforge.pmd.lang.java.rule.design.SwitchDensityRule.visit(ASTSwitchStatement node, Object data)",23,3,9,1,2
"net.sourceforge.pmd.util.TypeMap.add(Class<?> type)",23,3,6,1,1
"net.sourceforge.pmd.RuleSetTest.verifyRuleSet(RuleSet ruleset, int size, Set<RuleViolation> values)",22,3,18,1,3
"net.sourceforge.pmd.lang.apex.rule.design.AbstractNcssCountRule.visit(AbstractApexNodeBase node, Object data)",21,3,11,1,2
"net.sourceforge.pmd.lang.java.rule.design.AbstractNcssCountRule.visit(JavaNode node, Object data)",21,3,11,1,2
"net.sourceforge.pmd.util.TypeMap.storeShortest(Map<Class<?>,String> map, Class<?> key, String value)",21,3,5,1,3
"net.sourceforge.pmd.AbstractLanguageVersionTest.AbstractLanguageVersionTest(String name, String terseName, String version, LanguageVersion expected)",21,3,1,1,4
"net.sourceforge.pmd.lang.java.ast.JavaQualifiedNameTest.testNestedEmptyPackage()",20,3,13,1,0
"net.sourceforge.pmd.cpd.CPDTest.prepareSymLinks()",19,3,8,1,0
"net.sourceforge.pmd.testframework.PMDTestRunner.filter(Filter filter)",19,3,2,1,1
"net.sourceforge.pmd.lang.apex.rule.design.ExcessiveNodeCountRule.visit(AbstractApexNodeBase node, Object data)",18,3,10,1,2
"net.sourceforge.pmd.lang.java.rule.design.ExcessiveNodeCountRule.visit(JavaNode node, Object data)",18,3,10,1,2
"net.sourceforge.pmd.lang.plsql.rule.design.ExcessiveNodeCountRule.visit(PLSQLNode node, Object data)",18,3,10,1,2
"net.sourceforge.pmd.lang.java.ast.JavaQualifiedNameTest.testNestedClass()",18,3,8,1,0
"net.sourceforge.pmd.lang.ast.xpath.DocumentNavigator.getParentAxisIterator(Object contextNode)",18,3,3,1,1
"net.sourceforge.pmd.lang.dfa.AbstractDataFlowNode.toString()",17,3,20,1,0
"net.sourceforge.pmd.lang.plsql.rule.PLSQLRuleChainVisitor.visit(Rule rule, Node node, RuleContext ctx)",17,3,13,1,3
"net.sourceforge.pmd.it.BinaryDistributionIT.testZipFileContent()",17,3,10,1,0
"net.sourceforge.pmd.lang.vm.util.LogUtil.formatFileString(String template, final int linenum, final int colnum)",17,3,1,1,3
"net.sourceforge.pmd.util.filter.AbstractCompoundFilter.toString()",16,3,13,1,0
"net.sourceforge.pmd.properties.PropertyBuilder$BaseSinglePropertyBuilder.toCollection(Supplier<C> emptyCollSupplier)",16,3,7,1,1
"net.sourceforge.pmd.lang.java.metrics.ParameterizedMetricKeyTest.testIdentity()",15,3,10,1,0
"net.sourceforge.pmd.lang.java.metrics.ParameterizedMetricKeyTest.testVersioning()",15,3,10,1,0
"net.sourceforge.pmd.lang.java.xpath.MetricFunction.call(Context context, List args)",15,3,8,1,2
"net.sourceforge.pmd.util.log.ScopedLogHandlersManager.ScopedLogHandlersManager(Level level, Handler... handlers)",15,3,8,1,2
"net.sourceforge.pmd.processor.MultiThreadProcessorTest$NotThreadSafeRule.apply(List<? extends Node> nodes, RuleContext ctx)",15,3,7,1,2
"net.sourceforge.pmd.lang.java.ast.ASTImportDeclaration.getPackageName()",15,3,4,1,0
"net.sourceforge.pmd.lang.ast.xpath.saxon.AbstractNodeInfo.equals(Object other)",15,3,2,1,1
"net.sourceforge.pmd.lang.dfa.Structure.dump()",14,3,10,1,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.FormalParameterNamingConventionsRule.visit(ASTParameter node, Object data)",14,3,5,1,2
"net.sourceforge.pmd.benchmark.TimeTracker.finishThread()",14,3,4,1,0
"net.sourceforge.pmd.lang.metrics.MetricOptions.MetricOptions(Set<? extends MetricOption> opts)",13,3,6,1,1
"net.sourceforge.pmd.lang.apex.rule.codestyle.PropertyNamingConventionsRule.visit(ASTField node, Object data)",13,3,5,1,2
"net.sourceforge.pmd.lang.java.ast.AbstractTypeBodyDeclaration.getDeclarationNode()",13,3,3,1,0
"net.sourceforge.pmd.util.database.ResourceResolver.resolve(String href, String base)",13,3,2,1,2
"net.sourceforge.pmd.lang.metrics.MetricOptions$MetricOptionsBuilder.build()",12,3,5,1,0
"net.sourceforge.pmd.document.DocumentOperationsApplierForNonOverlappingRegions.getIndexForDocumentOperation(final DocumentOperation documentOperation)",12,3,3,1,1
"net.sourceforge.pmd.lang.apex.rule.codestyle.ClassNamingConventionsRule.visit(ASTUserClass node, Object data)",11,3,7,1,2
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryAnnotationValueElementRule.visit(ASTAnnotation node, Object data)",11,3,6,1,2
"net.sourceforge.pmd.lang.java.rule.design.AvoidDeeplyNestedIfStmtsRule.visit(ASTIfStatement node, Object data)",11,3,3,1,2
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryConstructorRule.visit(ASTClassOrInterfaceDeclaration node, Object data)",10,3,5,1,2
"net.sourceforge.pmd.lang.apex.rule.AbstractApexUnitTestRule.visit(final ASTUserClass node, final Object data)",10,3,4,1,2
"net.sourceforge.pmd.util.database.ResourceLoader.getResourceStream(String path)",10,3,4,1,1
"net.sourceforge.pmd.lang.java.rule.design.ExcessivePublicCountRule.visit(ASTFieldDeclaration node, Object data)",10,3,3,1,2
"net.sourceforge.pmd.lang.rule.AbstractRuleViolationFactory.cleanup(String message, Object[] args)",10,3,2,1,2
"net.sourceforge.pmd.lang.ast.xpath.DocumentNavigator.getParentNode(Object arg0)",10,3,2,1,1
"net.sourceforge.pmd.lang.BaseLanguageModule.equals(Object obj)",10,3,1,1,1
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryConstructorRule.visit(ASTEnumDeclaration node, Object data)",9,3,5,1,2
"net.sourceforge.pmd.lang.java.symboltable.ScopeAndDeclarationFinder.visit(ASTClassOrInterfaceBody node, Object data)",9,3,5,1,2
"net.sourceforge.pmd.lang.apex.ast.ASTFieldDeclaration.getName()",9,3,5,1,0
"net.sourceforge.pmd.lang.java.rule.design.NPathComplexityRule.visit(ASTMethodOrConstructorDeclaration node, Object data)",9,3,4,1,2
"net.sourceforge.pmd.util.log.ScopedLogHandlersManager.close()",9,3,4,1,0
"net.sourceforge.pmd.benchmark.RuleDuration.compareTo(RuleDuration other)",9,3,3,1,1
"net.sourceforge.pmd.lang.ast.xpath.DocumentNavigator.getDocumentNode(Object contextNode)",9,3,3,1,1
"net.sourceforge.pmd.lang.BaseLanguageModule.addVersion(String version, LanguageVersionHandler languageVersionHandler, boolean isDefault)",9,3,1,1,3
"net.sourceforge.pmd.lang.java.symboltable.VariableNameDeclaration.getTypeNode()",8,3,9,1,0
"net.sourceforge.pmd.lang.java.xpath.MetricFunction.getMetric(Node n, String metricKeyName)",8,3,5,1,2
"net.sourceforge.pmd.lang.dfa.AbstractDataFlowNode.addPathToChild(DataFlowNode child)",8,3,5,1,1
"net.sourceforge.pmd.lang.ecmascript.ast.ASTNumberLiteral.getNormalizedImage()",8,3,5,1,0
"net.sourceforge.pmd.dcd.graph.FieldNode.getMember()",8,3,4,1,0
"net.sourceforge.pmd.cpd.EcmascriptTokenizer.getTokenImage(GenericToken token)",8,3,3,1,1
"net.sourceforge.pmd.properties.PropertyBuilder.PropertyBuilder(String name)",8,3,3,1,1
"net.sourceforge.pmd.lang.ast.SourceCodePositioner.columnFromOffset(int lineNumber, int offset)",8,3,0,1,2
"net.sourceforge.pmd.lang.java.symboltable.AbstractJavaScope.glomNames(Set<T> s)",7,3,7,1,1
"net.sourceforge.pmd.FooRule.apply(Node node, RuleContext ctx)",7,3,6,1,2
"net.sourceforge.pmd.document.DocumentOperationsApplierForNonOverlappingRegions$DocumentOperationNonOverlappingRegionsComparator.doesFirstRegionEndBeforeSecondRegionBegins(final RegionByLine r1, final RegionByLine r2)",7,3,6,1,2
"net.sourceforge.pmd.lang.java.rule.errorprone.AvoidFieldNameMatchingTypeNameRule.visit(ASTFieldDeclaration node, Object data)",7,3,5,1,2
"net.sourceforge.pmd.lang.java.rule.errorprone.DontImportSunRule.visit(ASTImportDeclaration node, Object data)",7,3,5,1,2
"com.concurrent_ruby.ext.JavaSemaphoreLibrary$JavaSemaphore.rubyFixnumToNonNegativeInt(IRubyObject value, String paramName)",7,3,4,1,2
"com.concurrent_ruby.ext.JavaSemaphoreLibrary$JavaSemaphore.rubyFixnumToPositiveInt(IRubyObject value, String paramName)",7,3,4,1,2
"com.concurrent_ruby.ext.JavaSemaphoreLibrary$JavaSemaphore.rubyNumericToLong(IRubyObject value, String paramName)",7,3,4,1,2
"net.sourceforge.pmd.lang.java.ast.ASTBreakStatement.getImage()",7,3,4,1,0
"net.sourceforge.pmd.benchmark.TimeTracker$TimedOperationKey.hashCode()",7,3,2,1,0
"net.sourceforge.pmd.cli.PMDParameters$RulePriorityConverter.validate(String value)",7,3,1,1,1
"net.sourceforge.pmd.lang.java.symboltable.DeclarationFinderFunction.isDeclaredBefore(NameDeclaration nameDeclaration)",6,3,6,1,1
"net.sourceforge.pmd.lang.apex.ast.ASTReferenceExpression.getImage()",6,3,6,1,0
"net.sourceforge.pmd.dcd.DumpNodeVisitor.visitUsers(MemberNode memberNode, Object data)",6,3,4,1,2
"net.sourceforge.pmd.dcd.DumpNodeVisitor.visitUses(MemberNode memberNode, Object data)",6,3,4,1,2
"net.sourceforge.pmd.lang.apex.multifile.ApexProjectMirror.getClassStats(ApexQualifiedName qname, boolean createIfNotFound)",6,3,4,1,2
"net.sourceforge.pmd.lang.apex.rule.design.ExcessivePublicCountRule.visit(ASTFieldDeclarationStatements node, Object data)",6,3,4,1,2
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.isFinal()",6,3,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.isPackagePrivate()",6,3,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.isPrivate()",6,3,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.isProtected()",6,3,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.isPublic()",6,3,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.isStatic()",6,3,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTCompilationUnit.getPackageDeclaration()",6,3,2,1,0
"com.concurrent_ruby.ext.JavaAtomicBooleanLibrary$JavaAtomicBoolean.convertRubyBooleanToJavaBoolean(IRubyObject newValue)",6,3,0,1,1
"net.sourceforge.pmd.lang.ecmascript.ast.ASTNumberLiteral.normalizeHexIntegerLiteral(String image)",5,3,5,1,1
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.checkDecl()",5,3,5,1,0
"net.sourceforge.pmd.lang.java.symboltable.VariableNameDeclaration.getAccessNodeParent()",5,3,5,1,0
"net.sourceforge.pmd.properties.AbstractSingleValueProperty.typeErrorFor(T value)",5,3,4,1,1
"net.sourceforge.pmd.it.BinaryDistributionIT.cleanupTempDirectory()",5,3,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration.checkType()",5,3,4,1,0
"net.sourceforge.pmd.cli.PMDParameters$RulePriorityValidator.validate(String name, Integer value)",5,3,0,1,2
"net.sourceforge.pmd.lang.java.symboltable.AbstractJavaScope.checkForDuplicatedNameDeclaration(NameDeclaration declaration)",4,3,3,1,1
"ParserCornerCases.bitwiseOperator()",4,3,1,1,0
"net.sourceforge.pmd.lang.java.multifile.signature.JavaFieldSignature.code(Visibility visibility, boolean isStatic, boolean isFinal)",3,3,1,1,3
"SwitchStatements.myMethod()",19,3,1,0,0
"Test.main(String[] args)",10,3,0,0,1
"net.sourceforge.pmd.lang.java.rule.multithreading.DoubleCheckedLockingRule.visit(ASTCompilationUnit compilationUnit, Object data)",8,2,2,10,2
"net.sourceforge.pmd.lang.java.rule.multithreading.DoubleCheckedLockingRule.visit(ASTClassOrInterfaceDeclaration node, Object data)",6,2,2,10,2
"net.sourceforge.pmd.lang.java.rule.errorprone.CloseResourceRule.nullCheckIfCondition(ASTBlock enclosingBlock, Node node, String varName)",27,2,3,9,3
"net.sourceforge.pmd.lang.java.rule.errorprone.CloseResourceRule.hasNullInitializer(ASTLocalVariableDeclaration var)",12,2,3,9,1
"net.sourceforge.pmd.lang.java.rule.errorprone.CloseResourceRule.toSimpleType(String fullyQualifiedClassName)",7,2,2,9,1
"net.sourceforge.pmd.lang.java.rule.bestpractices.PreserveStackTraceRule.ck(Object data, String target, ASTThrowStatement throwStatement, Node baseNode)",5,2,2,9,4
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.entrySet()",19,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.entrySet()",19,2,0,8,0
"net.sourceforge.pmd.lang.java.rule.errorprone.SingletonClassReturningNewInstanceRule.getReturnVariableName(ASTMethodDeclaration node)",17,2,6,8,1
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule.visit(ASTClassOrInterfaceDeclaration node, Object data)",17,2,5,8,2
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.keySet(V mappedValue)",16,2,0,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.keySet(V mappedValue)",16,2,0,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.hashCode()",15,2,3,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.hashCode()",15,2,3,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.get(Object key)",15,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.get(Object key)",15,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$MapEntry.setValue(V value)",14,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$MapEntry.setValue(V value)",14,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.containsKey(Object key)",13,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.remove(Object key)",13,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.containsKey(Object key)",13,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.remove(Object key)",13,2,1,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.mappingCount()",12,2,1,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.mappingCount()",12,2,1,8,0
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule$ConstructorHolder.initCI()",11,2,3,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.keySet()",10,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.keySet()",10,2,0,8,0
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule$ConstructorInvocation.ConstructorInvocation(ASTExplicitConstructorInvocation eci)",9,2,6,8,1
"net.sourceforge.pmd.lang.java.rule.design.SingularFieldRule.isInAssignment(Node potentialStatement)",8,2,5,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.values()",8,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.values()",8,2,0,8,0
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule.compareNodes(Node n1, Node n2)",7,2,4,8,2
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$TreeBin.tryAcquire(int ignore)",6,2,3,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$TreeBin.tryAcquire(int ignore)",6,2,3,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$CHMView.hashCode()",5,2,4,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$CHMView.hashCode()",5,2,4,8,0
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule$ConstructorHolder.getCalledConstructor()",5,2,1,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$TreeBin.tryReleaseShared(int ignore)",4,2,2,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$TreeBin.tryReleaseShared(int ignore)",4,2,2,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$EntryIterator.split()",4,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$KeyIterator.split()",4,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$ValueIterator.split()",4,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$EntryIterator.split()",4,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$KeyIterator.split()",4,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$ValueIterator.split()",4,2,0,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$Node.casHash(int cmp, int val)",3,2,3,8,2
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$Node.casHash(int cmp, int val)",3,2,3,8,2
"net.sourceforge.pmd.util.database.DBMSMetadata.findSourceObjectFromMetaData(DatabaseMetaData metadata, String schema, String sourceCodeName)",73,2,11,7,3
"net.sourceforge.pmd.util.database.DBMSMetadata.findSourceObjects(PreparedStatement sourceCodeObjectsStatement, String language, String schema, String sourceCodeType, String sourceCodeName)",49,2,17,7,5
"net.sourceforge.pmd.util.database.DBMSMetadata.DBMSMetadata(String user, String password, DBURI dbURI)",32,2,10,7,3
"net.sourceforge.pmd.lang.java.rule.performance.RedundantFieldInitializerRule.isRef(ASTFieldDeclaration fieldDeclaration, ASTVariableDeclarator variableDeclarator)",32,2,4,7,2
"net.sourceforge.pmd.lang.rule.xpath.JaxenXPathRuleQuery.evaluate(final Node node, final RuleContext data)",17,2,9,7,2
"net.sourceforge.pmd.util.database.DBMSMetadata.getSourceObjectList()",15,2,6,7,0
"net.sourceforge.pmd.lang.rule.xpath.JaxenXPathRuleQuery.addQueryToNode(final XPath xPath, final String nodeName)",13,2,3,7,2
"net.sourceforge.pmd.lang.rule.xpath.JaxenXPathRuleQuery.getXPathsForNodeOrDefault(final String nodeName)",13,2,2,7,1
"net.sourceforge.pmd.lang.rule.AbstractRuleChainVisitor.add(RuleSet ruleSet, Rule rule)",10,2,4,7,2
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryFullyQualifiedNameRule.visit(ASTClassOrInterfaceType node, Object data)",8,2,3,7,2
"net.sourceforge.pmd.lang.rule.AbstractRuleChainVisitor.indexNode(Node node)",8,2,3,7,1
"net.sourceforge.pmd.lang.rule.AbstractRuleChainVisitor.clear()",8,2,2,7,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.MethodReturnsInternalArrayRule.visit(ASTClassOrInterfaceDeclaration node, Object data)",6,2,2,7,2
"com.concurrent_ruby.ext.jsr166e.Striped64$HashCode.HashCode()",3,2,1,7,0
"com.concurrent_ruby.ext.jsr166e.nounsafe.Striped64$HashCode.HashCode()",3,2,1,7,0
"net.sourceforge.pmd.docs.RuleDocGenerator.getRuleSetSourceFilepath(RuleSet ruleset)",33,2,11,6,1
"net.sourceforge.pmd.docs.RuleDocGenerator.getRuleClassSourceFilepath(String ruleClass)",24,2,9,6,1
"net.sourceforge.pmd.docs.DeadLinksChecker.computeHttpResponse(String url)",23,2,13,6,1
"net.sourceforge.pmd.lang.java.typeresolution.MethodTypeResolution.parameterizeInvocation(JavaTypeDefinition context, Method method, ASTArgumentList argList)",17,2,4,6,3
"net.sourceforge.pmd.RuleSetWriter.createPropertyDefinitionElementBR(PropertyDescriptor<?> propertyDescriptor)",14,2,13,6,1
"net.sourceforge.pmd.RuleSet$RuleSetBuilder.setIncludePatterns(final Collection<String> theIncludePatterns)",14,2,3,6,1
"net.sourceforge.pmd.RuleSet.RuleSet(final RuleSet rs)",14,2,3,6,1
"net.sourceforge.pmd.docs.RuleDocGenerator.getRuleSetLanguage(RuleSet ruleset)",13,2,6,6,1
"net.sourceforge.pmd.RuleSetWriter.createPropertyValueElement(PropertyDescriptor propertyDescriptor, Object value)",12,2,8,6,2
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.visit(final ASTVariableDeclaration node, Object data)",12,2,8,6,2
"net.sourceforge.pmd.RuleSet$RuleSetBuilder.setExcludePatterns(final Collection<String> theExcludePatterns)",12,2,3,6,1
"net.sourceforge.pmd.RuleSet$RuleSetBuilder.addExcludePattern(final String aPattern)",12,2,2,6,1
"net.sourceforge.pmd.RuleSet$RuleSetBuilder.addIncludePattern(final String aPattern)",12,2,2,6,1
"net.sourceforge.pmd.docs.RuleDocGenerator.mapLanguageForHighlighting(String languageTersename)",12,2,2,6,1
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.findConstructorlMethods()",11,2,10,6,0
"net.sourceforge.pmd.RuleSet.end(RuleContext ctx)",11,2,1,6,1
"net.sourceforge.pmd.RuleSet.start(RuleContext ctx)",11,2,1,6,1
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.getTypesFromSOQLQuery(final ASTSoqlExpression node)",10,2,13,6,1
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.visit(final ASTProperty node, Object data)",10,2,7,6,2
"net.sourceforge.pmd.docs.DeadLinksChecker.getCachedFutureResponse(String url)",10,2,7,6,1
"net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.visit(ASTElement node, Object data)",10,2,5,6,2
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.getSimpleType(final String type)",10,2,4,6,1
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.innerAddParametrizedClassToMapping(final ASTFieldDeclaration node, final ClassTypeRef innerClassRef)",8,2,9,6,2
"net.sourceforge.pmd.RuleSetWriter.createRuleSetReferenceElement(RuleSetReference ruleSetReference)",8,2,6,6,1
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.visit(final ASTAssignmentExpression node, Object data)",8,2,2,6,2
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.visit(final ASTReturnStatement node, Object data)",8,2,2,6,2
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.getType(final ASTMethodCallExpression methodNode)",7,2,15,6,1
"net.sourceforge.pmd.lang.java.typeresolution.MethodTypeResolution.isMethodConvertible(JavaTypeDefinition parameter, ASTExpression argument)",6,2,5,6,2
"net.sourceforge.pmd.lang.java.typeresolution.MethodTypeResolution.isSubtypeable(JavaTypeDefinition parameter, ASTExpression argument)",6,2,5,6,2
"net.sourceforge.pmd.docs.RuleDocGenerator.getRuleSetKeywords(RuleSet ruleset)",6,2,5,6,1
"net.sourceforge.pmd.util.datasource.FileDataSource.hashCode()",6,2,1,6,0
"net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.isJsonParse(ASTText prevText)",5,2,10,6,1
"net.sourceforge.pmd.lang.java.symboltable.ClassScope.getNextSibling(Node current)",5,2,6,6,1
"net.sourceforge.pmd.cpd.CsTokenizer.setProperties(Properties properties)",4,2,3,6,1
"net.sourceforge.pmd.RuleSetWriter.setIfNonNull(Object value, Element target, String id)",4,2,2,6,3
"net.sourceforge.pmd.util.datasource.FileDataSource.trimAnyPathSep(String name)",3,2,2,6,1
"net.sourceforge.pmd.testframework.RuleTst.runTestFromString(String code, Rule rule, Report report, LanguageVersion languageVersion, boolean isUseAuxClasspath)",20,2,13,5,5
"net.sourceforge.pmd.util.FileUtil.collectFiles(String fileLocations, FilenameFilter filenameFilter)",20,2,2,5,2
