"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"edu.umd.cs.findbugs.ba.XMethod",49,30,30,30,7,5,93,8,0
"edu.umd.cs.findbugs.classfile.impl.FilesystemCodeBaseLocator",49,7,7,10,4,2,3,5,1
"edu.umd.cs.findbugs.IFindBugsEngine",48,38,38,38,7,4,3,4,0
"edu.umd.cs.findbugs.BugCode",48,9,9,11,0,0,0,2,3
"edu.umd.cs.findbugs.gui2.MainFrameHelper",48,8,8,10,7,1,1,6,0
"edu.umd.cs.findbugs.ba.npe.NullValueUnconditionalDeref",48,7,7,11,3,1,3,1,5
"edu.umd.cs.findbugs.JUnitDetectorAdapter",48,7,7,11,2,2,0,6,4
"edu.umd.cs.findbugs.ba.DataflowCFGPrinter",48,6,6,9,2,0,3,1,1
"edu.umd.cs.findbugs.detect.DontUseEnum",48,6,4,11,9,5,0,8,1
"edu.umd.cs.findbugs.classfile.engine.SelfMethodCalls",48,5,4,3,13,7,1,10,0
"edu.umd.cs.findbugs.classfile.engine.bcel.TypeDataflowFactory",48,2,2,6,14,12,1,13,0
"edu.umd.cs.findbugs.tools.FilterPropertyDatabase",48,1,1,9,11,1,0,4,1
"edu.umd.cs.findbugs.ba.MethodHashTest",47,8,7,8,3,0,0,1,7
"edu.umd.cs.findbugs.architecture.PackageDependenciesTest",47,4,1,4,4,0,0,5,1
"edu.umd.cs.findbugs.classfile.engine.ClassInfoAnalysisEngine",47,3,3,6,9,9,1,11,0
"edu.umd.cs.findbugs.ba.obl.State",46,8,7,10,1,1,5,3,2
"edu.umd.cs.findbugs.util.Bag",46,7,7,10,4,0,4,1,1
"edu.umd.cs.findbugs.filter.NotMatcher",46,5,5,11,4,2,9,3,0
"edu.umd.cs.findbugs.util.DualKeyHashMap",46,5,5,10,4,0,8,2,1
"edu.umd.cs.findbugs.io.IOTest",46,5,4,9,5,0,0,1,1
"edu.umd.cs.findbugs.detect.BadUseOfReturnValue",46,3,3,18,5,4,0,6,3
"edu.umd.cs.findbugs.detect.InstanceFieldLoadStreamFactory",46,3,3,7,7,3,4,5,2
"edu.umd.cs.findbugs.gui2.BugLeafNode",45,7,7,12,2,1,2,2,1
"edu.umd.cs.findbugs.filter.DesignationMatcher",45,7,7,10,3,2,2,5,1
"edu.umd.cs.findbugs.anttask.UnionBugs2",45,6,3,10,4,0,0,1,2
"edu.umd.cs.findbugs.model.ClassNameRewriterUtil",45,4,4,10,4,3,2,7,0
"edu.umd.cs.findbugs.util.StringsTest",45,4,4,8,1,0,0,2,2
"edu.umd.cs.findbugs.ba.AbstractMethod",44,8,7,9,5,3,1,5,0
"edu.umd.cs.findbugs.detect.TypeReturnNull",44,6,3,10,9,8,2,10,1
"edu.umd.cs.findbugs.ba.PutfieldScanner",44,5,5,17,6,2,1,4,4
"edu.umd.cs.findbugs.filter.AndMatcher",44,4,4,9,4,2,2,4,1
"edu.umd.cs.findbugs.classfile.engine.bcel.UnconditionalValueDerefDataflowFactory",44,2,2,5,12,11,1,12,0
"edu.umd.cs.findbugs.bcel.OpcodeStackDetector",43,8,8,9,4,2,61,6,2
"edu.umd.cs.findbugs.classfile.impl.NestedZipFileCodeBaseLocator",43,8,8,10,4,3,2,6,2
"edu.umd.cs.findbugs.ErrorCountingBugReporter",43,7,7,11,2,0,1,4,3
"edu.umd.cs.findbugs.filter.StringSetMatch",43,6,6,11,3,0,4,3,1
"edu.umd.cs.findbugs.ba.npe.NonNullParamPropertyTest",43,6,5,7,3,1,0,2,3
"edu.umd.cs.findbugs.bcel.CFGDetector",43,4,3,7,11,8,2,12,2
"edu.umd.cs.findbugs.detect.EmptyZipFileEntry",43,4,4,13,6,4,0,7,3
"edu.umd.cs.findbugs.detect.FindUnconditionalWait",43,4,4,11,5,4,0,7,2
"edu.umd.cs.findbugs.ba.ClassNotFoundExceptionParser",43,1,1,6,8,4,3,7,3
"edu.umd.cs.findbugs.ba.bcp.Wild",42,8,8,8,5,3,3,4,1
"edu.umd.cs.findbugs.ba.bcp.ByteCodePatternMatch",42,7,7,12,4,0,3,2,3
"edu.umd.cs.findbugs.ba.npe.LocationWhereValueBecomesNull",42,7,7,10,2,2,0,4,2
"edu.umd.cs.findbugs.AWTEventQueueExecutor",42,6,6,7,6,0,1,1,0
"edu.umd.cs.findbugs.ba.bcp.FieldAccess",42,4,1,7,6,3,2,6,2
"edu.umd.cs.findbugs.filter.SourceMatcher",42,4,4,9,6,5,9,8,2
"edu.umd.cs.findbugs.util.ProfilingMapCache",42,4,4,7,1,0,0,7,2
"edu.umd.cs.findbugs.detect.AnyMethodReturnValueStreamFactory",42,3,3,6,8,4,0,5,2
"edu.umd.cs.findbugs.classfile.engine.bcel.IsNullValueDataflowFactory",42,2,2,4,14,13,1,14,0
"edu.umd.cs.findbugs.InstructionScannerDriver",42,2,2,9,5,2,0,3,3
"edu.umd.cs.findbugs.xml.QuoteMetaCharacters",41,4,3,10,2,0,0,2,2
"edu.umd.cs.findbugs.classfile.engine.bcel.JavaClassAnalysisEngine",41,3,3,5,12,8,1,9,2
"edu.umd.cs.findbugs.ba.interproc.FieldPropertyDatabase",41,2,0,3,8,5,1,8,0
"edu.umd.cs.findbugs.ba.XMethodParameter",40,7,7,9,0,0,9,1,2
"edu.umd.cs.findbugs.ba.ResourceValueFrame",40,6,6,7,0,0,7,2,8
"edu.umd.cs.findbugs.filter.RankMatcher",40,6,6,8,5,4,2,6,1
"edu.umd.cs.findbugs.detect.ReflectiveClasses",40,5,4,11,8,7,0,11,1
"edu.umd.cs.findbugs.ba.npe.IsNullValueTest",40,5,5,5,1,0,0,1,0
"edu.umd.cs.findbugs.ba.NullnessAnnotation",40,3,2,10,3,1,14,4,5
"edu.umd.cs.findbugs.NewResults",40,3,4,7,3,0,1,4,2
"edu.umd.cs.findbugs.util.ClassPathUtil",40,3,3,9,5,0,2,2,0
"edu.umd.cs.findbugs.ba.AnalysisFeatures",40,2,1,3,4,0,11,1,10
"edu.umd.cs.findbugs.filter.ConfidenceMatcher",39,6,6,8,4,3,1,5,1
"edu.umd.cs.findbugs.filter.LastVersionMatcher",39,6,6,11,4,3,4,6,1
"edu.umd.cs.findbugs.filter.PriorityMatcher",39,6,6,8,4,3,2,5,1
"edu.umd.cs.findbugs.ba.ObjectTypeFactory",39,4,3,8,5,1,14,4,1
"edu.umd.cs.findbugs.graph.Transpose",39,4,4,6,2,0,1,3,2
"edu.umd.cs.findbugs.filter.OrMatcher",39,3,3,8,4,2,3,4,0
"edu.umd.cs.findbugs.ba.interproc.MethodPropertyDatabase",39,2,0,3,8,5,5,8,0
"edu.umd.cs.findbugs.gui2.FBDialog",38,6,4,9,5,0,7,2,0
"edu.umd.cs.findbugs.ba.npe.NonNullSpecification",38,5,5,7,2,2,0,3,3
"edu.umd.cs.findbugs.filter.LocalMatcher",38,5,5,8,5,4,1,5,1
"edu.umd.cs.findbugs.ba.type.TypeDataflow",38,4,4,6,6,5,33,6,2
"edu.umd.cs.findbugs.util.ClassNameTest",38,4,4,4,1,0,0,1,0
"edu.umd.cs.findbugs.detect.FindFloatMath",38,2,2,15,4,4,0,6,1
"edu.umd.cs.findbugs.ba.type.ThrownException",37,7,7,9,1,0,1,1,2
"edu.umd.cs.findbugs.CallSite",37,7,7,8,4,2,2,4,2
"edu.umd.cs.findbugs.gui2.WideComboBox",37,6,6,7,4,0,2,4,1
"edu.umd.cs.findbugs.ba.generic.GenericUtilitiesTest",37,6,6,6,3,0,0,2,1
"edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabaseAction",37,5,5,5,1,0,6,0,3
"edu.umd.cs.findbugs.detect.CheckImmutableAnnotation",37,5,5,9,9,7,0,9,1
"edu.umd.cs.findbugs.graph.MergeVertices",37,2,2,14,3,0,0,3,0
"edu.umd.cs.findbugs.tools.html.PrintBugDescriptions",36,5,1,9,7,3,1,4,0
"edu.umd.cs.findbugs.ba.obl.Obligation",35,7,7,8,3,1,4,2,4
"edu.umd.cs.findbugs.AnalysisLocal",35,5,3,7,2,1,2,3,0
"edu.umd.cs.findbugs.xml.XMLOutputUtil",35,5,5,9,4,0,2,5,0
"edu.umd.cs.findbugs.gui2.FBFrame",35,4,1,6,5,0,1,4,0
"edu.umd.cs.findbugs.ba.ZipSourceFileDataSource",35,4,4,6,5,0,1,1,3
"edu.umd.cs.findbugs.util.SubtypeTypeMatcher",35,4,4,5,7,5,2,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.MethodBytecodeSetFactory",35,3,3,5,7,5,0,6,0
"edu.umd.cs.findbugs.ba.SignatureParserTest",35,3,2,3,3,0,0,2,2
"edu.umd.cs.findbugs.ba.bcp.Store",35,2,2,5,9,3,1,4,0
"edu.umd.cs.findbugs.detect.StaticFieldLoadStreamFactory",35,2,2,6,7,2,3,4,4
"edu.umd.cs.findbugs.ba.EdgeTypes",35,0,0,1,0,0,22,0,17
"edu.umd.cs.findbugs.sourceViewer.HighlightInformation",34,6,6,8,4,0,1,2,2
"edu.umd.cs.findbugs.detect.StreamEscape",34,5,5,7,1,1,1,2,2
"edu.umd.cs.findbugs.classfile.engine.ClassNameAndSuperclassInfoAnalysisEngine",34,3,3,4,9,7,1,8,0
"edu.umd.cs.findbugs.cloud.username.PromptForNameLookup",34,3,3,5,3,2,0,3,2
"edu.umd.cs.findbugs.WarningSuppressor",34,3,3,10,3,2,2,4,2
"edu.umd.cs.findbugs.ba.bcp.Load",34,2,2,4,9,3,1,4,0
"edu.umd.cs.findbugs.ba.XClass",33,18,18,18,8,4,54,7,0
"edu.umd.cs.findbugs.ba.ca.Call",33,6,6,8,0,0,2,2,3
"edu.umd.cs.findbugs.bcel.generic.NullnessConversationInstruction",33,6,5,6,4,0,3,2,0
"edu.umd.cs.findbugs.filter.FirstVersionMatcher",33,6,6,7,4,3,2,6,0
"edu.umd.cs.findbugs.ba.bcp.Opcode",33,5,5,6,5,3,0,4,1
"edu.umd.cs.findbugs.charsets.SourceCharset",33,5,5,5,11,0,2,1,1
"edu.umd.cs.findbugs.asm.ClassNodeDetector",33,4,4,4,8,6,2,10,1
"edu.umd.cs.findbugs.detect.ConfusedInheritance",33,4,4,6,8,6,0,8,2
"edu.umd.cs.findbugs.DetectorToDetector2Adapter",33,4,4,4,6,6,2,7,1
"edu.umd.cs.findbugs.sourceViewer.NumberedViewFactory",33,2,2,8,8,0,1,1,1
"edu.umd.cs.findbugs.classfile.engine.bcel.LiveLocalStoreDataflowFactory",33,2,2,4,9,8,1,9,0
"edu.umd.cs.findbugs.workflow.RecursiveSearchForJavaFiles",33,1,2,9,4,0,0,6,0
"edu.umd.cs.findbugs.classfile.IClassConstants",33,0,0,1,0,0,2,0,30
"edu.umd.cs.findbugs.workflow.FB",33,0,1,5,3,3,0,4,0
"edu.umd.cs.findbugs.ba.type.ExceptionSetFactory",32,5,5,6,4,0,6,2,3
"edu.umd.cs.findbugs.gui2.FilterActivity",32,4,4,7,5,0,0,1,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberDataflow",32,4,4,6,8,3,38,5,0
"edu.umd.cs.findbugs.util.Archive",32,3,2,4,4,0,3,3,1
"edu.umd.cs.findbugs.ba.AnnotationEnumeration",31,6,5,7,0,0,3,3,2
"edu.umd.cs.findbugs.classfile.analysis.ClassData",31,6,6,6,4,2,7,2,3
"edu.umd.cs.findbugs.ResourceCollection",31,6,6,6,6,1,3,2,2
"edu.umd.cs.findbugs.ba.ch.OverriddenMethodsVisitor",31,4,3,4,3,3,2,4,1
"edu.umd.cs.findbugs.charsets.UserTextFile",31,4,4,4,12,0,6,1,1
"edu.umd.cs.findbugs.ba.AbstractBlockOrder",31,3,3,3,4,0,2,1,2
"edu.umd.cs.findbugs.classfile.engine.bcel.MethodFactory",31,3,3,5,6,4,1,5,0
"edu.umd.cs.findbugs.ba.InnerClassAccess",30,6,6,6,1,0,5,0,4
"edu.umd.cs.findbugs.BugAnnotationWithSourceLines",30,6,6,6,0,0,4,2,2
"edu.umd.cs.findbugs.classfile.InvalidClassFileFormatException",30,6,6,6,0,0,11,1,2
"edu.umd.cs.findbugs.ba.CompactLocationNumbering",30,5,4,6,2,0,2,1,2
"edu.umd.cs.findbugs.visitclass.GetNumberArgumentsTest",30,5,5,9,1,0,0,2,1
"edu.umd.cs.findbugs.ba.jsr305.DirectlyRelevantTypeQualifiersDatabase",30,4,4,5,7,1,3,1,2
"edu.umd.cs.findbugs.ba.jsr305.ParameterAnnotationAccumulator",30,4,2,6,1,1,0,3,3
"edu.umd.cs.findbugs.SortingBugReporter",30,4,4,6,3,1,1,2,1
"edu.umd.cs.findbugs.gui2.BugSaver",30,3,3,3,8,3,0,4,1
"edu.umd.cs.findbugs.ba.bcp.BindingSet",30,3,3,7,0,0,2,3,2
"edu.umd.cs.findbugs.ba.bcp.IfNull",30,3,3,6,9,4,1,6,0
"edu.umd.cs.findbugs.ExcludingHashesBugReporter",30,3,3,5,5,0,2,3,1
"edu.umd.cs.findbugs.classfile.engine.bcel.LockDataflowFactory",30,2,2,3,10,9,1,10,0
"edu.umd.cs.findbugs.workflow.CloudReport",30,0,1,3,8,5,0,6,1
"edu.umd.cs.findbugs.ba.AnalysisException",29,7,7,7,4,1,0,2,1
"edu.umd.cs.findbugs.ba.jsr305.AbstractMethodAnnotationAccumulator",29,6,3,8,2,2,2,4,1
"edu.umd.cs.findbugs.CallGraph",29,5,4,5,3,1,2,3,1
"edu.umd.cs.findbugs.classfile.MethodDescriptor",29,5,5,6,6,2,103,4,0
"edu.umd.cs.findbugs.graph.SearchTree",29,5,5,6,3,0,2,4,2
"edu.umd.cs.findbugs.model.SimilarClassSet",29,5,5,8,2,0,1,0,1
"edu.umd.cs.findbugs.graph.SearchTreeBuilder",29,4,3,5,3,0,1,2,2
"edu.umd.cs.findbugs.QueryBugAnnotations",29,4,3,7,3,0,0,3,1
"edu.umd.cs.findbugs.graph.VisitationTimeComparator",29,2,2,5,3,0,1,1,5
"edu.umd.cs.findbugs.ShowHelp",29,2,3,6,1,0,0,2,0
"edu.umd.cs.findbugs.detect.StreamEquivalenceClass",28,5,5,7,2,0,1,0,2
"edu.umd.cs.findbugs.ba.npe.RedundantBranch",28,4,4,4,2,2,4,2,4
"edu.umd.cs.findbugs.ParameterWarningSuppressor",28,2,2,8,0,0,1,2,2
"edu.umd.cs.findbugs.detect.RefComparisonWarningProperty",28,1,0,1,2,2,10,3,10
"edu.umd.cs.findbugs.ba.DataflowAnalysis",27,21,21,21,2,0,2,0,0
"edu.umd.cs.findbugs.classfile.IAnalysisCache",27,17,17,17,4,1,73,1,0
"edu.umd.cs.findbugs.ba.ResourceValue",27,6,5,9,0,0,5,0,2
"edu.umd.cs.findbugs.ba.MissingClassException",27,5,4,6,3,2,8,3,2
"edu.umd.cs.findbugs.classfile.analysis.EnumValue",27,4,4,6,2,2,5,3,2
"edu.umd.cs.findbugs.detect.NoteNonNullAnnotations",27,4,3,5,7,6,0,10,0
"edu.umd.cs.findbugs.model.SimilarClassFinder",27,4,4,6,3,0,0,0,1
"edu.umd.cs.findbugs.XMLBugReporter",27,4,4,5,1,0,1,2,0
"edu.umd.cs.findbugs.classfile.engine.asm.ClassNodeAnalysisEngine",27,2,2,2,8,6,1,7,0
"edu.umd.cs.findbugs.log.ConsoleLogger",27,2,2,5,2,1,1,3,1
"edu.umd.cs.findbugs.gui2.FilterFactoryTest",27,2,2,2,6,3,0,3,0
"edu.umd.cs.findbugs.BugAnnotationUtil",27,1,1,6,3,2,0,2,0
"edu.umd.cs.findbugs.plan.DetectorOrderingConstraint",26,6,6,6,0,0,2,0,3
"edu.umd.cs.findbugs.ba.bcp.Binding",26,4,4,5,0,0,2,1,2
"edu.umd.cs.findbugs.ba.CompoundMethodChooser",26,3,3,7,0,0,0,1,1
"edu.umd.cs.findbugs.FieldWarningSuppressor",26,3,3,7,0,0,1,3,1
"edu.umd.cs.findbugs.ba.DFSCFGPrinter",26,2,2,7,0,0,0,2,1
"edu.umd.cs.findbugs.FilterBugReporter",26,2,2,6,2,1,3,3,3
"edu.umd.cs.findbugs.detect.InconsistentSyncWarningProperty",26,1,0,1,2,2,9,3,9
"edu.umd.cs.findbugs.launchGUI.LaunchGUI",26,1,1,2,6,5,1,6,0
"edu.umd.cs.findbugs.props.GeneralWarningProperty",26,1,0,1,0,0,13,1,10
"edu.umd.cs.findbugs.classfile.TestClassDescriptor",26,1,1,1,2,0,0,0,0
"edu.umd.cs.findbugs.ba.ch.InterproceduralCallGraph",25,4,3,4,4,2,1,3,1
"edu.umd.cs.findbugs.Token",25,4,4,4,0,0,9,0,8
"edu.umd.cs.findbugs.gui2.SuppressionMatcher",25,3,3,4,5,3,0,5,1
"edu.umd.cs.findbugs.ClassWarningSuppressor",25,3,3,6,0,0,4,2,1
"edu.umd.cs.findbugs.filter.VersionMatcher",25,3,3,6,1,0,2,1,2
"edu.umd.cs.findbugs.classfile.engine.bcel.NonExceptionPostdominatorsAnalysisFactory",25,2,2,2,7,7,1,8,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ReturnPathTypeDataflowFactory",25,2,2,2,8,8,1,9,0
"edu.umd.cs.findbugs.classfile.engine.bcel.UnpackedCodeFactory",25,2,2,3,6,4,1,5,0
"edu.umd.cs.findbugs.props.PriorityAdjustment",25,2,1,2,0,0,20,0,13
"edu.umd.cs.findbugs.ba.TestCaseDetector",25,1,1,5,3,3,2,3,2
"edu.umd.cs.findbugs.detect.NullDerefProperty",25,1,0,1,2,2,9,3,9
"edu.umd.cs.findbugs.graph.Graph",24,20,20,20,1,0,1,0,0
"edu.umd.cs.findbugs.NoOpFindBugsProgress",24,7,7,7,0,0,1,1,0
"edu.umd.cs.findbugs.ba.FileSourceFileDataSource",24,4,4,4,5,0,1,1,1
"edu.umd.cs.findbugs.ba.MethodUnprofitableException",24,4,4,4,3,1,18,2,2
"edu.umd.cs.findbugs.FindBugsAnalysisFeatures",24,4,2,4,3,2,7,3,3
"edu.umd.cs.findbugs.ba.ReverseDFSOrder",24,3,3,4,1,0,4,2,3
"edu.umd.cs.findbugs.bugReporter.BugReporterDecorator",24,2,2,2,4,3,3,7,1
"edu.umd.cs.findbugs.classfile.engine.bcel.LoadDataflowFactory",24,2,2,3,6,5,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.NonImplicitExceptionPostDominatorsAnalysisFactory",24,2,2,2,7,6,1,7,0
"edu.umd.cs.findbugs.classfile.engine.bcel.StoreDataflowFactory",24,2,2,3,6,5,1,6,0
"edu.umd.cs.findbugs.detect.IncompatMaskTest",24,2,2,3,1,0,0,2,0
"edu.umd.cs.findbugs.ba.AbstractField",23,4,3,4,4,2,1,4,0
"edu.umd.cs.findbugs.ba.BackwardDataflowAnalysis",23,4,3,6,0,0,2,1,2
"edu.umd.cs.findbugs.ba.jsr305.ReturnTypeAnnotationAccumulator",23,4,3,4,1,1,0,2,2
"edu.umd.cs.findbugs.ba.PostDominatorsAnalysis",23,4,2,4,0,0,6,1,2
"edu.umd.cs.findbugs.ba.RepositoryClassParser",23,4,4,4,5,0,0,0,1
"edu.umd.cs.findbugs.ba.StackDepth",23,4,4,6,0,0,1,2,1
"edu.umd.cs.findbugs.classfile.FieldDescriptor",23,4,4,6,2,1,25,3,0
"edu.umd.cs.findbugs.classfile.impl.DelegatingCodeBaseIterator",23,3,3,3,4,4,1,5,2
"edu.umd.cs.findbugs.PackageWarningSuppressor",23,3,3,5,0,0,1,3,1
"edu.umd.cs.findbugs.gui2.CompoundMatcher",23,2,2,4,5,3,1,5,1
"edu.umd.cs.findbugs.ba.ClassSummary",23,2,2,4,5,1,3,1,2
"edu.umd.cs.findbugs.CategoryFilteringBugReporter",23,2,2,4,2,0,1,3,2
"edu.umd.cs.findbugs.classfile.engine.bcel.ConstantDataflowFactory",23,2,2,3,6,5,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.DominatorsAnalysisFactory",23,2,2,2,7,7,1,8,0
"edu.umd.cs.findbugs.gui2.GuiUtil",23,1,1,2,4,0,0,1,0
"edu.umd.cs.findbugs.workflow.ListErrors",23,0,1,5,3,3,0,7,0
"edu.umd.cs.findbugs.ba.DataflowAnalysisException",22,5,5,5,3,1,98,2,1
"edu.umd.cs.findbugs.plugins.DuplicatePluginIdError",22,4,4,4,1,0,1,1,3
"edu.umd.cs.findbugs.plugins.DuplicatePluginIdException",22,4,4,4,1,0,1,1,3
"edu.umd.cs.findbugs.xml.MetaCharacterMap",22,4,4,4,3,0,0,1,2
"edu.umd.cs.findbugs.ba.AnnotationRetentionDatabase",22,3,3,5,1,0,1,2,1
"edu.umd.cs.findbugs.detect.TestingGround2",22,3,3,4,4,2,0,3,1
"edu.umd.cs.findbugs.ba.bcp.Monitorenter",22,2,2,3,6,2,0,3,0
"edu.umd.cs.findbugs.ba.bcp.New",22,2,2,3,6,2,0,3,0
"edu.umd.cs.findbugs.classfile.engine.bcel.BlockTypeAnalysisFactory",22,2,2,2,7,7,1,8,0
"edu.umd.cs.findbugs.classfile.engine.bcel.CompactLocationNumberingFactory",22,2,2,3,6,5,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ReturnPathDataflowFactory",22,2,2,2,7,7,1,8,0
"edu.umd.cs.findbugs.classfile.engine.EngineRegistrar",22,2,2,4,5,5,1,6,2
"edu.umd.cs.findbugs.MethodWarningSuppressor",22,2,2,6,0,0,1,2,1
"edu.umd.cs.findbugs.CallGraphEdge",21,5,5,5,2,1,2,2,1
"edu.umd.cs.findbugs.ba.ForwardDataflowAnalysis",21,4,3,5,0,0,6,1,1
"edu.umd.cs.findbugs.BytecodeScanningDetector",21,4,4,4,3,2,55,4,1
"edu.umd.cs.findbugs.classfile.ResourceNotFoundException",21,4,4,4,0,0,12,1,2
"edu.umd.cs.findbugs.detect.NoteCheckReturnValueAnnotations",21,3,3,4,6,5,0,8,0
"edu.umd.cs.findbugs.detect.TrainUnconditionalDerefParams",21,3,2,3,4,4,0,6,0
"edu.umd.cs.findbugs.plan.ReportingDetectorFactorySelector",21,3,3,4,2,2,1,3,1
"edu.umd.cs.findbugs.internalAnnotations.SlashedClassNameTest",21,3,3,3,2,0,0,1,0
"edu.umd.cs.findbugs.gui2.ApplyNewFilter",21,2,2,3,3,2,1,2,3
"edu.umd.cs.findbugs.classfile.engine.asm.EngineRegistrar",21,2,2,4,4,4,1,5,2
"edu.umd.cs.findbugs.classfile.engine.bcel.ParameterSignatureListFactory",21,2,2,3,6,4,1,7,0
"edu.umd.cs.findbugs.config.SortedProperties",21,2,2,2,6,0,1,2,0
"edu.umd.cs.findbugs.util.TripleKeyHashMap",21,2,2,4,2,0,0,0,1
"edu.umd.cs.findbugs.detect.FindSqlInjectionTest",21,2,2,2,1,0,0,1,0
"edu.umd.cs.findbugs.AnalysisOptions",21,1,1,1,2,2,1,2,13
"edu.umd.cs.findbugs.xml.XMLOutput",20,12,12,12,3,0,51,0,0
"edu.umd.cs.findbugs.classfile.ICodeBase",20,11,11,9,0,0,14,0,1
"edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonCollector",20,4,4,4,9,5,2,5,0
"edu.umd.cs.findbugs.ba.type.BottomType",20,4,3,4,1,0,1,3,2
"edu.umd.cs.findbugs.ba.type.DoubleExtraType",20,4,3,4,1,0,1,3,2
"edu.umd.cs.findbugs.ba.type.LongExtraType",20,4,3,4,1,0,1,3,2
"edu.umd.cs.findbugs.ba.type.NullType",20,4,3,4,1,0,10,3,2
"edu.umd.cs.findbugs.ba.type.TopType",20,4,3,4,1,0,8,3,2
"edu.umd.cs.findbugs.graph.DepthFirstSearch",20,4,1,4,1,0,2,1,0
"edu.umd.cs.findbugs.graph.ReverseDepthFirstSearch",20,4,1,4,1,0,0,1,0
"edu.umd.cs.findbugs.gui2.Debug",20,3,4,7,0,0,1,2,0
"edu.umd.cs.findbugs.ba.bcp.LocalVariable",20,3,3,4,1,1,4,2,1
"edu.umd.cs.findbugs.jaif.JAIFToken",20,3,3,4,0,0,0,1,2
"edu.umd.cs.findbugs.plan.SingleDetectorFactorySelector",20,3,3,3,2,2,1,3,2
"edu.umd.cs.findbugs.ba.npe.ParameterNullnessPropertyDatabase",20,2,0,2,3,3,4,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ClassContextClassAnalysisEngine",20,2,2,2,7,6,1,7,0
"edu.umd.cs.findbugs.classfile.engine.bcel.UsagesRequiringNonNullValuesFactory",20,2,2,2,7,6,1,7,0
"edu.umd.cs.findbugs.util.MapCache",20,2,1,5,3,0,9,4,2
"edu.umd.cs.findbugs.ba.generic.TestGenericSignatureParser",20,2,2,3,2,0,0,3,0
"edu.umd.cs.findbugs.OpcodeStackItemTest",20,2,2,2,1,0,0,1,0
"edu.umd.cs.findbugs.classfile.impl.ZipCodeBaseFactory",20,1,1,1,6,3,0,3,0
"edu.umd.cs.findbugs.gui2.FindBugsFBAFileFilter",19,4,3,4,1,0,1,2,1
"edu.umd.cs.findbugs.gui2.FindBugsFBPFileFilter",19,4,3,4,1,0,1,2,1
"edu.umd.cs.findbugs.bcel.AnnotationDetector",19,3,3,3,4,4,0,7,1
"edu.umd.cs.findbugs.classfile.engine.bcel.UnpackedBytecodeCallback",19,3,3,3,2,2,3,3,2
"edu.umd.cs.findbugs.detect.NoteUnconditionalParamDerefs",19,3,2,3,4,4,0,7,1
"edu.umd.cs.findbugs.util.ContainsCamelCaseWordStringMatcher",19,3,3,3,2,0,0,3,1
"edu.umd.cs.findbugs.ba.npe.MayReturnNullPropertyDatabase",19,2,1,3,3,3,1,5,0
"edu.umd.cs.findbugs.bugReporter.MaxRankDecorator",19,2,2,3,4,3,0,5,1
"edu.umd.cs.findbugs.classfile.engine.asm.ClassReaderAnalysisEngine",19,2,2,2,6,6,2,7,0
"edu.umd.cs.findbugs.classfile.engine.bcel.CallListDataflowFactory",19,2,2,2,5,5,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ConstantPoolGenFactory",19,2,2,2,7,4,1,5,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ReverseDepthFirstSearchFactory",19,2,2,2,5,5,1,6,0
"edu.umd.cs.findbugs.cloud.username.LocalNameLookup",19,2,2,2,2,2,0,4,1
"edu.umd.cs.findbugs.visitclass.LVTHelper",19,1,1,5,3,0,2,0,0
"edu.umd.cs.findbugs.IntAnnotationTest",19,1,1,1,2,0,0,0,0
"edu.umd.cs.findbugs.BugReporter",18,8,8,8,4,2,182,4,2
"edu.umd.cs.findbugs.ba.ClassMember",18,6,6,6,4,1,5,3,0
"edu.umd.cs.findbugs.ba.InvalidBytecodeException",18,4,4,4,2,0,19,1,1
"edu.umd.cs.findbugs.ba.InstructionHandleMap",18,3,3,3,2,0,0,1,1
"edu.umd.cs.findbugs.bcel.PreorderDetector",18,3,3,3,3,3,1,5,1
"edu.umd.cs.findbugs.detect.OptionalReturnNull",18,3,1,3,2,2,0,4,0
"edu.umd.cs.findbugs.detect.TestingGround",18,3,3,3,3,2,0,4,0
"edu.umd.cs.findbugs.detect.TrainNonNullAnnotations",18,3,3,3,4,4,0,7,0
"edu.umd.cs.findbugs.util.RegexStringMatcher",18,3,3,3,2,0,1,1,1
"edu.umd.cs.findbugs.classfile.engine.bcel.AssertionMethodsFactory",18,2,2,2,6,5,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.DepthFirstSearchFactory",18,2,2,2,5,5,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.NonImplicitExceptionPostDominatorsAnalysis",18,2,2,1,7,7,2,8,0
"edu.umd.cs.findbugs.plan.ByInterfaceDetectorFactorySelector",18,2,2,4,2,2,1,3,2
"edu.umd.cs.findbugs.gui2.SaveTypeTest",18,2,1,2,2,0,0,2,0
