"method","loc","cyclo","calls","nbd","param"
"me.umov.zeus.infrastructure.services.jaiminho.JaiminhoRequest.getSubject()",2,1,0,0,0
"me.umov.zeus.infrastructure.services.jaiminho.JaiminhoRequest.getTo()",2,1,0,0,0
"me.umov.zeus.infrastructure.services.jaiminho.JaiminhoResponse.getMessage()",2,1,0,0,0
"me.umov.zeus.infrastructure.services.jaiminho.JaiminhoResponse.getStatusCode()",2,1,0,0,0
"me.umov.zeus.infrastructure.database.dao.ClientDao.createComplementary(Long clientId, Long originId, Long licenses, String domain)",1,1,0,0,4
"me.umov.zeus.application.complementary.CloneConverter.convert(MessageDTO message)",0,1,0,0,1
"me.umov.zeus.application.startcreation.EnvironmentConverter.convert(EnvironmentRequest workspaceRequest)",0,1,0,0,1
"me.umov.zeus.domain.creation.complementary.CloneRepository.createComplementary(Mold mold)",0,1,0,0,1
"me.umov.zeus.domain.creation.complementary.CloneRepository.mustRunAlbieri(Mold mold)",0,1,0,0,1
"me.umov.zeus.domain.creation.complementary.CloneRepository.update(Mold mold)",0,1,0,0,1
"me.umov.zeus.domain.creation.complementary.cloner.ChainResponsibilityClone.execute(Mold mold)",0,1,0,0,1
"me.umov.zeus.domain.creation.initial.FTPService.create(Environment environment)",0,1,0,0,1
"me.umov.zeus.domain.creation.initial.InitialRepository.create(Environment environment)",0,1,0,0,1
"me.umov.zeus.domain.creation.initial.Rules.verify(Environment environment)",0,1,0,0,1
"me.umov.zeus.domain.creation.model.Encryptor.encript(String textToEncrypt)",0,1,0,0,1
"me.umov.zeus.domain.creation.rules.DomainRepository.domainIsReserved(Environment candidate)",0,1,0,0,1
"me.umov.zeus.domain.creation.rules.DomainRepository.exist(Environment environment)",0,1,0,0,1
"me.umov.zeus.domain.event.Listener.process(T event)",0,1,0,0,1
"me.umov.zeus.domain.event.Listener.shouldProcess(Class clazz)",0,1,0,0,1
"me.umov.zeus.domain.specification.CompositeSpecification.isSatisfiedBy(T candidate)",0,1,0,0,1
"me.umov.zeus.domain.specification.ISpecification.and(ISpecification<T> other)",0,1,0,0,1
"me.umov.zeus.domain.specification.ISpecification.isSatisfiedBy(T candidate)",0,1,0,0,1
"me.umov.zeus.domain.specification.ISpecification.or(ISpecification<T> other)",0,1,0,0,1
"me.umov.zeus.infrastructure.database.dao.ClientDao.existsClientByDomainIgnoreCase(String domain)",0,1,0,0,1
"me.umov.zeus.infrastructure.database.dao.ReservedEnvironmentDao.existsReservedEnvironmentByDomainIgnoreCase(String domain)",0,1,0,0,1
"me.umov.zeus.infrastructure.database.dao.ScheduleCreationEnvironmentDAO.findByClientId(Long clientId)",0,1,0,0,1
"me.umov.zeus.infrastructure.database.dao.SystemParametersDAO.findByClientId(Long ClientId)",0,1,0,0,1
"me.umov.zeus.infrastructure.services.aws.ProducerNotification.send(MessageDTO message)",0,1,0,0,1
"me.umov.zeus.domain.creation.complementary.cloner.ChainResponsibilityClone.getContext()",0,1,0,0,0
