"method","loc","cyclo","calls","nbd","param"
"me.umov.refill.builder.map.AbstractMapDataBuilder.processPostBuild(Graphic graphic)",4,1,0,2,1
"me.umov.refill.geo.CabralGeoProcessor.route(Route route)",3,1,5,2,1
"me.umov.refill.service.GraphicDataService.getChartDataRows(Graphic graphic)",3,1,4,2,1
"me.umov.refill.service.GraphicDataService.getWidgetChartDataRows(WidgetType widgetType, Graphic graphic)",3,1,3,2,2
"me.umov.refill.dao.AbstractDao.save(T instance)",3,1,3,2,1
"me.umov.refill.service.GraphicDataService.getChartDataRowsByContext(Graphic graphic)",3,1,3,2,1
"me.umov.refill.geo.CabralGeoProcessor.route(Long clientId, List<Marker> markers, RouteTransportMode transportMode)",3,1,1,2,3
"me.umov.refill.builder.widget.CustomTableDataBuilder.getColumns()",3,1,1,2,0
"me.umov.refill.model.map.Marker.Marker(Long id, String position)",3,1,0,2,2
"me.umov.refill.builder.widget.CustomTableDataBuilder.rowAction(Graphic graphic)",3,1,0,2,1
"me.umov.refill.builder.map.AgentTrackingMapDataBuilder.getOnlineFilterTypes()",3,1,0,2,0
"me.umov.refill.model.map.Marker.getInfo(MarkerInfoKey key)",2,1,7,2,1
"me.umov.refill.dao.AbstractDao.findByCriteria(Criterion... criterions)",2,1,3,2,1
"me.umov.refill.model.map.Marker.validate()",2,1,3,2,0
"me.umov.refill.dao.AbstractDao.executeQuery(String sql, ResultTransformer transformer)",2,1,2,2,2
"me.umov.refill.dao.AbstractDao.countByCriteria(List<Criterion> criterions)",2,1,2,2,1
"me.umov.refill.dao.AbstractDao.delete(T instance)",2,1,2,2,1
"me.umov.refill.dao.AbstractDao.findByCriteria(List<Criterion> criterions)",2,1,2,2,1
"me.umov.refill.dao.AbstractDao.findById(Long id)",2,1,2,2,1
"me.umov.refill.dao.AbstractDao.getCriteria(List<Criterion> criterions)",2,1,2,2,1
"me.umov.refill.dao.AbstractDao.getSession()",2,1,2,2,0
"me.umov.refill.persistence.PersistenceHelper.getString(Object[] tuple, String[] aliases, String expectedAlias)",2,1,1,2,3
"me.umov.refill.model.map.Marker.addInfo(MarkerInfoKey key, Object value)",2,1,1,2,2
"me.umov.refill.template.SoyDataBuilder.fromInstance(String name, Object instance)",2,1,1,2,2
"me.umov.refill.core.ShutdownSigner.registerProcess(Process process)",2,1,1,2,1
"me.umov.refill.dao.AbstractDao.existsByCriteria(Criterion... criterions)",2,1,1,2,1
"me.umov.refill.dao.AbstractDao.existsByCriteria(List<Criterion> criterions)",2,1,1,2,1
"me.umov.refill.dao.AbstractDao.initialize(Object proxy)",2,1,1,2,1
"me.umov.refill.model.map.Marker.setDistance(Long distanceInMeters)",2,1,1,2,1
"me.umov.refill.model.map.Marker.setEstimationTime(LocalDateTime estimationTime)",2,1,1,2,1
"me.umov.refill.model.map.Marker.setForecastStartDate(LocalDateTime forecastStartDate)",2,1,1,2,1
"me.umov.refill.model.map.Marker.setWaitTime(Long waitTime)",2,1,1,2,1
"me.umov.refill.template.SoyDataBuilder.fromInstance(Object instance)",2,1,1,2,1
"me.umov.refill.template.SoyDataBuilder.fromList(List<?> list)",2,1,1,2,1
"me.umov.refill.template.SoyDataBuilder.fromMap(Map<?,?> map)",2,1,1,2,1
"me.umov.refill.template.SoyDataBuilder.fromValue(Object value)",2,1,1,2,1
"me.umov.refill.dao.AbstractDao.findAll()",2,1,1,2,0
"me.umov.refill.dao.AbstractDao.getModelClass()",2,1,1,2,0
"me.umov.refill.model.column.Entity.fixCustomFieldsToTemplate()",2,1,1,2,0
"me.umov.refill.model.column.Entity.getCustomFields()",2,1,1,2,0
"me.umov.refill.model.column.Entity.getFields()",2,1,1,2,0
"me.umov.refill.model.map.Marker.getDistance()",2,1,1,2,0
"me.umov.refill.model.map.Marker.getEntryId()",2,1,1,2,0
"me.umov.refill.model.map.Marker.getEstimationTime()",2,1,1,2,0
"me.umov.refill.model.map.Marker.getForecastStartDate()",2,1,1,2,0
"me.umov.refill.model.map.Marker.getWaitTime()",2,1,1,2,0
"me.umov.refill.builder.widget.CustomTableDataBuilder.CustomTableDataBuilder(WidgetType widgetType)",2,1,0,2,1
"me.umov.refill.dao.AbstractDao.onRetrieved(T instance)",2,1,0,2,1
"me.umov.refill.model.column.Entity.setCustomFields(List<Field> customFields)",2,1,0,2,1
"me.umov.refill.model.column.Entity.setEntityId(Long entityId)",2,1,0,2,1
"me.umov.refill.model.column.Entity.setFields(List<Field> fields)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setDescription(String description)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setIcon(String icon)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setId(Long id)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setInfo(List<MarkerInfo> info)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setNextPlace(Marker nextPlace)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setPath(List<String> path)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setPosition(String position)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setRouteId(Long routeId)",2,1,0,2,1
"me.umov.refill.model.map.Marker.setValid(boolean valid)",2,1,0,2,1
"me.umov.refill.builder.widget.CustomTableDataBuilder.getClientId()",2,1,0,2,0
"me.umov.refill.builder.widget.CustomTableDataBuilder.getCustomColumns()",2,1,0,2,0
"me.umov.refill.model.column.Entity.getEntityId()",2,1,0,2,0
"me.umov.refill.model.map.Marker.Marker()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getDescription()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getIcon()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getId()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getInfo()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getNextPlace()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getPath()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getPosition()",2,1,0,2,0
"me.umov.refill.model.map.Marker.getRouteId()",2,1,0,2,0
"me.umov.refill.model.map.Marker.isRouteFirstPlace()",2,1,0,2,0
"me.umov.refill.model.map.Marker.isValid()",2,1,0,2,0
"me.umov.refill.model.map.Marker.setRouteFirstPlace()",2,1,0,2,0
"me.umov.refill.persistence.RouteResultTransformer.get()",2,1,0,2,0
"me.umov.refill.dao.AbstractDao.getSessionFactory()",0,1,0,2,0
"me.umov.refill.builder.widget.CustomTableDataBuilderTest.shouldMapCustomFieldsJsonToKeyValue()",30,1,33,1,0
"me.umov.refill.builder.widget.CustomTableDataBuilderTest.shouldMapFieldsJsonToKeyValue()",30,1,33,1,0
"me.umov.refill.builder.widget.CustomTableDataBuilderTest.shouldRemoveWhiteSpacesFromCustomFieldsIds()",21,1,48,1,0
"me.umov.refill.serialization.SerializerTest.setUp()",18,1,42,1,0
"me.umov.refill.serialization.SerializerTest.shouldSucessfullDeserializeOnlineFiltersFromJson()",17,1,23,1,0
"me.umov.refill.core.GraphicUpdateWorker.run()",15,1,10,1,0
"me.umov.refill.interceptor.TransactionInterceptorTest.shouldRollbackTransactionWhenAndErrorOccursDuringExecutionWhenCallMethodsAnnotatedWithTransactional()",14,1,15,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldRenderHashMapNullValuesOnJson()",14,1,15,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldConvertMapAttributeIntoASoyMapDataWhenTheresDeepLevelToConvert()",13,1,16,1,0
"me.umov.refill.model.column.CustomColumns.initFieldsForTemplate()",13,1,11,1,0
"me.umov.refill.core.GraphicUpdateQueueTest.shouldAddALisOfTokensToAQueue()",13,1,9,1,0
"me.umov.refill.validator.GeoCoordinateValidator.verifyCoordinates(String latValue, String lngValue)",13,1,2,1,2
"me.umov.refill.model.TableColumnData.toString()",13,1,0,1,0
"me.umov.refill.builder.widget.CustomTableDataBuilderTest.shouldNotThrowExceptionWhenCustomColumnsAreInformed()",12,1,15,1,0
"me.umov.refill.model.column.CustomColumns.getCustomFields()",12,1,14,1,0
"me.umov.refill.model.column.CustomColumns.getFields()",12,1,14,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldConvertListAttributeIntoASoyListDataWhenTheresDeepLevelToConvert()",12,1,14,1,0
"me.umov.refill.RefillTest.shouldStartUpdateManagerService()",12,1,5,1,0
"me.umov.refill.RefillTest.shouldStartRemovalManagerService()",12,1,4,1,0
"me.umov.refill.builder.widget.CustomTableDataBuilderTest.shouldSetClientIdAndCustomColumnsOnPostBuildMethod()",11,1,12,1,0
"me.umov.refill.serialization.SerializerTest.shouldNotSerializeEmptyListsIntoJson()",10,1,15,1,0
"me.umov.refill.persistence.GraphicDataRowResultTransformerTest.shouldSetContextKeyToDataRowInsteadOfValueWhenTheAliasKeyIsContextKey()",10,1,10,1,0
"me.umov.refill.serialization.SerializerTest.assertValidGraphicFromJson()",9,1,34,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldSerializeBooleanValueAsBooleanToJson()",9,1,15,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldSerializeCharacterValueAsStringToJson()",9,1,15,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldSerializeNumberValueAsNumberToJson()",9,1,15,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldSerializeStringArrayAsStringArrayToJson()",9,1,15,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldSerializeStringValueAsStringToJson()",9,1,14,1,0
"me.umov.refill.serialization.SerializerTest.shouldSerializedGraphicGroupsIntoJson()",9,1,14,1,0
"me.umov.refill.serialization.SerializerTest.shouldSerializeGraphicDataFieldIntoJson()",9,1,12,1,0
"me.umov.refill.serialization.SerializerTest.shouldSerializeGraphicMetricDataWhenTheresOnlyOneMetricEqualsToMoreThanOneMetric()",9,1,12,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldCreateAMapWithTheConvertedTypeWhenTHeresANameIntoConversiong()",9,1,11,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldNotConvertMapAttributeIntoASoyListDataWhenTheresNoDeepLevelToConvert()",9,1,10,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldAddComplexReferencesWhenConvertingAModelAndTheresADeepLevel()",9,1,9,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldRespectTheDeepLevelEvenIfTheresValueMappedToComplexType()",9,1,9,1,0
"me.umov.refill.core.GraphicUpdateQueueTest.shouldRetrieveCurrentQueueTokens()",9,1,7,1,0
"me.umov.refill.dao.AbstractDaoMock.before()",9,1,7,1,0
"me.umov.refill.geo.DirectionsService.buildRequest(Long clientId, List<Marker> markers, RouteTransportMode transportMode)",8,1,15,1,3
"me.umov.refill.builder.widget.CustomEntitiesTableDataBuilder.preBuild(Graphic graphic, GraphicCache cache)",8,1,12,1,2
"me.umov.refill.serialization.SerializerTest.shouldSerializeGraphicMetricDataAsAGraphicField()",8,1,11,1,0
"me.umov.refill.geo.DirectionsService.getDirections(Long clientId, List<Marker> markers, RouteTransportMode transportMode)",8,1,10,1,3
"me.umov.refill.RefillTest.setUp()",8,1,10,1,0
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.createDeliveryStart(Graphic graphic, Marker startPoint, Marker endPoint)",8,1,9,1,3
"me.umov.refill.template.SoyDataBuilderTest.shouldNotConvertListAttributeIntoASoyListDataWhenTheresNoDeepLevelToConvert()",8,1,9,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldNotAddComplexReferencesWhenConvertingModelAndHasNoDeepLevel()",8,1,8,1,0
"me.umov.refill.builder.map.AbstractMapRouteDataBuilder.buildRouteData(Graphic graphic, Route route)",8,1,7,1,2
"me.umov.refill.builder.widget.CustomHistoryCardDataBuilder.preBuild(Graphic graphic, GraphicCache cache)",8,1,7,1,2
"me.umov.refill.core.GraphicUpdateQueueTest.shouldSuccessfullDecreaseTheQueueWhenAnUpdateFinish()",8,1,6,1,0
"me.umov.refill.core.GraphicUpdateQueueTest.givenThatUpdateWorkerIsCalled(String token)",8,1,5,1,1
"me.umov.refill.core.Config.getDeleteMapLimit()",8,1,3,1,0
"me.umov.refill.core.GraphicUpdateManager.doProcess()",8,1,2,1,0
"me.umov.refill.interceptor.TransactionInterceptorTest.shouldJustIgnoreMethodsNotAnnotatedWithTransactional()",7,1,9,1,0
"me.umov.refill.interceptor.TransactionInterceptorTest.shouldBeginTransactionBeforeCallMethodsAnnotatedWithTransactional()",7,1,8,1,0
"me.umov.refill.serialization.SerializerTest.shouldSerializedGraphicFiltersIntoJson()",7,1,8,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldJustRetrieveNullWhenValueTooSerializeIsNull()",7,1,7,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldConvertAComplexObjectToASoyMapData()",7,1,6,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldNotAddStaticFieldsToDataMapWhenConvertingAModel()",7,1,5,1,0
"me.umov.refill.model.builder.TableDataBuilder.withGraphicData(List<GraphicDataRow> graphicData)",7,1,4,1,1
"me.umov.refill.core.Config.Config()",7,1,4,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldJustConvertPrimitiveValuesToSoyData()",7,1,4,1,0
"me.umov.refill.model.CardData.hasNumericValue()",7,1,1,1,0
"me.umov.refill.builder.map.AgentTrackingMapDataBuilderTest.shouldBuildMarkerBasedOnGPSAgentCapture()",6,1,13,1,0
"me.umov.refill.builder.map.AgentTrackingMapDataBuilderTest.shouldBuildMarkerBasedOnGPSScheduleExecution()",6,1,13,1,0
"me.umov.refill.core.GraphicUpdateQueueTest.setUp()",6,1,11,1,0
"me.umov.refill.builder.widget.CustomTableDataBuilderTest.shouldThrowExceptionWhenCustomColumnsAreNotInformed()",6,1,8,1,0
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.createDeliveryPlace(Graphic graphic, Marker marker)",6,1,5,1,2
"me.umov.refill.core.Process.runProcess()",6,1,5,1,0
"me.umov.refill.builder.map.AgentTrackingMapDataBuilderTest.shouldRetrieveTheExpectedFilterTypes()",6,1,4,1,0
"me.umov.refill.core.Config.environmentFilePath()",6,1,4,1,0
"me.umov.refill.core.Process.sleepThread()",6,1,1,1,0
"me.umov.refill.persistence.GraphicDataRowResultTransformer.isTransformedValueATupleElement(String[] aliases, int tupleLength)",6,1,0,1,2
"me.umov.refill.dao.AbstractDaoMock.setUpSession()",5,1,16,1,0
"me.umov.refill.core.GraphicUpdateQueue.GraphicUpdateQueue()",5,1,6,1,0
"me.umov.refill.core.GraphicUpdateQueueTest.shouldAvailableSpostsBeDecreasedAfterAddToQueue()",5,1,4,1,0
"me.umov.refill.core.GraphicUpdateQueueTest.shouldRetrieveTheCurrentQueueSize()",5,1,4,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldSerializeGraphicDataRowIntoJson()",5,1,4,1,0
"me.umov.refill.builder.widget.CustomHistoryCardDataBuilder.postBuild(Graphic graphic)",5,1,2,1,1
"me.umov.refill.serialization.SerializerTest.shouldSerializeGraphicDataAsRootEntity()",5,1,2,1,0
"me.umov.refill.serialization.SerializerTest.assertValidGroupFromJson(JsonObject jsonGroup, GraphicGroup group)",4,1,14,1,2
"me.umov.refill.core.GraphicUpdateQueueTest.shouldQueueBeEmptyAtStart()",4,1,5,1,0
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.createDeliveryMarkers(Graphic graphic, Marker startPoint, Marker endPoint)",4,1,3,1,3
"me.umov.refill.serialization.SerializerTest.givenImSerializingAGraphic()",4,1,3,1,0
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.processPostMapBuild(Graphic graphic)",4,1,2,1,1
"me.umov.refill.fixture.CustomFieldFixture.isAudio()",4,1,2,1,0
"me.umov.refill.fixture.CustomFieldFixture.isImage()",4,1,2,1,0
"me.umov.refill.fixture.CustomFieldFixture.isPdf()",4,1,2,1,0
"me.umov.refill.fixture.CustomFieldFixture.isUrl()",4,1,2,1,0
"me.umov.refill.fixture.CustomFieldFixture.isVideo()",4,1,2,1,0
"me.umov.refill.service.GraphicCacheService.save(GraphicCache cache)",4,1,1,1,1
"me.umov.refill.builder.widget.CustomEntitiesTableDataBuilder.getAllowedFilters()",4,1,1,1,0
"me.umov.refill.builder.widget.CustomHistoryCardDataBuilder.getAllowedFilters()",4,1,1,1,0
"me.umov.refill.core.GraphicUpdateWorker.build(String token, GraphicUpdateQueue queue)",4,1,0,1,2
"me.umov.refill.model.column.CustomColumns.identifyAgregations()",3,1,10,1,0
"me.umov.refill.serialization.SerializerTest.assertValidFilterFromJson(JsonObject jsonFilter, GraphicFilter filter)",3,1,9,1,2
"me.umov.refill.serialization.SerializerTest.assertValidMetricFromJson(JsonObject jsonMetric, GraphicMetric metric)",3,1,9,1,2
"me.umov.refill.dao.AbstractDaoMock.setUpCriteria()",3,1,9,1,0
"me.umov.refill.template.SoyDataBuilderTest.assertValidModel(TestModel model, SoyMapData data)",3,1,7,1,2
"me.umov.refill.dao.AbstractDaoMock.assertOrder(String expecrtedOrder)",3,1,7,1,1
"me.umov.refill.dao.AbstractDaoMock.assertCriteria(String expectedCriteria)",3,1,5,1,1
"me.umov.refill.core.GraphicUpdateQueue.add(String token)",3,1,4,1,1
"me.umov.refill.builder.map.AbstractMapRouteDataBuilder.setRouteDefinitions(Graphic graphic, Route route)",3,1,2,1,2
"me.umov.refill.service.GraphicCacheService.invalidateCache(GraphicCache cache)",3,1,2,1,1
"me.umov.refill.core.GraphicUpdateManager.getSleepTime()",3,1,2,1,0
"me.umov.refill.persistence.GraphicDataRowResultTransformerTest.shouldAlwaysRetrieveFalseToIsTransformedValueATupleElement()",3,1,2,1,0
"me.umov.refill.builder.widget.AbstractCardDataBuilder.buildMetrics(Graphic graphic, GraphicCache cache)",3,1,1,1,2
"me.umov.refill.fixture.GraphicDataRowFixture.withValue(String name, Object value)",3,1,1,1,2
"me.umov.refill.builder.widget.CustomEntitiesTableDataBuilder.rowAction(Graphic graphic)",3,1,1,1,1
"me.umov.refill.fixture.CustomFieldFixture.withId(String id)",3,1,1,1,1
"me.umov.refill.fixture.GraphicDataRowFixture.withContextKey(Object key)",3,1,1,1,1
"me.umov.refill.model.builder.TableDataBuilder.withColumns(List<TableColumnData> columns)",3,1,1,1,1
"me.umov.refill.model.builder.TableDataBuilder.withRowAction(TableRowActionType rowAction)",3,1,1,1,1
"me.umov.refill.model.builder.TableDataBuilder.withTitle(String title)",3,1,1,1,1
"me.umov.refill.model.map.MarkerInfo.MarkerInfo(MarkerInfoKey key)",3,1,1,1,1
"me.umov.refill.service.GraphicCacheService.findByToken(String token)",3,1,1,1,1
"me.umov.refill.builder.map.AgentTrackingMapDataBuilderTest.setUp()",3,1,1,1,0
"me.umov.refill.builder.widget.CustomHistoryCardDataBuilder.requiredFilters()",3,1,1,1,0
"me.umov.refill.builder.widget.CustomTableDataBuilderTest.setup()",3,1,1,1,0
"me.umov.refill.builder.widget.TotalDisplacementDataBuilder.getAllowedFilters()",3,1,1,1,0
"me.umov.refill.builder.widget.TotalDisplacementDataBuilder.getCardSubTitle()",3,1,1,1,0
"me.umov.refill.core.GraphicUpdateManager.isReadyToStop()",3,1,1,1,0
"me.umov.refill.fixture.CustomFieldFixture.isDate()",3,1,1,1,0
"me.umov.refill.interceptor.TransactionInterceptorTest.setUp()",3,1,1,1,0
"me.umov.refill.model.TableColumnData.hashCode()",3,1,1,1,0
"me.umov.refill.model.column.CustomColumns.hashCode()",3,1,1,1,0
"me.umov.refill.persistence.GraphicDataRowResultTransformerTest.setUp()",3,1,1,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.setUp()",3,1,1,1,0
"me.umov.refill.model.TableColumnData.TableColumnData(String caption, String name, int order, TableColumnType type)",3,1,0,1,4
"me.umov.refill.model.TableColumnData.TableColumnData(String caption, String name, Boolean shouldTranslate)",3,1,0,1,3
"me.umov.refill.model.TableColumnData.TableColumnData(String caption, String name, int order)",3,1,0,1,3
"me.umov.refill.model.map.MarkerInfo.MarkerInfo(MarkerInfoKey key, String value)",3,1,0,1,2
"me.umov.refill.RefillTest.tearDown()",3,1,0,1,0
"me.umov.refill.builder.widget.CustomEntitiesTableDataBuilder.getTitle()",3,1,0,1,0
"me.umov.refill.builder.widget.CustomHistoryCardDataBuilder.getCardTitle()",3,1,0,1,0
"me.umov.refill.builder.widget.CustomTableDataBuilderMock.getTitle()",3,1,0,1,0
"me.umov.refill.builder.widget.TotalDisplacementDataBuilder.getCardTitle()",3,1,0,1,0
"me.umov.refill.service.GraphicCacheService.getDaoInstance()",3,1,0,1,0
"me.umov.refill.dao.AbstractDaoMock.setUpGenericType()",2,1,6,1,0
"me.umov.refill.service.GraphicCacheService.setDelayedData(Graphic graphic)",2,1,5,1,1
"me.umov.refill.dao.AbstractDaoMock.setUpSQLQuery()",2,1,4,1,0
"me.umov.refill.fixture.GraphicDataRowFixture.withCharacterValue()",2,1,4,1,0
"me.umov.refill.dao.AbstractDaoMock.setUpSessionFactory()",2,1,3,1,0
"me.umov.refill.fixture.GraphicDataRowFixture.withBooleanValue()",2,1,3,1,0
"me.umov.refill.fixture.GraphicDataRowFixture.withNumericValue()",2,1,3,1,0
"me.umov.refill.fixture.GraphicDataRowFixture.withStringValue()",2,1,3,1,0
"me.umov.refill.builder.map.AbstractMapRouteDataBuilder.applyClientId(Graphic graphic, Route route)",2,1,2,1,2
"me.umov.refill.dao.AbstractDaoMock.assertContainsCriteria(ArgumentCaptor<Criterion> captor, String expectedCriteria)",2,1,2,1,2
"me.umov.refill.dao.AbstractDaoMock.assertNotContainsCriteria(ArgumentCaptor<Criterion> captor, String expectedCriteria)",2,1,2,1,2
"me.umov.refill.builder.map.AbstractMapRouteDataBuilder.applyRouteTransportMode(Route route)",2,1,2,1,1
"me.umov.refill.core.Config.setManagerSleepTime(Long sleepTime)",2,1,2,1,1
"me.umov.refill.core.Config.getGraphicExpireTime()",2,1,2,1,0
"me.umov.refill.core.Config.getMaxUpdateAttempts()",2,1,2,1,0
"me.umov.refill.core.Config.getMaxUpdateQueueSize()",2,1,2,1,0
"me.umov.refill.core.Config.getMaxUpdateThreads()",2,1,2,1,0
"me.umov.refill.core.Config.getRemovalManagerSleepTime()",2,1,2,1,0
"me.umov.refill.core.Config.getSecondsBetweenAttemptsCoefficient()",2,1,2,1,0
"me.umov.refill.core.Config.getUpdateManagerSleepTime()",2,1,2,1,0
"me.umov.refill.fixture.GraphicDataRowFixture.withContextKey()",2,1,2,1,0
"me.umov.refill.util.Miscellaneous.getRandomCharacter()",2,1,2,1,0
"me.umov.refill.util.Miscellaneous.getRandomDouble()",2,1,2,1,0
"me.umov.refill.util.Miscellaneous.getRandomFloat()",2,1,2,1,0
"me.umov.refill.util.Miscellaneous.getRandomInteger()",2,1,2,1,0
"me.umov.refill.util.Miscellaneous.getRandomNumber()",2,1,2,1,0
"me.umov.refill.util.Miscellaneous.getRandomShort()",2,1,2,1,0
"me.umov.refill.model.map.MarkerInfo.MarkerInfo(MarkerInfoKey key, Object value)",2,1,1,1,2
"me.umov.refill.service.GraphicCacheService.findPendingGraphicsToUpdate(List<String> inQueueTokens, Integer limit)",2,1,1,1,2
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.setDisplayInfo(Marker marker)",2,1,1,1,1
"me.umov.refill.builder.map.TrackingMapDataBuilder.setVisibleInfos(Marker marker)",2,1,1,1,1
"me.umov.refill.core.Config.getProperty(String name)",2,1,1,1,1
"me.umov.refill.core.GraphicUpdateQueue.remove(String token)",2,1,1,1,1
"me.umov.refill.dao.AbstractDaoMock.assertContainsCriteria(String expectedCriteria)",2,1,1,1,1
"me.umov.refill.dao.AbstractDaoMock.isInitialized(Object proxy)",2,1,1,1,1
"me.umov.refill.model.GraphicCache.hasFilter(String filter)",2,1,1,1,1
"me.umov.refill.model.map.MarkerInfo.setValue(Long value)",2,1,1,1,1
"me.umov.refill.service.GraphicCacheService.delete(List<String> tokens)",2,1,1,1,1
"me.umov.refill.service.GraphicCacheService.findOnlineExpiredGraphicsToRemove(Integer limit)",2,1,1,1,1
"me.umov.refill.core.Config.getCabralURL()",2,1,1,1,0
"me.umov.refill.core.GraphicUpdateQueue.getAvailableSpotsInQueue()",2,1,1,1,0
"me.umov.refill.core.GraphicUpdateQueue.getCurrentSize()",2,1,1,1,0
"me.umov.refill.core.GraphicUpdateQueue.getCurrentUpdateQueue()",2,1,1,1,0
"me.umov.refill.core.GraphicUpdateQueue.isEmpty()",2,1,1,1,0
"me.umov.refill.model.GraphicCache.getCacheType()",2,1,1,1,0
"me.umov.refill.model.GraphicCache.resetAttempts()",2,1,1,1,0
"me.umov.refill.model.GraphicCache.useAttemptsPolicy()",2,1,1,1,0
"me.umov.refill.model.column.CustomColumns.getActivityFields()",2,1,1,1,0
"me.umov.refill.util.Miscellaneous.getRandomBoolean()",2,1,1,1,0
"me.umov.refill.util.Miscellaneous.getRandomId()",2,1,1,1,0
"me.umov.refill.util.Miscellaneous.getRandomString()",2,1,1,1,0
"me.umov.refill.model.TableColumnData.TableColumnData(String caption, String name, TableColumnType type)",2,1,0,1,3
"me.umov.refill.builder.widget.AbstractCardDataBuilder.AbstractCardDataBuilder(WidgetType widgetType, GraphicType graphicType)",2,1,0,1,2
"me.umov.refill.model.TableColumnData.TableColumnData(String caption, String name)",2,1,0,1,2
"me.umov.refill.model.CardData.setAvgValue(String avgValue)",2,1,0,1,1
"me.umov.refill.model.CardData.setFontSizeInPixels(int fontSizeInPixels)",2,1,0,1,1
"me.umov.refill.model.CardData.setMaxValue(String maxValue)",2,1,0,1,1
"me.umov.refill.model.CardData.setMinValue(String minValue)",2,1,0,1,1
"me.umov.refill.model.CardData.setOperation(String operation)",2,1,0,1,1
"me.umov.refill.model.CardData.setSectionFieldId(String sectionFieldId)",2,1,0,1,1
"me.umov.refill.model.CardData.setSubtitle(String subtitle)",2,1,0,1,1
"me.umov.refill.model.CardData.setTitle(String title)",2,1,0,1,1
"me.umov.refill.model.CardData.setValue(String value)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setAttempts(Integer attempts)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setCacheValue(String cacheValue)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setClientId(Long clientId)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setCustomColumns(String customColumns)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setError(String error)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setFilters(String filters)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setGenerationtime(Long generationtime)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setId(Long id)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setLastUpdate(LocalDateTime lastUpdate)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setLastView(LocalDateTime lastView)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setOnline(Boolean online)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setOnlineFilters(List<OnlineFilter> onlineFilters)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setToken(String token)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setTransactionId(Long transactionId)",2,1,0,1,1
"me.umov.refill.model.GraphicCache.setWidgetType(WidgetType widgetType)",2,1,0,1,1
"me.umov.refill.model.TableColumnData.setDate(Boolean isDate)",2,1,0,1,1
"me.umov.refill.model.TableColumnData.setImage(Boolean isImage)",2,1,0,1,1
"me.umov.refill.model.TableColumnData.setMediaLink(Boolean isMediaLink)",2,1,0,1,1
"me.umov.refill.model.TableColumnData.setOrder(int order)",2,1,0,1,1
"me.umov.refill.model.TableColumnData.setShouldTranslate(Boolean shouldTranslate)",2,1,0,1,1
