"type","dep","i-dep","fan-in","fan-out"
"sneer.tests.freedom6.Freedom6Test",7,2,0,4
"snype.whisper.skin.audio.loopback.impl.Recorder",8,4,0,6
"sneer.bricks.hardware.ram.deepcopy.impl.DeepCopierImpl",8,2,0,4
"sneer.bricks.pulp.reactive.collections.impl.AbstractListSignal",11,9,1,11
"sneer.bricks.snapps.games.sliceWars.impl.gui.GuiPlayer",11,3,2,6
"basis.environments.ResolvingCache",3,1,0,4
"sneer.bricks.hardware.cpu.threads.impl.Daemon",8,7,1,9
"sneer.bricks.snapps.system.log.file.impl.LogToFileImpl",10,5,0,9
"sneer.bricks.software.bricks.interception.impl.BrickMetadataEmitter",7,3,1,4
"sneer.bricks.pulp.bandwidth.impl.BandwidthCounterImpl",9,8,0,10
"sneer.bricks.software.code.metaclass.impl.ASMMetaClass",5,3,0,6
"sneer.bricks.hardware.cpu.threads.tests.CpuThrottleDemo",10,6,0,10
"sneer.bricks.hardwaresharing.dataspace.buckets.impl.RemoteBucket",9,8,0,9
"sneer.bricks.pulp.reactive.gates.buffers.assync.impl.AssynchronousBufferImpl",11,8,1,11
"sneer.bricks.skin.widgets.reactive.impl.RListCellRenderer",10,3,1,5
"dfcsantos.music.ui.presenter.impl.FolderChoicesPoll",10,2,1,4
"sneer.bricks.hardware.ram.iterables.impl.IterablesImpl",6,2,0,11
"sneer.bricks.network.computers.udp.holepuncher.server.listener.impl.Listener",11,6,0,9
"sneer.bricks.softwaresharing.gui.impl.FileVersionWrapper",4,2,1,3
"sneer.bricks.hardware.io.log.filter.impl.LogFilterImpl",5,3,0,5
"sneer.bricks.network.social.ui.clipboardadder.impl.ClipboardAdderImpl",13,12,0,14
"sneer.bricks.hardware.cpu.lang.Lang",4,0,21,0
"sneer.bricks.softwaresharing.gui.impl.AbstractTreeNodeWrapper",6,1,4,5
"sneer.bricks.pulp.dyndns.ownaccount.impl.DynDnsAccountKeeperImpl",8,7,0,9
"sneer.bricks.hardware.io.log.formatter.tests.LogFormatterTest",4,2,0,5
"sneer.bricks.hardware.gui.images.impl.ImagesImpl",8,2,0,4
"sneer.bricks.network.computers.udp.server.impl.UdpSocketHolder",13,7,1,9
"sneer.bricks.expression.files.client.tests.FileClientTest",17,13,0,16
"sneer.bricks.snapps.games.sliceWars.test.RunSliceWarsWithoutSneer",8,4,1,5
"sneer.bricks.expression.files.tests.LocalCopyTest",9,6,0,9
"sneer.bricks.skin.filechooser.impl.FileChoosersImpl",7,4,0,6
"sneer.bricks.hardware.io.prevalence.nature.impl.PrevalenceEnvironment",9,6,1,10
"sneer.bricks.network.computers.channels.guaranteed.splitter.impl.Splitter",4,1,1,4
"sneer.bricks.pulp.distribution.filtering.tests.TupleFilterManagerTest",7,5,0,6
"snype.whisper.skin.screenshotter.impl.ScreenshotterImpl",13,4,0,6
"dfcsantos.music.notification.playingtrack.tests.PlayingTrackTest",14,9,0,11
"sneer.bricks.softwaresharing.mapper.impl.RepositoryMapperImpl",16,6,0,10
"sneer.bricks.snapps.games.sliceWars.impl.logic.Player",0,0,34,0
"dfcsantos.music.ui.view.impl.PlayingTrackPanel",10,3,1,6
"sneer.bricks.hardware.io.prevalence.nature.impl.TransactionInvocation",7,3,1,7
"sneer.bricks.pulp.datastructures.cache.impl.CacheImpl",5,1,1,4
"sneer.bricks.pulp.reactive.tests.SignalUtilsTest",10,8,0,10
"sneer.bricks.skin.widgets.autoscroll.impl.AutoScrollWorker",4,0,1,2
"sneer.bricks.snapps.games.go.impl.gui.game.painters.BoardPainter",4,0,1,2
"basis.lang.arrays.tests.ImmutableArrayTest",8,3,0,5
"sneer.bricks.network.computers.addresses.contacts.tcp.impl.ContactInternetAddressesImpl",14,13,0,15
"sneer.bricks.network.computers.channels.largepackets.impl.LargePacketChannelImpl",8,6,1,8
"dfcsantos.tracks.impl.TrackImpl",4,2,1,4
"sneer.bricks.hardware.io.log.stacktrace.impl.StackTraceLoggerImpl",5,2,0,6
"sneer.bricks.snapps.wind.gui.impl.WindGuiImpl",15,11,0,13
"basis.brickness.testsupport.BrickTestWithMockRunner",6,0,0,5
"sneer.bricks.hardware.cpu.threads.throttle.impl.Throttle",2,1,1,3
"sneer.bricks.softwaresharing.demolisher.impl.BrickFilter",8,5,0,6
"sneer.bricks.network.computers.udp.connections.impl.UdpByteConnectionUtils",10,3,0,5
"sneer.bricks.expression.files.writer.atomic.impl.AtomicFileWriterImpl",8,5,0,7
"sneer.bricks.network.computers.addresses.keeper.impl.InternetAddressImpl",6,5,1,7
"snype.whisper.speex.impl.DecoderImpl",5,2,1,4
"basis.brickness.testsupport.tests.BrickTestRunnerTest",9,3,0,3
"basis.lang.types.Classes",3,0,5,4
"sneer.bricks.pulp.dyndns.checkip.impl.CheckIpImpl",7,3,0,5
"basis.brickness.ClassDefinition",1,0,9,2
"sneer.bricks.pulp.reactive.gates.logic.tests.AndTest",10,6,0,9
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.FirstAttackPhaseTest",8,4,0,4
"snype.whisper.skin.audio.mic.tests.MicTest",11,4,0,6
"sneer.bricks.hardware.cpu.lang.tests.LangTest",4,2,0,3
"sneer.tests.SovereignParty",4,1,7,1
"sneer.bricks.hardware.ram.reflection.visitation.impl.TourImpl",1,1,2,4
"sneer.bricks.pulp.reactive.collections.impl.ListAdapter",7,5,1,5
"sneer.bricks.snapps.games.go.impl.logic.ToroidalGoBoard",0,0,2,2
"sneer.bricks.hardware.gui.nature.impl.GUIImpl",9,7,0,8
"sneer.bricks.software.code.classutils.impl.ClassUtilsImpl",5,2,0,7
"sneer.bricks.hardware.ram.deepcopy.impl.Deserializer",4,1,1,3
"sneer.bricks.expression.files.map.mapper.tests.FileMappingStopTest",13,6,0,9
"sneer.bricks.skin.widgets.reactive.ReactiveWidgetFactory",15,6,18,6
"sneer.bricks.snapps.games.go.impl.gui.game.MutableOffset",0,0,1,2
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.GameEnded",3,2,1,3
"dfcsantos.music.ui.presenter.contactstatus.impl.ContactMusicStatusImpl",10,9,0,13
"dfcsantos.music.ui.view.impl.DownloadsView",8,5,1,9
"sneer.bricks.hardware.io.log.formatter.impl.LogFormatterImpl",4,2,0,7
"sneer.bricks.softwaresharing.git.impl.GitImpl",7,1,0,3
"sneer.bricks.snapps.games.go.impl.gui.game.painters.HUDPainter",6,2,1,3
"snype.whisper.audio.SpeexSpeaker",5,0,1,2
"sneer.bricks.network.social.heartbeat.tests.HeartTest",12,6,0,7
"dfcsantos.music.Music",7,5,6,5
"sneer.bricks.pulp.reactive.collections.impl.CollectionChangeImpl",4,1,10,4
"sneer.bricks.network.social.navigation.impl.tests.ContactNavigatorTest",11,9,0,11
"sneer.main.Sneer",6,0,1,5
"sneer.bricks.network.computers.udp.sightings.tests.SightingKeeperTest",13,9,0,10
"sneer.bricks.hardware.clock.ticker.custom.impl.CustomClockTickerImpl",5,4,0,7
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.GameStateMockAdapter",5,4,0,5
"basis.brickness.impl.ClassLoaderForPackage",5,1,1,7
"basis.testsupport.CleanTestRunner",6,0,1,2
"sneer.bricks.network.computers.http.gateway.impl.HttpGatewayImpl",10,6,0,8
"sneer.bricks.network.computers.udp.connections.tests.PacketProducerMock",5,2,6,5
"sneer.bricks.pulp.propertystore.tests.PropertyStoreTest",8,6,0,8
"sneer.bricks.pulp.bandwidth.tests.BandwidthConsolidationTest",6,4,0,6
"snype.whisper.audio.LoopbackDemo",0,0,1,3
"snype.whisper.audio.AudioDevice",2,0,2,2
"sneer.bricks.hardware.cpu.crypto.impl.RandomWrapper",1,0,1,1
"sneer.bricks.pulp.reactive.collections.impl.CollectionSignalsImpl",8,8,0,9
"sneer.bricks.pulp.reactive.impl.AbstractSignal",8,7,2,9
"sneer.bricks.expression.tuples.floodcache.impl.FloodedTupleCacheImpl",4,2,0,4
"sneer.bricks.hardware.cpu.lang.contracts.impl.WeakContractImpl",7,6,1,8
"sneer.bricks.pulp.distribution.filtering.impl.TupleFilterManagerImpl",5,3,0,6
"sneer.bricks.expression.files.hasher.impl.FolderContentsHasherImpl",8,6,0,9
"sneer.bricks.expression.tuples.remote.tests.RemoteTuplesTest",10,7,0,8
"sneer.bricks.network.computers.channels.guaranteed.splitter.impl.Joiner",3,1,1,4
"sneer.bricks.network.computers.http.server.tests.HttpServerTest",9,5,1,8
"sneer.bricks.skin.widgets.clipboard.impl.ClipboardImpl",6,1,0,4
"sneer.bricks.expression.files.transfer.FileTransferUploads",8,4,1,5
"sneer.bricks.network.computers.tcp.tests.Network2010Test",9,6,1,9
"sneer.bricks.snapps.games.go.impl.gui.game.FixedCentralizedOffset",0,0,0,1
"basis.environments.EnvironmentUtils",5,4,9,5
"sneer.bricks.hardware.cpu.crypto.impl.DigesterImpl",4,3,1,5
"sneer.bricks.hardware.cpu.threads.impl.Daemons",4,0,0,3
"sneer.bricks.network.computers.tcp.connections.originator.impl.SocketOriginatorImpl",8,5,0,7
"sneer.bricks.pulp.reactive.gates.logic.tests.NotTest",7,5,0,7
"sneer.tests.freedom5.Freedom5TestShouts",3,2,0,3
"sneer.bricks.snapps.games.sliceWars.impl.logic.PlayOutcome",0,0,9,0
"sneer.bricks.network.computers.channels.guaranteed.impl.GuaranteedChannelImpl",6,5,1,6
"sneer.bricks.pulp.datastore.impl.DataStoreImpl",3,2,0,5
"basis.brickness.testsupport.TestMethodWithEnvironment",8,3,1,5
"dfcsantos.tracks.exchange.downloads.counter.impl.TrackDownloadCounterImpl",8,6,0,8
"sneer.bricks.network.social.impl.ContactImpl",5,4,1,6
"sneer.bricks.pulp.reactive.gates.numbers.impl.Adder",8,7,1,8
"sneer.bricks.identity.keys.own.impl.OwnKeysImpl",9,5,0,6
"sneer.bricks.pulp.httpclient.impl.HttpClientImpl",8,3,0,5
"sneer.bricks.software.bricks.repl.impl.ReplConsoleImpl",4,2,1,6
"sneer.bricks.software.code.compilers.scala.tests.ScalaCompilerTest",10,6,0,8
"dfcsantos.tracks.storage.rejected.impl.RejectedTracksKeeperImpl",5,2,0,3
"sneer.bricks.hardware.io.prevalence.nature.impl.SerializerAdapter",8,1,1,4
"sneer.bricks.pulp.reactive.gates.logic.impl.And",8,7,1,8
"dfcsantos.tracks.impl.TracksImpl",8,3,0,5
"sneer.bricks.hardware.clock.ticker.tests.ClockTickerTest",8,6,0,8
"sneer.bricks.hardware.io.log.notifier.impl.LogNotifierImpl",9,8,0,10
"sneer.bricks.pulp.reactive.collections.impl.CollectionAdapter",10,9,1,9
"sneer.bricks.snapps.games.go.impl.gui.game.painters.DarkBorderPainter",3,0,1,1
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.DiceLeftDrawer",4,1,1,4
"sneer.bricks.software.bricks.repl.tests.GroovyEvaluatorTest",6,3,0,5
"sneer.bricks.software.code.metaclass.asm.impl.VisitorAdapter",4,3,1,4
"sneer.main.SneerCodeFolders",1,0,0,4
"sneer.bricks.hardware.io.log.stacktrace.tests.StackTraceLoggerTest",9,3,0,6
"sneer.bricks.softwaresharing.gui.impl.BrickTreeCellRenderer",6,0,1,2
"sneer.bricks.softwaresharing.publisher.impl.BuildingPublisherImpl",10,7,0,9
"basis.testsupport.tests.PrettyPrinterTest",4,3,0,5
"sneer.bricks.skin.widgets.reactive.impl.RProgressBarImpl",7,5,1,9
"sneer.bricks.hardware.cpu.threads.throttle.impl.CpuThrottleImpl",2,2,0,3
"sneer.bricks.hardware.cpu.utils.consumers.validators.bounds.integer.impl.IntegerBoundsImpl",3,3,0,5
"sneer.bricks.hardware.gui.trayicon.impl.TrayIconsImpl",6,5,0,6
"sneer.bricks.pulp.datastructures.cache.tests.CachePerformanceTest",5,3,0,5
"sneer.bricks.pulp.serialization.impl.ClassMapper",4,1,1,2
"sneer.bricks.expression.tuples.tests.TupleGcTest",6,4,0,7
"sneer.bricks.pulp.exceptionhandling.impl.ExceptionHandlerImpl",4,3,0,5
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.BackgroundDrawer",6,0,1,3
"sneer.bricks.software.code.compilers.java.tests.JavaCompilerTest",9,6,0,8
"sneer.bricks.software.code.metaclass.asm.impl.ClassReaderImpl",5,0,1,1
"sneer.bricks.software.bricks.statestore.tests.BrickStateStoreTest",7,2,0,5
"dfcsantos.music.ui.view.MusicViewListener",3,3,7,3
"sneer.bricks.hardwaresharing.backup.kernel.SnackupKernel",7,6,2,6
"sneer.bricks.hardware.ram.collections.impl.CollectionUtilsImpl",5,3,0,5
"sneer.bricks.software.timing.impl.WindowOpacitySetterImpl",5,2,1,5
"basis.environments.Environments",1,1,38,3
"dfcsantos.tracks.tastematching.impl.FolderMatchCounter",2,2,1,4
"dfcsantos.tracks.tastematching.impl.Rating",1,0,1,2
"sneer.bricks.expression.tuples.kept.impl.KeptTuplesImpl",5,2,0,3
"sneer.bricks.software.code.compilers.java.impl.CompilationErrorImpl",3,2,1,3
"sneer.bricks.software.code.compilers.impl.LanguageRegistryImpl",7,6,0,8
"sneer.tests.adapters.impl.utils.network.udp.impl.InProcessUdpNetworkImpl",6,2,1,4
"snype.whisper.audio.AudioUtil",1,0,0,0
"sneer.bricks.hardware.io.log.exceptions.uncaught.impl.UncaughtExceptionLoggerImpl",7,5,0,9
"sneer.bricks.pulp.notifiers.pulsers.tests.PulsersTest",7,5,0,6
"sneer.bricks.pulp.reactive.collections.tests.ListRegisterTest",7,4,0,6
"sneer.bricks.snapps.games.sliceWars.impl.logic.CellAttack",0,0,2,0
"sneer.bricks.software.bricks.finder.tests.BrickFinderTest",10,5,0,8
"sneer.bricks.hardware.cpu.codec.impl.CodecImpl",4,2,0,5
"basis.brickness.testsupport.BrickTestWithMocks",6,2,5,3
"sneer.bricks.pulp.reactive.collections.impl.AbstractListValueChange",4,2,4,6
"sneer.bricks.pulp.reactive.impl.SignalAdapter",7,6,1,6
"sneer.bricks.software.code.java.source.writer.impl.JavaSourceWriterImpl",5,2,1,5
"sneer.bricks.hardware.ram.recycler.impl.MemoryRecyclerImpl",7,5,0,8
"sneer.bricks.hardware.ram.ref.weak.keeper.impl.WeakReferenceKeeperImpl",7,4,0,7
"sneer.bricks.identity.keys.own.tests.OwnKeysPrevalenceTest",6,4,0,7
"sneer.bricks.skin.main.menu.impl.MainMenuImpl",6,3,0,5
"sneer.bricks.network.computers.addresses.keeper.impl.Store",7,3,0,4
"sneer.snapps.games.drones.units.tests.DroneUnitsTest",7,3,0,4
"sneer.bricks.identity.seals.contacts.tests.ContactSealsTest",8,6,0,7
"sneer.bricks.network.social.attributes.gui.impl.AttributePanel",8,3,1,5
"sneer.bricks.pulp.dyndns.checkip.tests.CheckIpTest",8,3,0,4
"sneer.bricks.software.bricks.interception.fixtures.combinedmethods.impl.BrickOfSomeInterceptingNatureImpl",2,2,0,4
"sneer.bricks.softwaresharing.gui.impl.StringTreeNode",7,2,1,4
"basis.environments.CachingEnvironment",2,2,2,3
"sneer.bricks.pulp.notifiers.impl.WeakRefWithAlias",0,0,0,5
"basis.testsupport.tests.CleanTestBaseTest",3,1,0,3
"sneer.bricks.network.computers.udp.impl.UdpSocketImpl",5,0,1,1
"basis.brickness.impl.tests.fixtures.a.impl.BrickAImpl",3,2,0,8
"basis.util.concurrent.RefLatch",2,1,2,3
"sneer.bricks.expression.files.writer.folder.impl.FolderContentsWriterImpl",6,3,0,5
"sneer.bricks.hardware.io.log.exceptions.impl.ExceptionLoggerImpl",5,4,0,7
"sneer.bricks.identity.seals.codec.impl.SealCodecImpl",7,6,0,8
"sneer.bricks.pulp.serialization.impl.XStreamPool",4,0,0,1
"sneer.bricks.snapps.web.tests.SealForUrlTest",4,3,0,5
"sneer.bricks.expression.files.protocol.FileOrFolder",2,2,14,3
"sneer.bricks.pulp.reactive.collections.tests.CollectionSignalsTest",7,4,0,6
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.PhaseDescriptionDrawer",4,1,1,3
"sneer.bricks.expression.files.client.downloads.gui.impl.DownloadPanel",10,5,1,6
"sneer.bricks.expression.tuples.logger.impl.TupleLoggerImpl",9,8,0,10
"sneer.bricks.identity.keys.signatures.impl.SignaturesImpl",5,2,0,3
"sneer.bricks.skin.image.ImageFactory",7,1,10,2
"basis.lang.arrays.ImmutableByteArray2D",1,0,4,1
"basis.lang.exceptions.FriendlyException",0,0,11,2
"basis.testsupport.TestWithMocks",4,0,1,1
"sneer.bricks.hardware.ram.ref.immutable.impl.ImmutableReferenceImpl",1,1,2,3
"sneer.bricks.software.timing.impl.TimingFrameworkImpl",4,4,0,6
"basis.brickness.impl.EagerClassLoader",2,0,3,2
"basis.util.concurrent.Latch",2,1,28,3
"sneer.bricks.pulp.propertystore.mocks.TransientPropertyStore",3,1,2,4
"sneer.bricks.skin.widgets.reactive.impl.RPanel",4,1,5,2
"sneer.bricks.expression.tuples.Tuple",5,4,76,6
"sneer.bricks.hardware.cpu.threads.impl.Stepper",4,3,1,5
"sneer.bricks.pulp.notifiers.pulsers.impl.UmbrellaContract",5,3,1,5
"sneer.bricks.snapps.contacts.gui.comparator.impl.ContactComparatorImpl",4,3,0,5
"sneer.bricks.snapps.games.sliceWars.impl.logic.DiceThrowOutcome",0,0,6,1
"snype.whisper.speex.impl.EncoderImpl",5,2,1,3
"sneer.bricks.snapps.chat.gui.panels.impl.JTextPaneWithoutAutoScrollOnEdit",6,1,1,3
"sneer.bricks.snapps.games.sliceWars.test.logic.DiceThrowerMock",2,2,3,3
"sneer.bricks.expression.tuples.keeper.gctimer.impl.TupleGarbageCollectionTimerImpl",8,6,0,7
"sneer.bricks.expression.files.map.FileMap",7,4,27,4
"sneer.bricks.hardware.cpu.crypto.Crypto",8,0,18,0
"sneer.bricks.softwaresharing.BrickVersion",5,4,11,4
"basis.environments.Bindings",3,0,2,3
"sneer.bricks.hardware.cpu.threads.tests.BrickTestWithThreads",7,5,3,7
"sneer.bricks.pulp.reactive.collections.impl.ListElementReplaced",2,0,1,1
"dfcsantos.music.store.impl.MusicStoreImpl",4,3,0,4
"sneer.bricks.hardware.io.prevalence.nature.impl.PrevalentBuilding",4,3,1,5
"sneer.bricks.network.computers.tcp.connections.impl.SocketCloser",5,3,0,5
"sneer.bricks.network.computers.tcp.connections.receiver.impl.SocketReceiverImpl",8,7,0,8
"sneer.bricks.network.computers.tcp.impl.ByteArrayServerSocketImpl",4,2,1,3
"sneer.bricks.skin.popuptrigger.impl.PopupTriggerImpl",5,2,0,5
"sneer.bricks.snapps.games.sliceWars.impl.logic.DiceThrowerImpl",0,0,2,2
"sneer.bricks.snapps.web.tests.ContactProviderMock",3,2,1,3
"sneer.main.SneerSession",5,2,0,5
"sneer.bricks.pulp.blinkinglights.BlinkingLights",3,2,58,2
"sneer.bricks.hardware.io.prevalence.nature.tests.fixtures.SomePrevalentBrick",6,4,4,4
"sneer.bricks.skin.imgselector.impl.Picture",2,0,1,2
"basis.brickness.testsupport.tests.BrickTestWithMockRunnerTest",4,1,0,2
"dfcsantos.tracks.tastematching.impl.TasteMatcherImpl",6,5,0,7
"sneer.bricks.identity.name.tests.OwnNameTest",5,3,0,5
"sneer.bricks.pulp.reactive.collections.setfilter.impl.SetFilterImpl",7,6,0,7
"dfcsantos.music.notification.playingtrack.server.impl.PlayingTrackPublisherImpl",8,7,0,9
"sneer.bricks.expression.tuples.keeper.impl.NewestTupleByGroup",4,4,1,5
"sneer.bricks.snapps.games.sliceWars.test.logic.PlayerTest",3,1,0,1
"snype.whisper.skin.audio.loopback.impl.LoopbackTesterImpl",4,2,0,4
"sneer.bricks.skin.widgets.reactive.impl.RFrameImpl",4,3,1,7
"sneer.bricks.hardware.io.prevalence.nature.tests.fixtures.brick2.impl.PrevalentBrick2Impl",3,2,0,4
"sneer.bricks.network.computers.channels.impl.ChannelsImpl",5,4,0,5
"sneer.bricks.network.computers.udp.holepuncher.server.listener.impl.StunServerListenersImpl",5,3,0,4
"sneer.bricks.pulp.reactive.collections.listsorter.impl.ListSorterImpl",6,5,0,7
"sneer.bricks.skin.menu.impl.MenuFactoryImpl",5,2,0,3
"sneer.tests.freedom1.Freedom1Test",3,2,0,4
"snype.whisper.skin.audio.speaker.impl.LineImpl",5,1,1,3
"sneer.bricks.expression.tuples.tests.TupleSpaceResponsivenessTest",7,5,0,6
"sneer.bricks.network.computers.udp.holepuncher.protocol.impl.DataUtils",3,0,0,1
"sneer.bricks.network.social.heartbeat.impl.HeartImpl",7,6,0,8
"sneer.bricks.pulp.dyndns.ownaccount.tests.DynDnsAccountKeeperTest",5,3,0,5
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.CellsDrawer",4,2,1,3
"snype.whisper.speextuples.SpeexPacket",3,3,3,4
"sneer.bricks.network.computers.addresses.own.port.impl.OwnPortImpl",4,2,0,4
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.GameStateContext",4,2,7,2
"sneer.bricks.network.social.Contacts",6,4,26,4
"sneer.bricks.software.diff.TextComparator",2,0,3,0
"sneer.bricks.network.computers.tcp.connections.TcpConnectionManager",7,6,7,7
"sneer.bricks.snapps.games.sliceWars.impl.logic.Cell",0,0,6,1
"sneer.bricks.softwaresharing.gui.impl.FileVersionListModel",3,2,1,4
"sneer.bricks.network.computers.addresses.own.port.tests.OwnPortTest",5,3,0,5
"sneer.bricks.network.computers.tcp.connections.impl.CallImpl",2,2,1,3
"sneer.bricks.network.computers.tcp.impl.TcpNetworkImpl",4,3,0,4
"sneer.bricks.pulp.reactive.impl.Adapter",6,5,1,5
"sneer.bricks.software.code.compilers.impl.LanguageImpl",2,2,1,3
"dfcsantos.tracks.storage.rejected.tests.RejectedTracksKeeperTest",5,3,0,5
"sneer.bricks.hardware.cpu.utils.consumers.parsers.integer.impl.IntegerParserImpl",2,2,1,4
"sneer.bricks.software.code.metaclass.impl.SimpleMetaClass",1,0,1,2
"sneer.bricks.softwaresharing.demolisher.filestatus.tests.FileStatusCalculatorTest",6,3,0,5
"sneer.bricks.softwaresharing.demolisher.impl.DemolisherImpl",6,5,0,7
"sneer.bricks.softwaresharing.git.impl.AutoCloseableRepository",4,0,1,1
"sneer.bricks.snapps.chat.gui.panels.impl.Resizer",6,1,0,3
"sneer.bricks.snapps.games.go.impl.gui.game.painters.ToroidalBoardImagePainter",3,0,1,1
"sneer.bricks.snapps.web.tests.WebTest",3,1,0,2
"sneer.bricks.software.bricks.compiler.impl.BuilderImpl",8,5,0,6
"sneer.bricks.software.bricks.interception.impl.InterceptionEnhancerImpl",7,3,0,4
"sneer.bricks.software.folderconfig.FolderConfig",4,1,23,1
"sneer.bricks.expression.files.client.downloads.Download",7,5,21,6
"sneer.bricks.softwaresharing.BrickHistory",2,1,14,1
"sneer.bricks.network.computers.tcp.connections.impl.ConnectionsByContact",3,3,0,3
"sneer.bricks.pulp.reactive.gates.logic.impl.LogicGatesImpl",5,4,0,5
"sneer.bricks.software.code.metaclass.asm.impl.ASMImpl",3,2,0,4
"basis.brickness.impl.tests.BricknessEnvironmentTest",8,5,0,6
"basis.testsupport.PrettyPrinter",3,1,3,3
"sneer.bricks.expression.tuples.remote.impl.RemoteTuplesImpl",8,7,0,8
"sneer.bricks.hardware.cpu.profiler.tests.ProfilerTest",3,1,0,4
"sneer.bricks.skin.main.instrumentregistry.impl.InstrumentRegistryImpl",6,5,0,6
"sneer.bricks.skin.main.title.impl.ProcessTitleImpl",7,6,0,7
"sneer.bricks.skin.rooms.impl.ActiveRoomKeeperImpl",6,5,0,6
"sneer.bricks.expression.files.protocol.FileContents",4,4,3,5
"sneer.bricks.snapps.help.impl.HelpImpl",4,2,0,3
"sneer.bricks.hardware.cpu.threads.Threads",4,3,53,3
"sneer.bricks.pulp.reactive.Signals",6,5,79,5
"sneer.bricks.hardware.clock.impl.ClockImpl",6,5,0,9
"sneer.bricks.snapps.chat.ChatMessage",2,2,7,3
"basis.brickness.impl.tests.fixtures.b.impl.BrickBImpl",1,1,0,7
"dfcsantos.tracks.execution.playlist.impl.RandomPlaylist",6,1,1,2
"sneer.bricks.expression.files.client.downloads.impl.DownloadsImpl",6,5,0,6
"sneer.bricks.hardware.io.prevalence.nature.impl.PrevalentImpl",5,3,0,4
"sneer.bricks.network.computers.udp.sender.impl.UdpSenderImpl",3,2,0,3
"sneer.bricks.pulp.notifiers.pulsers.impl.PulserSenderImpl",5,4,1,5
"sneer.bricks.snapps.games.sliceWars.impl.sneer.SneerPlayer",5,4,1,5
"sneer.bricks.network.computers.tcp.connections.impl.OutgoingHandShaker",8,6,0,6
"sneer.bricks.snapps.web.impl.ContactProviderImpl",6,5,1,7
"sneer.bricks.skin.main.translucentsupport.TranslucentSupport",4,0,2,0
"sneer.bricks.expression.tuples.TupleSpace",5,4,49,4
"sneer.bricks.network.social.attributes.Attributes",6,5,34,5
"basis.lang.exceptions.NotImplementedYet",0,0,60,1
"sneer.bricks.pulp.reactive.collections.impl.ListElementAdded",2,0,2,1
"sneer.bricks.pulp.reactive.collections.impl.ListElementRemoved",2,0,1,1
"sneer.bricks.expression.files.client.downloads.old.impl.DownloadsOldImpl",5,4,0,5
"sneer.bricks.expression.files.transfer.FileTransferStatus",2,2,2,3
"sneer.bricks.hardware.io.prevalence.nature.impl.BrickProvision",2,1,1,2
"sneer.bricks.pulp.notifiers.pulsers.impl.PulseSendersImpl",5,5,0,6
"sneer.bricks.snapps.system.log.sysout.impl.LogToSysoutImpl",4,3,0,6
"sneer.bricks.software.code.metaclass.impl.MetaClassesImpl",5,3,0,5
"basis.brickness.testsupport.tests.BrickTestTest",6,3,0,4
"sneer.bricks.expression.files.protocol.FileRequest",4,4,6,5
"sneer.bricks.expression.files.transfer.FileTransferSugestion",2,2,3,3
"sneer.bricks.hardware.cpu.crypto.ecdh.impl.ECDHKeyAgreementImpl",7,4,0,5
"sneer.bricks.hardware.io.log.impl.LoggerImpl",4,3,0,4
"sneer.bricks.pulp.serialization.tests.SerializerTest",5,3,0,4
"sneer.bricks.skin.widgets.clipboard.tests.ClipboardTest",5,2,0,3
"sneer.bricks.snapps.games.go.impl.gui.game.painters.RegularGoBoardImagePainter",4,0,0,1
"sneer.main.SneerFolders",3,0,0,3
"sneer.tests.adapters.SneerParty",3,1,0,2
"sneer.bricks.expression.tuples.keeper.TupleKeeper",4,3,4,3
"sneer.bricks.hardware.cpu.codec.Codec",1,0,9,0
"sneer.bricks.network.computers.connections.ConnectionManager",3,2,11,2
"sneer.bricks.identity.seals.contacts.ContactSeals",6,5,40,5
"sneer.bricks.hardware.cpu.codec.DecodeException",0,0,5,1
"sneer.bricks.network.computers.udp.UdpNetwork",4,0,13,0
"sneer.bricks.hardware.cpu.timebox.impl.TimeboxImpl",2,2,0,4
"sneer.bricks.snapps.games.sliceWars.impl.RemotePlay",0,0,4,0
"sneer.bricks.hardware.cpu.crypto.ecdh.test.NullECDHKeyAgreemnent",3,2,1,4
"sneer.bricks.hardware.io.log.worker.impl.LogWorkerHolderImpl",2,2,0,3
"sneer.bricks.hardware.io.prevalence.nature.impl.MapLookup",3,2,1,3
"sneer.bricks.network.computers.channels.guaranteed.splitter.impl.PacketSplittersImpl",4,3,0,4
"sneer.bricks.network.computers.tcp.connections.TcpSighting",2,2,5,3
"sneer.bricks.network.computers.udp.holepuncher.protocol.StunRequest",0,0,4,2
"sneer.bricks.skin.main.dashboard.impl.IconUtil",6,3,0,4
"sneer.bricks.snapps.web.impl.WebRequest",4,3,1,4
"sneer.bricks.software.bricks.interception.impl.Types",2,0,0,0
"sneer.bricks.software.bricks.repl.impl.ReplImpl",4,3,0,4
"basis.lang.tests.PairTest",4,1,0,1
"dfcsantos.tracks.exchange.endorsements.TrackEndorsement",2,2,3,3
"sneer.bricks.hardwaresharing.backup.FileEvent",2,2,3,3
