"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"dfcsantos.tracks.execution.player.impl.GainJavaSoundAudioDevice",52,6,2,9,7,1,1,8,2
"sneer.bricks.snapps.games.go.impl.sneerSpecifics.RemotePlayerOnSneer",52,5,5,4,10,7,1,9,5
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.FillAllCellPhaseTest",52,4,4,1,11,5,0,5,0
"sneer.bricks.expression.files.writer.folder.impl.FileWritingVisitor",51,8,5,11,8,3,1,7,2
"sneer.bricks.network.computers.udp.sightings.impl.SightingKeeperImpl",51,7,4,6,16,14,0,16,3
"basis.languagesupport.JarFinder",51,6,4,7,7,0,2,6,0
"sneer.bricks.pulp.notifiers.tests.EventNotifiersTest",51,6,5,4,11,9,0,12,0
"sneer.bricks.pulp.retrier.impl.RetrierImpl",51,6,3,7,12,10,1,12,5
"sneer.bricks.snapps.games.go.impl.logic.IntersectionUtils",51,4,4,18,2,0,0,3,2
"sneer.bricks.snapps.wind.tests.WindTest",51,3,2,7,8,6,0,8,2
"sneer.bricks.hardware.gui.guithread.impl.GuiThreadImpl",50,8,6,11,8,4,0,8,2
"sneer.bricks.hardware.gui.timebox.impl.TimeboxedEventQueueImpl",50,7,4,7,13,7,1,10,3
"sneer.bricks.pulp.reactive.impl.RegisterImpl",50,7,5,14,4,3,3,8,2
"sneer.bricks.pulp.blinkinglights.tests.BlinkingLightsTest",50,5,2,5,9,6,0,8,2
"dfcsantos.tracks.exchange.endorsements.tests.TrackEndorserTest",50,4,3,2,20,14,0,16,1
"dfcsantos.tracks.execution.playlist.tests.PlaylistTest",50,3,3,5,10,3,0,5,2
"sneer.main.tests.StagedCodeInstallationTest",50,2,1,2,5,2,0,4,0
"sneer.bricks.snapps.contacts.actions.impl.ContactActionManagerImpl",49,12,12,8,6,2,0,3,3
"sneer.bricks.network.computers.tcp.connections.impl.null",49,9,8,1,12,10,0,12,1
"sneer.bricks.network.computers.channels.impl.ChannelImpl",48,8,8,7,7,6,1,9,3
"sneer.bricks.network.computers.udp.server.impl.UdpServerImpl",48,8,4,8,10,8,0,10,2
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.FillAllCell",48,7,7,10,5,4,2,5,2
"sneer.tests.adapters.impl.utils.network.InProcessByteArrayServerSocket",48,7,4,10,3,2,1,5,3
"sneer.tests.adapters.impl.utils.network.InProcessNetwork",48,7,3,12,6,3,2,6,1
"sneer.bricks.pulp.blinkinglights.impl.LightImpl",47,11,11,12,11,9,1,10,7
"basis.brickness.impl.tests.BricknessTest",47,7,6,7,10,8,0,10,1
"sneer.bricks.snapps.wind.impl.WindImpl",47,7,6,7,13,11,0,14,4
"sneer.bricks.hardware.cpu.crypto.impl.ECBCipherImpl",47,6,3,7,6,1,1,3,2
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.PassButtonDrawer",47,5,5,7,5,0,1,3,6
"snype.whisper.skin.audio.loopback.impl.Player",47,5,1,6,8,4,0,6,3
"sneer.bricks.software.timing.impl.AnimatorAdapter",46,13,11,13,3,2,3,4,3
"dfcsantos.tracks.storage.folder.impl.TracksFolderKeeperImpl",46,10,6,15,9,6,0,8,3
"sneer.bricks.hardware.io.log.tests.LoggerMocks",46,8,4,11,5,2,2,6,3
"sneer.bricks.hardware.gui.nature.tests.fixtures.impl.SomeGuiBrickImpl",46,7,7,6,8,2,0,7,1
"sneer.bricks.hardware.io.log.tests.LoggerMock",46,6,3,13,2,2,1,7,2
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.GameStateContextTest",46,6,6,1,10,7,0,7,0
"sneer.bricks.software.code.compilers.java.impl.CompilationResult",46,6,5,10,6,3,1,7,3
"basis.environments.ProxyInEnvironment",46,5,4,6,8,3,4,6,2
"sneer.bricks.expression.files.map.mapper.impl.FileMapperImpl",46,5,4,7,12,7,0,9,1
"sneer.bricks.network.computers.udp.server.impl.UdpPortSession",46,5,4,7,10,6,1,7,6
"sneer.bricks.network.social.navigation.impl.ContactNavigatorImpl",46,5,3,2,13,12,0,14,2
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.FirstDiceBatchDistributionTest",46,5,4,2,6,3,0,4,3
"dfcsantos.tracks.tastematching.tests.TasteMatcherTest",46,4,3,4,6,4,0,6,5
"sneer.bricks.softwaresharing.gui.impl.RootTreeNode",45,9,5,8,9,2,1,4,1
"dfcsantos.music.ui.view.impl.MusicViewImpl",45,8,7,6,7,4,0,6,1
"sneer.tests.SovereignFunctionalTestBase",45,8,1,11,3,2,9,4,3
"sneer.bricks.hardware.cpu.threads.tests.ThreadsTest",45,7,6,4,8,6,0,9,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.FirstAttacks",45,7,7,8,4,3,2,4,2
"sneer.bricks.identity.seals.impl.OwnSealImpl",45,6,2,6,13,9,0,15,1
"sneer.bricks.pulp.reactive.gates.strings.impl.Concatenator",45,6,4,8,11,8,2,12,4
"sneer.bricks.snapps.gis.location.impl.LocationImpl",45,6,4,5,7,4,1,7,3
"sneer.bricks.snapps.gis.map.impl.MapRendererImpl",45,5,3,4,12,4,0,7,2
"sneer.bricks.network.computers.connections.impl.ConnectionManagerImpl",45,4,4,3,15,13,0,14,2
"sneer.bricks.snapps.games.go.impl.logic.Move",45,3,3,11,1,0,7,0,8
"sneer.bricks.hardware.ram.meter.impl.MemoryMeterImpl",44,11,5,12,8,7,0,10,5
"sneer.bricks.pulp.reactive.impl.SignalsImpl",44,10,10,7,8,8,0,9,1
"sneer.bricks.snapps.contacts.gui.impl.ContactLabelProvider",44,7,6,4,16,10,1,13,3
"sneer.bricks.softwaresharing.demolisher.impl.FileVersionImpl",44,7,6,8,4,3,2,5,5
"sneer.snapps.games.drones.matches.impl.MatchImpl",44,7,5,14,4,3,0,5,2
"dfcsantos.music.impl.OwnTracks",44,6,5,7,11,8,1,9,4
"sneer.bricks.software.folderconfig.testsupport.BrickTestBase",44,6,2,7,11,6,93,8,1
"sneer.bricks.hardware.io.prevalence.nature.impl.Invocation",44,5,2,7,5,2,2,6,5
"sneer.bricks.snapps.games.go.impl.gui.game.painters.StonesInPlayPainter",44,5,3,11,4,1,1,3,2
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.AttackOutcomeDrawer",44,4,4,6,7,4,1,8,4
"sneer.bricks.snapps.games.sliceWars.test.logic.DiceThrowerTest",44,4,4,4,6,3,0,3,0
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.BoardMockAdapter",43,9,9,9,5,3,0,4,0
"sneer.bricks.snapps.contacts.gui.info.impl.ContactInternetAddressList",43,8,5,5,14,12,0,13,2
"sneer.bricks.software.code.metaclass.impl.MetaClassSupport",43,8,7,8,5,2,2,4,5
"sneer.bricks.skin.main.dashboard.impl.TrayIconSupport",43,7,5,3,10,7,1,9,1
"sneer.bricks.network.computers.addresses.contacts.impl.ContactAddress",43,6,3,6,12,10,1,11,3
"sneer.bricks.expression.files.client.downloads.gui.impl.DownloadListPanel",43,5,2,6,11,4,1,6,2
"sneer.bricks.network.social.attributes.gui.impl.AttributeListPanel",43,5,2,6,11,4,1,6,2
"sneer.tests.freedom6.Freedom6Test",43,5,2,7,7,2,0,4,0
"snype.whisper.skin.audio.loopback.impl.Recorder",43,5,1,7,8,4,0,6,3
"sneer.bricks.hardware.ram.deepcopy.impl.DeepCopierImpl",43,3,2,3,8,2,0,4,1
"sneer.bricks.pulp.reactive.collections.impl.AbstractListSignal",42,9,7,7,11,9,1,11,2
"sneer.bricks.snapps.games.sliceWars.impl.gui.GuiPlayer",42,5,5,3,11,3,2,6,2
"basis.environments.ResolvingCache",42,4,3,8,3,1,0,4,3
"sneer.bricks.hardware.cpu.threads.impl.Daemon",42,4,3,3,8,7,1,9,5
"sneer.bricks.snapps.system.log.file.impl.LogToFileImpl",42,4,2,5,10,5,0,9,2
"sneer.bricks.software.bricks.interception.impl.BrickMetadataEmitter",42,4,3,4,7,3,1,4,2
"sneer.bricks.pulp.bandwidth.impl.BandwidthCounterImpl",41,7,5,7,9,8,0,10,8
"sneer.bricks.software.code.metaclass.impl.ASMMetaClass",41,7,5,7,5,3,0,6,1
"sneer.bricks.hardware.cpu.threads.tests.CpuThrottleDemo",41,6,4,5,10,6,0,10,1
"sneer.bricks.hardwaresharing.dataspace.buckets.impl.RemoteBucket",41,6,6,5,9,8,0,9,1
"sneer.bricks.pulp.reactive.gates.buffers.assync.impl.AssynchronousBufferImpl",41,6,4,3,11,8,1,11,4
"sneer.bricks.skin.widgets.reactive.impl.RListCellRenderer",41,6,3,8,10,3,1,5,3
"dfcsantos.music.ui.presenter.impl.FolderChoicesPoll",41,5,2,7,10,2,1,4,2
"sneer.bricks.hardware.ram.iterables.impl.IterablesImpl",41,5,5,7,6,2,0,11,1
"sneer.bricks.network.computers.udp.holepuncher.server.listener.impl.Listener",41,5,2,6,11,6,0,9,1
"sneer.bricks.softwaresharing.gui.impl.FileVersionWrapper",41,5,4,8,4,2,1,3,6
"sneer.bricks.hardware.io.log.filter.impl.LogFilterImpl",41,2,2,4,5,3,0,5,1
"sneer.bricks.network.social.ui.clipboardadder.impl.ClipboardAdderImpl",41,1,1,1,13,12,0,14,4
"sneer.bricks.hardware.cpu.lang.Lang",40,24,24,24,4,0,21,0,0
"sneer.bricks.softwaresharing.gui.impl.AbstractTreeNodeWrapper",40,15,12,13,6,1,4,5,3
"sneer.bricks.pulp.dyndns.ownaccount.impl.DynDnsAccountKeeperImpl",40,7,4,8,8,7,0,9,3
"sneer.bricks.hardware.io.log.formatter.tests.LogFormatterTest",40,5,4,5,4,2,0,5,1
"sneer.bricks.hardware.gui.images.impl.ImagesImpl",40,4,4,6,8,2,0,4,0
"sneer.bricks.network.computers.udp.server.impl.UdpSocketHolder",40,4,3,4,13,7,1,9,3
"sneer.bricks.expression.files.client.tests.FileClientTest",40,3,2,3,17,13,0,16,2
"sneer.bricks.snapps.games.sliceWars.test.RunSliceWarsWithoutSneer",40,2,3,5,8,4,1,5,1
"sneer.bricks.expression.files.tests.LocalCopyTest",39,7,0,8,9,6,0,9,0
"sneer.bricks.skin.filechooser.impl.FileChoosersImpl",39,6,4,4,7,4,0,6,0
"sneer.bricks.hardware.io.prevalence.nature.impl.PrevalenceEnvironment",39,5,3,10,9,6,1,10,3
"sneer.bricks.network.computers.channels.guaranteed.splitter.impl.Splitter",39,4,2,7,4,1,1,4,5
"sneer.bricks.pulp.distribution.filtering.tests.TupleFilterManagerTest",39,4,4,3,7,5,0,6,1
"snype.whisper.skin.screenshotter.impl.ScreenshotterImpl",39,4,1,5,13,4,0,6,3
"dfcsantos.music.notification.playingtrack.tests.PlayingTrackTest",39,3,1,4,14,9,0,11,3
"sneer.bricks.softwaresharing.mapper.impl.RepositoryMapperImpl",39,2,1,1,16,6,0,10,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.Player",38,7,6,9,0,0,34,0,8
"dfcsantos.music.ui.view.impl.PlayingTrackPanel",38,5,3,3,10,3,1,6,5
"sneer.bricks.hardware.io.prevalence.nature.impl.TransactionInvocation",38,5,3,8,7,3,1,7,0
"sneer.bricks.pulp.datastructures.cache.impl.CacheImpl",38,5,5,8,5,1,1,4,3
"sneer.bricks.pulp.reactive.tests.SignalUtilsTest",38,5,5,2,10,8,0,10,0
"sneer.bricks.skin.widgets.autoscroll.impl.AutoScrollWorker",38,5,2,5,4,0,1,2,2
"sneer.bricks.snapps.games.go.impl.gui.game.painters.BoardPainter",38,5,3,6,4,0,1,2,4
"basis.lang.arrays.tests.ImmutableArrayTest",38,4,4,4,8,3,0,5,0
"sneer.bricks.network.computers.addresses.contacts.tcp.impl.ContactInternetAddressesImpl",38,4,3,3,14,13,0,15,3
"sneer.bricks.network.computers.channels.largepackets.impl.LargePacketChannelImpl",37,7,5,7,8,6,1,8,1
"dfcsantos.tracks.impl.TrackImpl",37,6,6,9,4,2,1,4,2
"sneer.bricks.hardware.io.log.stacktrace.impl.StackTraceLoggerImpl",37,6,5,7,5,2,0,6,0
"sneer.bricks.snapps.wind.gui.impl.WindGuiImpl",37,6,5,5,15,11,0,13,3
"basis.brickness.testsupport.BrickTestWithMockRunner",37,5,2,2,6,0,0,5,0
"sneer.bricks.hardware.cpu.threads.throttle.impl.Throttle",37,5,2,9,2,1,1,3,5
"sneer.bricks.softwaresharing.demolisher.impl.BrickFilter",37,5,0,12,8,5,0,6,1
"sneer.bricks.network.computers.udp.connections.impl.UdpByteConnectionUtils",37,4,0,6,10,3,0,5,1
"sneer.bricks.expression.files.writer.atomic.impl.AtomicFileWriterImpl",36,5,2,7,8,5,0,7,0
"sneer.bricks.network.computers.addresses.keeper.impl.InternetAddressImpl",36,5,5,10,6,5,1,7,3
"snype.whisper.speex.impl.DecoderImpl",36,5,3,6,5,2,1,4,2
"basis.brickness.testsupport.tests.BrickTestRunnerTest",36,4,4,3,9,3,0,3,2
"basis.lang.types.Classes",36,4,4,9,3,0,5,4,2
"sneer.bricks.pulp.dyndns.checkip.impl.CheckIpImpl",36,4,1,6,7,3,0,5,2
"basis.brickness.ClassDefinition",36,3,3,11,1,0,9,2,2
"sneer.bricks.pulp.reactive.gates.logic.tests.AndTest",36,3,2,3,10,6,0,9,4
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.FirstAttackPhaseTest",36,3,3,1,8,4,0,4,0
"snype.whisper.skin.audio.mic.tests.MicTest",36,2,1,2,11,4,0,6,4
"sneer.bricks.hardware.cpu.lang.tests.LangTest",36,1,1,1,4,2,0,3,1
"sneer.tests.SovereignParty",35,28,28,28,4,1,7,1,0
"sneer.bricks.hardware.ram.reflection.visitation.impl.TourImpl",35,7,6,8,1,1,2,4,3
"sneer.bricks.pulp.reactive.collections.impl.ListAdapter",35,6,6,2,7,5,1,5,2
"sneer.bricks.snapps.games.go.impl.logic.ToroidalGoBoard",35,6,2,8,0,0,2,2,0
"sneer.bricks.hardware.gui.nature.impl.GUIImpl",35,5,5,3,9,7,0,8,1
"sneer.bricks.software.code.classutils.impl.ClassUtilsImpl",35,5,4,6,5,2,0,7,0
"sneer.bricks.hardware.ram.deepcopy.impl.Deserializer",35,4,3,6,4,1,1,3,4
"sneer.bricks.expression.files.map.mapper.tests.FileMappingStopTest",35,3,2,2,13,6,0,9,2
"sneer.bricks.skin.widgets.reactive.ReactiveWidgetFactory",34,15,15,15,15,6,18,6,0
"sneer.bricks.snapps.games.go.impl.gui.game.MutableOffset",34,7,7,7,0,0,1,2,3
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.GameEnded",34,7,7,7,3,2,1,3,1
"dfcsantos.music.ui.presenter.contactstatus.impl.ContactMusicStatusImpl",34,5,3,6,10,9,0,13,1
"dfcsantos.music.ui.view.impl.DownloadsView",34,5,2,5,8,5,1,9,3
"sneer.bricks.hardware.io.log.formatter.impl.LogFormatterImpl",34,4,1,7,4,2,0,7,1
"sneer.bricks.softwaresharing.git.impl.GitImpl",34,4,2,4,7,1,0,3,0
"sneer.bricks.snapps.games.go.impl.gui.game.painters.HUDPainter",34,3,3,6,6,2,1,3,5
"snype.whisper.audio.SpeexSpeaker",34,3,3,4,5,0,1,2,4
"sneer.bricks.network.social.heartbeat.tests.HeartTest",34,2,2,1,12,6,0,7,2
"dfcsantos.music.Music",33,21,21,21,7,5,6,5,1
"sneer.bricks.pulp.reactive.collections.impl.CollectionChangeImpl",33,6,4,8,4,1,10,4,2
"sneer.bricks.network.social.navigation.impl.tests.ContactNavigatorTest",33,4,3,2,11,9,0,11,2
"sneer.main.Sneer",33,4,2,5,6,0,1,5,0
"sneer.bricks.network.computers.udp.sightings.tests.SightingKeeperTest",33,2,2,1,13,9,0,10,1
"sneer.bricks.hardware.clock.ticker.custom.impl.CustomClockTickerImpl",32,6,4,4,5,4,0,7,2
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.GameStateMockAdapter",32,6,6,6,5,4,0,5,0
"basis.brickness.impl.ClassLoaderForPackage",32,5,3,5,5,1,1,7,1
"basis.testsupport.CleanTestRunner",32,5,2,5,6,0,1,2,1
"sneer.bricks.network.computers.http.gateway.impl.HttpGatewayImpl",32,5,4,3,10,6,0,8,0
"sneer.bricks.network.computers.udp.connections.tests.PacketProducerMock",32,5,4,6,5,2,6,5,3
"sneer.bricks.pulp.propertystore.tests.PropertyStoreTest",32,4,3,2,8,6,0,8,0
"sneer.bricks.pulp.bandwidth.tests.BandwidthConsolidationTest",32,3,1,3,6,4,0,6,1
"snype.whisper.audio.LoopbackDemo",32,2,3,2,0,0,1,3,0
"snype.whisper.audio.AudioDevice",31,7,7,7,2,0,2,2,2
"sneer.bricks.hardware.cpu.crypto.impl.RandomWrapper",31,6,6,8,1,0,1,1,1
"sneer.bricks.pulp.reactive.collections.impl.CollectionSignalsImpl",31,5,5,5,8,8,0,9,0
"sneer.bricks.pulp.reactive.impl.AbstractSignal",31,5,4,5,8,7,2,9,1
"sneer.bricks.expression.tuples.floodcache.impl.FloodedTupleCacheImpl",31,4,3,5,4,2,0,4,2
"sneer.bricks.hardware.cpu.lang.contracts.impl.WeakContractImpl",31,4,3,5,7,6,1,8,2
"sneer.bricks.pulp.distribution.filtering.impl.TupleFilterManagerImpl",31,4,3,8,5,3,0,6,1
"sneer.bricks.expression.files.hasher.impl.FolderContentsHasherImpl",31,3,1,4,8,6,0,9,0
"sneer.bricks.expression.tuples.remote.tests.RemoteTuplesTest",31,3,3,1,10,7,0,8,1
"sneer.bricks.network.computers.channels.guaranteed.splitter.impl.Joiner",31,3,2,5,3,1,1,4,3
"sneer.bricks.network.computers.http.server.tests.HttpServerTest",31,3,3,2,9,5,1,8,2
"sneer.bricks.skin.widgets.clipboard.impl.ClipboardImpl",31,3,2,4,6,1,0,4,1
"sneer.bricks.expression.files.transfer.FileTransferUploads",31,2,2,3,8,4,1,5,2
"sneer.bricks.network.computers.tcp.tests.Network2010Test",31,2,2,1,9,6,1,9,1
"sneer.bricks.snapps.games.go.impl.gui.game.FixedCentralizedOffset",30,7,7,7,0,0,0,1,2
"basis.environments.EnvironmentUtils",30,6,6,3,5,4,9,5,0
"sneer.bricks.hardware.cpu.crypto.impl.DigesterImpl",30,6,5,6,4,3,1,5,1
"sneer.bricks.hardware.cpu.threads.impl.Daemons",30,4,1,7,4,0,0,3,0
"sneer.bricks.network.computers.tcp.connections.originator.impl.SocketOriginatorImpl",30,4,2,3,8,5,0,7,2
"sneer.bricks.pulp.reactive.gates.logic.tests.NotTest",30,3,1,3,7,5,0,7,0
"sneer.tests.freedom5.Freedom5TestShouts",30,2,2,2,3,2,0,3,0
"sneer.bricks.snapps.games.sliceWars.impl.logic.PlayOutcome",29,8,8,8,0,0,9,0,3
"sneer.bricks.network.computers.channels.guaranteed.impl.GuaranteedChannelImpl",29,5,5,5,6,5,1,6,1
"sneer.bricks.pulp.datastore.impl.DataStoreImpl",29,5,5,6,3,2,0,5,1
"basis.brickness.testsupport.TestMethodWithEnvironment",29,4,3,3,8,3,1,5,1
"dfcsantos.tracks.exchange.downloads.counter.impl.TrackDownloadCounterImpl",29,4,2,4,8,6,0,8,1
"sneer.bricks.network.social.impl.ContactImpl",29,4,4,5,5,4,1,6,1
"sneer.bricks.pulp.reactive.gates.numbers.impl.Adder",29,4,3,3,8,7,1,8,4
"sneer.bricks.identity.keys.own.impl.OwnKeysImpl",29,3,3,4,9,5,0,6,2
"sneer.bricks.pulp.httpclient.impl.HttpClientImpl",29,3,1,4,8,3,0,5,0
"sneer.bricks.software.bricks.repl.impl.ReplConsoleImpl",29,3,2,4,4,2,1,6,1
"sneer.bricks.software.code.compilers.scala.tests.ScalaCompilerTest",29,2,1,2,10,6,0,8,0
"dfcsantos.tracks.storage.rejected.impl.RejectedTracksKeeperImpl",28,4,4,6,5,2,0,3,2
"sneer.bricks.hardware.io.prevalence.nature.impl.SerializerAdapter",28,4,3,3,8,1,1,4,1
"sneer.bricks.pulp.reactive.gates.logic.impl.And",28,4,3,3,8,7,1,8,4
"dfcsantos.tracks.impl.TracksImpl",28,3,3,5,8,3,0,5,0
"sneer.bricks.hardware.clock.ticker.tests.ClockTickerTest",28,3,2,2,8,6,0,8,1
"sneer.bricks.hardware.io.log.notifier.impl.LogNotifierImpl",28,3,2,3,9,8,0,10,3
"sneer.bricks.pulp.reactive.collections.impl.CollectionAdapter",28,3,3,2,10,9,1,9,2
"sneer.bricks.snapps.games.go.impl.gui.game.painters.DarkBorderPainter",28,3,2,3,3,0,1,1,2
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.DiceLeftDrawer",28,3,3,4,4,1,1,4,4
"sneer.bricks.software.bricks.repl.tests.GroovyEvaluatorTest",28,3,2,3,6,3,0,5,1
"sneer.bricks.software.code.metaclass.asm.impl.VisitorAdapter",28,3,3,5,4,3,1,4,1
"sneer.main.SneerCodeFolders",28,3,0,5,1,0,0,4,5
"sneer.bricks.hardware.io.log.stacktrace.tests.StackTraceLoggerTest",28,2,2,1,9,3,0,6,2
"sneer.bricks.softwaresharing.gui.impl.BrickTreeCellRenderer",28,2,1,8,6,0,1,2,0
"sneer.bricks.softwaresharing.publisher.impl.BuildingPublisherImpl",28,2,1,2,10,7,0,9,0
"basis.testsupport.tests.PrettyPrinterTest",27,4,4,2,4,3,0,5,0
"sneer.bricks.skin.widgets.reactive.impl.RProgressBarImpl",27,4,3,3,7,5,1,9,3
"sneer.bricks.hardware.cpu.threads.throttle.impl.CpuThrottleImpl",27,3,3,5,2,2,0,3,1
"sneer.bricks.hardware.cpu.utils.consumers.validators.bounds.integer.impl.IntegerBoundsImpl",27,3,3,5,3,3,0,5,4
"sneer.bricks.hardware.gui.trayicon.impl.TrayIconsImpl",27,3,3,6,6,5,0,6,1
"sneer.bricks.pulp.datastructures.cache.tests.CachePerformanceTest",27,3,2,6,5,3,0,5,1
"sneer.bricks.pulp.serialization.impl.ClassMapper",27,3,3,4,4,1,1,2,1
"sneer.bricks.expression.tuples.tests.TupleGcTest",27,2,1,4,6,4,0,7,3
"sneer.bricks.pulp.exceptionhandling.impl.ExceptionHandlerImpl",27,2,2,2,4,3,0,5,0
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.BackgroundDrawer",27,2,2,4,6,0,1,3,1
"sneer.bricks.software.code.compilers.java.tests.JavaCompilerTest",27,2,1,2,9,6,0,8,0
"sneer.bricks.software.code.metaclass.asm.impl.ClassReaderImpl",27,2,2,3,5,0,1,1,2
"sneer.bricks.software.bricks.statestore.tests.BrickStateStoreTest",27,1,1,1,7,2,0,5,1
"dfcsantos.music.ui.view.MusicViewListener",26,20,20,20,3,3,7,3,0
"sneer.bricks.hardwaresharing.backup.kernel.SnackupKernel",26,13,13,14,7,6,2,6,0
"sneer.bricks.hardware.ram.collections.impl.CollectionUtilsImpl",26,6,4,4,5,3,0,5,0
"sneer.bricks.software.timing.impl.WindowOpacitySetterImpl",26,6,5,2,5,2,1,5,2
"basis.environments.Environments",26,4,2,7,1,1,38,3,1
"dfcsantos.tracks.tastematching.impl.FolderMatchCounter",26,4,2,7,2,2,1,4,1
"dfcsantos.tracks.tastematching.impl.Rating",26,4,2,10,1,0,1,2,2
"sneer.bricks.expression.tuples.kept.impl.KeptTuplesImpl",26,4,4,4,5,2,0,3,2
"sneer.bricks.software.code.compilers.java.impl.CompilationErrorImpl",26,4,4,4,3,2,1,3,3
"sneer.bricks.software.code.compilers.impl.LanguageRegistryImpl",26,3,3,5,7,6,0,8,1
"sneer.tests.adapters.impl.utils.network.udp.impl.InProcessUdpNetworkImpl",26,3,2,4,6,2,1,4,2
"snype.whisper.audio.AudioUtil",26,3,0,3,1,0,0,0,11
"sneer.bricks.hardware.io.log.exceptions.uncaught.impl.UncaughtExceptionLoggerImpl",26,2,2,1,7,5,0,9,1
"sneer.bricks.pulp.notifiers.pulsers.tests.PulsersTest",26,2,2,1,7,5,0,6,2
"sneer.bricks.pulp.reactive.collections.tests.ListRegisterTest",26,2,2,1,7,4,0,6,0
"sneer.bricks.snapps.games.sliceWars.impl.logic.CellAttack",26,2,2,6,0,0,2,0,1
"sneer.bricks.software.bricks.finder.tests.BrickFinderTest",26,1,1,1,10,5,0,8,1
"sneer.bricks.hardware.cpu.codec.impl.CodecImpl",25,6,6,2,4,2,0,5,3
"basis.brickness.testsupport.BrickTestWithMocks",25,4,1,4,6,2,5,3,0
"sneer.bricks.pulp.reactive.collections.impl.AbstractListValueChange",25,4,4,4,4,2,4,6,2
"sneer.bricks.pulp.reactive.impl.SignalAdapter",25,4,4,2,7,6,1,6,3
"sneer.bricks.software.code.java.source.writer.impl.JavaSourceWriterImpl",25,4,3,4,5,2,1,5,1
"sneer.bricks.hardware.ram.recycler.impl.MemoryRecyclerImpl",25,3,1,3,7,5,0,8,2
"sneer.bricks.hardware.ram.ref.weak.keeper.impl.WeakReferenceKeeperImpl",25,3,2,2,7,4,0,7,2
"sneer.bricks.identity.keys.own.tests.OwnKeysPrevalenceTest",25,3,2,3,6,4,0,7,2
"sneer.bricks.skin.main.menu.impl.MainMenuImpl",25,3,2,4,6,3,0,5,2
"sneer.bricks.network.computers.addresses.keeper.impl.Store",25,2,0,4,7,3,0,4,0
"sneer.snapps.games.drones.units.tests.DroneUnitsTest",25,2,2,2,7,3,0,4,1
"sneer.bricks.identity.seals.contacts.tests.ContactSealsTest",25,1,1,1,8,6,0,7,1
"sneer.bricks.network.social.attributes.gui.impl.AttributePanel",25,1,1,1,8,3,1,5,2
"sneer.bricks.pulp.dyndns.checkip.tests.CheckIpTest",25,1,1,1,8,3,0,4,1
"sneer.bricks.software.bricks.interception.fixtures.combinedmethods.impl.BrickOfSomeInterceptingNatureImpl",24,6,4,6,2,2,0,4,0
"sneer.bricks.softwaresharing.gui.impl.StringTreeNode",24,6,3,6,7,2,1,4,3
"basis.environments.CachingEnvironment",24,5,5,4,2,2,2,3,3
"sneer.bricks.pulp.notifiers.impl.WeakRefWithAlias",24,5,4,5,0,0,0,5,1
"basis.testsupport.tests.CleanTestBaseTest",24,4,3,5,3,1,0,3,1
"sneer.bricks.network.computers.udp.impl.UdpSocketImpl",24,4,4,4,5,0,1,1,1
"basis.brickness.impl.tests.fixtures.a.impl.BrickAImpl",24,3,3,3,3,2,0,8,1
"basis.util.concurrent.RefLatch",24,3,2,4,2,1,2,3,2
"sneer.bricks.expression.files.writer.folder.impl.FolderContentsWriterImpl",24,3,2,7,6,3,0,5,0
"sneer.bricks.hardware.io.log.exceptions.impl.ExceptionLoggerImpl",24,3,2,6,5,4,0,7,0
"sneer.bricks.identity.seals.codec.impl.SealCodecImpl",24,3,3,3,7,6,0,8,0
"sneer.bricks.pulp.serialization.impl.XStreamPool",24,3,0,4,4,0,0,1,1
"sneer.bricks.snapps.web.tests.SealForUrlTest",24,3,2,3,4,3,0,5,0
"sneer.bricks.expression.files.protocol.FileOrFolder",24,2,2,2,2,2,14,3,5
"sneer.bricks.pulp.reactive.collections.tests.CollectionSignalsTest",24,2,2,1,7,4,0,6,1
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.PhaseDescriptionDrawer",24,2,2,2,4,1,1,3,4
"sneer.bricks.expression.files.client.downloads.gui.impl.DownloadPanel",24,1,1,1,10,5,1,6,2
"sneer.bricks.expression.tuples.logger.impl.TupleLoggerImpl",24,1,1,2,9,8,0,10,1
"sneer.bricks.identity.keys.signatures.impl.SignaturesImpl",24,1,1,1,5,2,0,3,0
"sneer.bricks.skin.image.ImageFactory",23,12,12,12,7,1,10,2,0
"basis.lang.arrays.ImmutableByteArray2D",23,5,4,6,1,0,4,1,1
"basis.lang.exceptions.FriendlyException",23,5,5,5,0,0,11,2,1
"basis.testsupport.TestWithMocks",23,5,0,5,4,0,1,1,1
